,date,hour,type,万柳
297342,20200128,18,PCA,173.15423733402204
297342,20200128,18,PM2.5,187.0
297348,20200128,19,PCA,222.17817357642383
297348,20200128,19,PM2.5,222.0
297354,20200128,20,PCA,211.61089826804374
297354,20200128,20,PM2.5,213.0
297360,20200128,21,PCA,213.57216398580752
297360,20200128,21,PM2.5,213.0
297366,20200128,22,PCA,232.57148983722158
297366,20200128,22,PM2.5,220.0
297372,20200128,23,PCA,225.8018968077729
297372,20200128,23,PM2.5,216.0
297378,20200129,0,PCA,208.05795767196292
297378,20200129,0,PM2.5,204.0
297384,20200129,1,PCA,190.38007175882416
297384,20200129,1,PM2.5,192.0
297390,20200129,2,PCA,192.53744978038617
297390,20200129,2,PM2.5,193.0
297396,20200129,3,PCA,179.8339360712163
297396,20200129,3,PM2.5,184.0
297402,20200129,4,PCA,56.19836072842386
297402,20200129,4,PM2.5,106.0
297408,20200129,5,PCA,-28.13510521296368
297408,20200129,5,PM2.5,53.0
297414,20200129,6,PCA,-9.175776325836646
297414,20200129,6,PM2.5,65.0
297420,20200129,7,PCA,-6.42247166391602
297420,20200129,7,PM2.5,62.0
297426,20200129,8,PCA,2.022808319706201
297426,20200129,8,PM2.5,66.0
297432,20200129,9,PCA,23.986403448776436
297432,20200129,9,PM2.5,79.0
297438,20200129,10,PCA,28.533862486909836
297438,20200129,10,PM2.5,85.0
297444,20200129,11,PCA,24.660962696508804
297444,20200129,11,PM2.5,87.0
297450,20200129,12,PCA,-24.794382849370123
297450,20200129,12,PM2.5,57.0
297456,20200129,13,PCA,-44.60456714223921
297456,20200129,13,PM2.5,45.0
297462,20200129,14,PCA,-49.44405123140458
297462,20200129,14,PM2.5,43.0
297468,20200129,15,PCA,-52.46198592396074
297468,20200129,15,PM2.5,41.0
297474,20200129,16,PCA,-55.513613857559456
297474,20200129,16,PM2.5,39.0
297480,20200129,17,PCA,-70.989699773834
297480,20200129,17,PM2.5,29.0
297486,20200129,18,PCA,-68.22000064121488
297486,20200129,18,PM2.5,29.0
297492,20200129,19,PCA,-79.3127143060107
297492,20200129,19,PM2.5,19.0
297498,20200129,20,PCA,-76.54301517339158
297498,20200129,20,PM2.5,19.0
297504,20200129,21,PCA,-72.59908987333182
297504,20200129,21,PM2.5,20.0
297510,20200129,22,PCA,-61.754422269404955
297510,20200129,22,PM2.5,23.0
297516,20200129,23,PCA,-45.95104243129545
297516,20200129,23,PM2.5,32.0
297522,20200130,0,PCA,6.06434100593765
297522,20200130,0,PM2.5,67.0
297528,20200130,1,PCA,14.903063699274972
297528,20200130,1,PM2.5,74.0
297534,20200130,2,PCA,-1.2995483352159851
297534,20200130,2,PM2.5,64.0
297540,20200130,3,PCA,-10.107314985233717
297540,20200130,3,PM2.5,58.0
297546,20200130,4,PCA,-33.26939046256846
297546,20200130,4,PM2.5,45.0
297552,20200130,5,PCA,-19.60216602642661
297552,20200130,5,PM2.5,50.0
297558,20200130,6,PCA,-39.06477389220071
297558,20200130,6,PM2.5,38.0
297564,20200130,7,PCA,-54.417926497985285
297564,20200130,7,PM2.5,29.0
297570,20200130,8,PCA,-49.96915909844955
297570,20200130,8,PM2.5,30.0
297576,20200130,9,PCA,-50.22717823334688
297576,20200130,9,PM2.5,33.0
297582,20200130,10,PCA,-40.937334943076145
297582,20200130,10,PM2.5,39.0
297588,20200130,11,PCA,-50.37399891655733
297588,20200130,11,PM2.5,38.0
297594,20200130,12,PCA,-49.72115182603308
297594,20200130,12,PM2.5,40.0
297600,20200130,13,PCA,-57.68278453381349
297600,20200130,13,PM2.5,36.0
297606,20200130,14,PCA,-53.9187989669952
297606,20200130,14,PM2.5,39.0
297612,20200130,15,PCA,-53.47422471291526
297612,20200130,15,PM2.5,40.0
297618,20200130,16,PCA,-43.0340959336103
297618,20200130,16,PM2.5,48.0
297624,20200130,17,PCA,-35.752278008331956
297624,20200130,17,PM2.5,52.0
297630,20200130,18,PCA,-29.330945379376583
297630,20200130,18,PM2.5,54.0
297636,20200130,19,PCA,-28.345853488611116
297636,20200130,19,PM2.5,53.0
297642,20200130,20,PCA,-24.64491030270185
297642,20200130,20,PM2.5,55.0
297648,20200130,21,PCA,-31.19483894736722
297648,20200130,21,PM2.5,50.0
297654,20200130,22,PCA,-25.480990892730453
297654,20200130,22,PM2.5,53.0
297660,20200130,23,PCA,-12.410523105613164
297660,20200130,23,PM2.5,57.0
297666,20200131,0,PCA,-8.623061322683839
297666,20200131,0,PM2.5,61.0
297672,20200131,1,PCA,-6.023616829863275
297672,20200131,1,PM2.5,64.0
297678,20200131,2,PCA,-13.083144405684594
297678,20200131,2,PM2.5,59.0
297684,20200131,3,PCA,-9.311303618943858
297684,20200131,3,PM2.5,60.0
297690,20200131,4,PCA,-10.126157041719933
297690,20200131,4,PM2.5,58.0
297696,20200131,5,PCA,-11.748118830473238
297696,20200131,5,PM2.5,56.0
297702,20200131,6,PCA,-14.248348791068624
