,date,hour,type,房山
117348,20160707,23,PCA,170.10969573695004
117348,20160707,23,PM2.5,94.0
117354,20160708,0,PCA,188.65118543875988
117354,20160708,0,PM2.5,73.0
117360,20160708,1,PCA,210.5845463340139
117360,20160708,1,PM2.5,68.0
117366,20160708,2,PCA,250.8879459118661
117366,20160708,2,PM2.5,70.0
117372,20160708,3,PCA,231.04558183312795
117372,20160708,3,PM2.5,68.0
117378,20160708,4,PCA,233.43963346062165
117378,20160708,4,PM2.5,75.0
117384,20160708,5,PCA,240.35591234146415
117384,20160708,5,PM2.5,77.0
117390,20160708,6,PCA,205.196787220705
117390,20160708,6,PM2.5,81.0
117396,20160708,7,PCA,258.3726829410932
117396,20160708,7,PM2.5,84.0
117402,20160708,8,PCA,284.8415618648999
117402,20160708,8,PM2.5,87.0
117408,20160708,9,PCA,291.1443265657
117408,20160708,9,PM2.5,99.0
117414,20160708,10,PCA,263.3132773721549
117414,20160708,10,PM2.5,103.0
117420,20160708,11,PCA,233.5428784096425
117420,20160708,11,PM2.5,114.0
117426,20160708,12,PCA,230.96094442272224
117426,20160708,12,PM2.5,118.5
117432,20160708,13,PCA,228.37901043580194
117432,20160708,13,PM2.5,123.0
117438,20160708,14,PCA,240.7873673373349
117438,20160708,14,PM2.5,152.0
117444,20160708,15,PCA,173.33126997644206
117444,20160708,15,PM2.5,131.0
117450,20160708,16,PCA,168.42630839914858
117450,20160708,16,PM2.5,127.0
117456,20160708,17,PCA,128.73984362013857
117456,20160708,17,PM2.5,118.0
117462,20160708,18,PCA,97.38428083527603
117462,20160708,18,PM2.5,114.0
117468,20160708,19,PCA,84.77687798317375
117468,20160708,19,PM2.5,119.0
117474,20160708,20,PCA,70.09187516276843
117474,20160708,20,PM2.5,120.0
117480,20160708,21,PCA,75.29654937713468
117480,20160708,21,PM2.5,130.0
117486,20160708,22,PCA,70.39993429753723
117486,20160708,22,PM2.5,130.0
117492,20160708,23,PCA,24.949271359207046
117492,20160708,23,PM2.5,82.0
117498,20160709,0,PCA,29.944854136604693
117498,20160709,0,PM2.5,83.0
117504,20160709,1,PCA,33.56124247510392
117504,20160709,1,PM2.5,82.0
117510,20160709,2,PCA,45.40223182411455
117510,20160709,2,PM2.5,95.0
117516,20160709,3,PCA,34.91573483704054
117516,20160709,3,PM2.5,88.0
117522,20160709,4,PCA,30.548519482846302
117522,20160709,4,PM2.5,70.0
117528,20160709,5,PCA,25.890503017309076
117528,20160709,5,PM2.5,60.0
117534,20160709,6,PCA,32.72959712199163
117534,20160709,6,PM2.5,73.0
117540,20160709,7,PCA,38.277838701440395
117540,20160709,7,PM2.5,85.0
117546,20160709,8,PCA,38.99481808473775
117546,20160709,8,PM2.5,88.0
117570,20160709,12,PCA,49.97485645418319
117570,20160709,12,PM2.5,127.0
117576,20160709,13,PCA,51.127400000088244
117576,20160709,13,PM2.5,141.0
117582,20160709,14,PCA,32.17608019759143
117582,20160709,14,PM2.5,121.0
117588,20160709,15,PCA,23.24283007477239
117588,20160709,15,PM2.5,109.0
117594,20160709,16,PCA,15.774158649232126
117594,20160709,16,PM2.5,101.0
117600,20160709,17,PCA,5.332472498056377
117600,20160709,17,PM2.5,83.0
117606,20160709,18,PCA,2.243587925846935
117606,20160709,18,PM2.5,80.0
117612,20160709,19,PCA,6.966497835078889
117612,20160709,19,PM2.5,91.0
117618,20160709,20,PCA,16.428327249394382
117618,20160709,20,PM2.5,103.0
117624,20160709,21,PCA,26.908498085985432
117624,20160709,21,PM2.5,116.0
117630,20160709,22,PCA,19.34399591137706
117630,20160709,22,PM2.5,98.0
117636,20160709,23,PCA,13.624539999054475
117636,20160709,23,PM2.5,85.0
117642,20160710,0,PCA,24.075477668435934
117642,20160710,0,PM2.5,95.0
117648,20160710,1,PCA,25.108657408700097
117648,20160710,1,PM2.5,93.0
117654,20160710,2,PCA,35.70274974383881
117654,20160710,2,PM2.5,105.0
117660,20160710,3,PCA,45.19030824605494
117660,20160710,3,PM2.5,117.0
117666,20160710,4,PCA,57.309855875875996
117666,20160710,4,PM2.5,129.0
117672,20160710,5,PCA,65.96094279530926
117672,20160710,5,PM2.5,133.0
117678,20160710,6,PCA,71.4114703994759
117678,20160710,6,PM2.5,135.0
117696,20160710,9,PCA,27.49088591186288
117696,20160710,9,PM2.5,77.0
117702,20160710,10,PCA,43.98764727068653
117702,20160710,10,PM2.5,109.0
117708,20160710,11,PCA,24.19605909430269
117708,20160710,11,PM2.5,95.0
117714,20160710,12,PCA,5.105765742711115
117714,20160710,12,PM2.5,75.0
117720,20160710,13,PCA,-10.706449963637487
117720,20160710,13,PM2.5,59.0
117726,20160710,14,PCA,-17.0918865232075
117726,20160710,14,PM2.5,53.0
117732,20160710,15,PCA,-16.11933298648383
117732,20160710,15,PM2.5,60.0
117738,20160710,16,PCA,-19.70001129261033
117738,20160710,16,PM2.5,60.0
117744,20160710,17,PCA,-20.47591642012104
117744,20160710,17,PM2.5,62.0
117750,20160710,18,PCA,-19.550378430198737
117750,20160710,18,PM2.5,62.0
117756,20160710,19,PCA,-23.46325787043572
117756,20160710,19,PM2.5,54.0
117762,20160710,20,PCA,-19.664401007367584
117762,20160710,20,PM2.5,58.0
117768,20160710,21,PCA,-16.158843501132502
117768,20160710,21,PM2.5,60.0
117774,20160710,22,PCA,-12.968860086252574
117774,20160710,22,PM2.5,63.0
117780,20160710,23,PCA,-8.947117891880293
117780,20160710,23,PM2.5,62.0
117786,20160711,0,PCA,-9.14135000918083
117786,20160711,0,PM2.5,64.0
117792,20160711,1,PCA,-8.201583710218083
117792,20160711,1,PM2.5,65.0
117798,20160711,2,PCA,-8.552074852713272
117798,20160711,2,PM2.5,65.0
117804,20160711,3,PCA,0.5241982263978141
117804,20160711,3,PM2.5,79.0
117810,20160711,4,PCA,7.0830797455300205
117810,20160711,4,PM2.5,86.0
117816,20160711,5,PCA,13.433203399132118
117816,20160711,5,PM2.5,93.0
117822,20160711,6,PCA,15.72099775232731
117822,20160711,6,PM2.5,93.0
117840,20160711,9,PCA,5.452643279817007
117840,20160711,9,PM2.5,85.0
117846,20160711,10,PCA,19.563817594669995
117846,20160711,10,PM2.5,121.0
117852,20160711,11,PCA,23.690792685427223
117852,20160711,11,PM2.5,130.0
117858,20160711,12,PCA,19.789895796972427
117858,20160711,12,PM2.5,129.0
117864,20160711,13,PCA,25.087091975486477
117864,20160711,13,PM2.5,138.0
117870,20160711,14,PCA,12.742522966656466
117870,20160711,14,PM2.5,117.0
117876,20160711,15,PCA,-0.4199250391933511
117876,20160711,15,PM2.5,95.0
117882,20160711,16,PCA,4.659753648748897
117882,20160711,16,PM2.5,100.0
117888,20160711,17,PCA,1.293515760591742
117888,20160711,17,PM2.5,94.0
117894,20160711,18,PCA,14.208403870764016
117894,20160711,18,PM2.5,111.0
117900,20160711,19,PCA,6.106034929644596
117900,20160711,19,PM2.5,90.0
117906,20160711,20,PCA,1.7396137127337652
117906,20160711,20,PM2.5,77.0
117912,20160711,21,PCA,4.080998482736939
117912,20160711,21,PM2.5,81.0
117918,20160711,22,PCA,14.896406588861288
117918,20160711,22,PM2.5,88.0
117924,20160711,23,PCA,13.958686818208816
117924,20160711,23,PM2.5,79.0
117930,20160712,0,PCA,16.21749681358953
117930,20160712,0,PM2.5,82.0
117936,20160712,1,PCA,-5.763205307179263
117936,20160712,1,PM2.5,49.0
117942,20160712,2,PCA,8.06279455646092
117942,20160712,2,PM2.5,66.0
117948,20160712,3,PCA,7.205405104706707
117948,20160712,3,PM2.5,67.0
117954,20160712,4,PCA,14.553214967666003
117954,20160712,4,PM2.5,77.0
117960,20160712,5,PCA,21.998569838099232
117960,20160712,5,PM2.5,83.0
117966,20160712,6,PCA,26.72197398784066
117966,20160712,6,PM2.5,88.0
117972,20160712,7,PCA,31.21766551846077
117972,20160712,7,PM2.5,91.0
117978,20160712,8,PCA,31.809552261229435
117978,20160712,8,PM2.5,95.0
117984,20160712,9,PCA,44.40002438579029
117984,20160712,9,PM2.5,108.0
117990,20160712,10,PCA,13.969723382344556
117990,20160712,10,PM2.5,73.0
118014,20160712,14,PCA,-33.44168062377995
118014,20160712,14,PM2.5,27.0
118020,20160712,15,PCA,-38.57278262685098
118020,20160712,15,PM2.5,28.0
118026,20160712,16,PCA,-38.228470734889335
118026,20160712,16,PM2.5,30.0
118032,20160712,17,PCA,-48.94007002636045
118032,20160712,17,PM2.5,22.0
118038,20160712,18,PCA,-52.3113618839569
118038,20160712,18,PM2.5,23.0
118044,20160712,19,PCA,-58.20166482313593
118044,20160712,19,PM2.5,18.0
118050,20160712,20,PCA,-52.360914351720474
118050,20160712,20,PM2.5,21.0
118056,20160712,21,PCA,-39.29183593235114
118056,20160712,21,PM2.5,26.0
118062,20160712,22,PCA,-33.116231461983844
118062,20160712,22,PM2.5,31.0
118068,20160712,23,PCA,-33.695772231187256
118068,20160712,23,PM2.5,35.0
118074,20160713,0,PCA,-40.05232169253084
118074,20160713,0,PM2.5,36.0
118080,20160713,1,PCA,-34.013974165507015
118080,20160713,1,PM2.5,33.0
118086,20160713,2,PCA,-30.33166548790042
118086,20160713,2,PM2.5,42.0
118092,20160713,3,PCA,-41.844488214782714
118092,20160713,3,PM2.5,30.0
118098,20160713,4,PCA,-47.706186569752155
118098,20160713,4,PM2.5,27.0
118104,20160713,5,PCA,-51.22122838227937
118104,20160713,5,PM2.5,28.0
118110,20160713,6,PCA,-53.120507443451814
118110,20160713,6,PM2.5,28.0
118116,20160713,7,PCA,-46.044018515899026
118116,20160713,7,PM2.5,38.0
118122,20160713,8,PCA,-51.587976803927695
118122,20160713,8,PM2.5,38.0
118128,20160713,9,PCA,-58.62630720950531
118128,20160713,9,PM2.5,36.0
118134,20160713,10,PCA,-64.44950227505052
118134,20160713,10,PM2.5,34.0
118140,20160713,11,PCA,-74.1270617866623
118140,20160713,11,PM2.5,26.0
118146,20160713,12,PCA,-84.97975081696909
118146,20160713,12,PM2.5,16.0
118152,20160713,13,PCA,-82.66396188851246
118152,20160713,13,PM2.5,22.0
118158,20160713,14,PCA,-87.67322764706225
118158,20160713,14,PM2.5,19.0
118164,20160713,15,PCA,-73.51381033061982
118164,20160713,15,PM2.5,25.0
118170,20160713,16,PCA,-53.8713135634043
118170,20160713,16,PM2.5,28.0
118176,20160713,17,PCA,-50.23231819052136
118176,20160713,17,PM2.5,31.0
118182,20160713,18,PCA,-59.39102909869635
118182,20160713,18,PM2.5,29.0
118188,20160713,19,PCA,-66.95093046171199
118188,20160713,19,PM2.5,30.0
118194,20160713,20,PCA,-50.99020957171657
118194,20160713,20,PM2.5,35.0
118200,20160713,21,PCA,-64.24450874995769
118200,20160713,21,PM2.5,41.0
118206,20160713,22,PCA,-56.03914503701152
118206,20160713,22,PM2.5,47.0
118212,20160713,23,PCA,-53.199256909798876
118212,20160713,23,PM2.5,48.0
118218,20160714,0,PCA,-52.01214851815839
118218,20160714,0,PM2.5,47.0
118224,20160714,1,PCA,-57.775987043707694
118224,20160714,1,PM2.5,47.0
118230,20160714,2,PCA,-57.238981088685534
118230,20160714,2,PM2.5,41.0
118236,20160714,3,PCA,-57.758867783545654
118236,20160714,3,PM2.5,42.0
118242,20160714,4,PCA,-48.119497975744785
118242,20160714,4,PM2.5,46.0
118248,20160714,5,PCA,-47.319993573712566
118248,20160714,5,PM2.5,49.0
118254,20160714,6,PCA,-43.259435520156984
118254,20160714,6,PM2.5,44.0
118260,20160714,7,PCA,-41.86690662667435
118260,20160714,7,PM2.5,42.0
118266,20160714,8,PCA,-36.897265759806416
118266,20160714,8,PM2.5,49.0
118272,20160714,9,PCA,-49.659544638034575
118272,20160714,9,PM2.5,43.0
118278,20160714,10,PCA,-53.86228400689835
118278,20160714,10,PM2.5,40.0
118284,20160714,11,PCA,-53.257606805942565
118284,20160714,11,PM2.5,45.0
118290,20160714,12,PCA,-65.9406844354427
118290,20160714,12,PM2.5,30.0
118296,20160714,13,PCA,-73.91595673105286
118296,20160714,13,PM2.5,24.0
118302,20160714,14,PCA,-68.86057061164918
118302,20160714,14,PM2.5,25.0
118308,20160714,15,PCA,-62.42579079444188
118308,20160714,15,PM2.5,31.0
118314,20160714,16,PCA,-64.52222609901789
118314,20160714,16,PM2.5,36.0
118320,20160714,17,PCA,-60.9913004990376
118320,20160714,17,PM2.5,46.0
118326,20160714,18,PCA,-58.1569331590568
118326,20160714,18,PM2.5,43.0
118332,20160714,19,PCA,-68.18116846562984
118332,20160714,19,PM2.5,30.0
118338,20160714,20,PCA,-61.716265415832716
118338,20160714,20,PM2.5,30.0
118344,20160714,21,PCA,-58.5555787231287
118344,20160714,21,PM2.5,39.0
118350,20160714,22,PCA,-61.31391784503793
118350,20160714,22,PM2.5,36.0
118356,20160714,23,PCA,-55.5876727031908
118356,20160714,23,PM2.5,42.0
118362,20160715,0,PCA,-66.59933073067496
118362,20160715,0,PM2.5,31.0
118368,20160715,1,PCA,-72.13671394329936
118368,20160715,1,PM2.5,26.0
118374,20160715,2,PCA,-62.24957005574352
118374,20160715,2,PM2.5,34.0
118380,20160715,3,PCA,-67.27704621644587
118380,20160715,3,PM2.5,32.0
118386,20160715,4,PCA,-66.82249857599594
118386,20160715,4,PM2.5,31.0
118392,20160715,5,PCA,-59.93510433579511
118392,20160715,5,PM2.5,36.0
118398,20160715,6,PCA,-64.93622282559686
118398,20160715,6,PM2.5,35.0
118404,20160715,7,PCA,-66.42297787171611
118404,20160715,7,PM2.5,30.0
118410,20160715,8,PCA,-66.77123948365939
118410,20160715,8,PM2.5,25.0
118416,20160715,9,PCA,-60.17823392457695
118416,20160715,9,PM2.5,34.0
118422,20160715,10,PCA,-60.456428706068046
118422,20160715,10,PM2.5,34.0
118428,20160715,11,PCA,-56.71111247396317
118428,20160715,11,PM2.5,36.0
118434,20160715,12,PCA,-57.20626101952643
118434,20160715,12,PM2.5,39.0
118440,20160715,13,PCA,-64.14962334865638
118440,20160715,13,PM2.5,38.0
118446,20160715,14,PCA,-60.76768710291543
118446,20160715,14,PM2.5,43.0
118452,20160715,15,PCA,-59.407397661720644
118452,20160715,15,PM2.5,44.0
118458,20160715,16,PCA,-61.946171433256616
118458,20160715,16,PM2.5,41.0
118464,20160715,17,PCA,-60.35318011451826
118464,20160715,17,PM2.5,39.0
118470,20160715,18,PCA,-45.39430691031143
118470,20160715,18,PM2.5,48.0
118476,20160715,19,PCA,-42.53249011755984
118476,20160715,19,PM2.5,50.0
118482,20160715,20,PCA,-49.16584889845406
118482,20160715,20,PM2.5,43.0
118488,20160715,21,PCA,-52.717130940672355
118488,20160715,21,PM2.5,40.0
118494,20160715,22,PCA,-47.754397624510716
118494,20160715,22,PM2.5,48.0
118500,20160715,23,PCA,-53.2192367928295
118500,20160715,23,PM2.5,43.0
118506,20160716,0,PCA,-49.16920371010025
118506,20160716,0,PM2.5,43.0
118512,20160716,1,PCA,-37.17864982861742
118512,20160716,1,PM2.5,52.0
118518,20160716,2,PCA,-40.82421698532561
118518,20160716,2,PM2.5,53.0
118524,20160716,3,PCA,-37.89898289746736
118524,20160716,3,PM2.5,55.0
118530,20160716,4,PCA,-41.97578819021625
118530,20160716,4,PM2.5,47.0
118536,20160716,5,PCA,-42.16375759647395
118536,20160716,5,PM2.5,47.0
118542,20160716,6,PCA,-39.07649367196184
118542,20160716,6,PM2.5,45.0
118548,20160716,7,PCA,-48.184921616757876
118548,20160716,7,PM2.5,40.0
118554,20160716,8,PCA,-48.26670338019051
118554,20160716,8,PM2.5,38.0
118560,20160716,9,PCA,-44.42488170900949
118560,20160716,9,PM2.5,43.0
118566,20160716,10,PCA,-42.25368662865464
118566,20160716,10,PM2.5,43.0
118572,20160716,11,PCA,-42.49582415273914
118572,20160716,11,PM2.5,45.0
118578,20160716,12,PCA,-55.625697978811914
118578,20160716,12,PM2.5,36.0
118584,20160716,13,PCA,-53.69298817170624
118584,20160716,13,PM2.5,39.0
118590,20160716,14,PCA,-61.419759388922685
118590,20160716,14,PM2.5,35.0
118596,20160716,15,PCA,-59.00002727336523
118596,20160716,15,PM2.5,48.0
118602,20160716,16,PCA,-63.84792897985943
118602,20160716,16,PM2.5,44.0
118608,20160716,17,PCA,-59.01893227106885
118608,20160716,17,PM2.5,47.0
118626,20160716,20,PCA,-42.24499035318162
118626,20160716,20,PM2.5,54.0
118632,20160716,21,PCA,-25.162428066854808
118632,20160716,21,PM2.5,76.0
118638,20160716,22,PCA,-17.41432439396887
118638,20160716,22,PM2.5,75.0
118644,20160716,23,PCA,-1.0732841704070792
118644,20160716,23,PM2.5,81.0
118650,20160717,0,PCA,-1.1898336873598356
118650,20160717,0,PM2.5,82.0
118656,20160717,1,PCA,5.8306661196272564
118656,20160717,1,PM2.5,81.0
118662,20160717,2,PCA,7.345232738766298
118662,20160717,2,PM2.5,89.0
118668,20160717,3,PCA,-17.616375334433023
118668,20160717,3,PM2.5,75.0
118872,20160718,13,PCA,-40.502241839543906
118872,20160718,13,PM2.5,85.0
118878,20160718,14,PCA,-13.39512823340313
118878,20160718,14,PM2.5,126.0
118884,20160718,15,PCA,-9.89870890456271
118884,20160718,15,PM2.5,129.0
118890,20160718,16,PCA,39.55841877403681
118890,20160718,16,PM2.5,108.0
118896,20160718,17,PCA,57.380199221374184
118896,20160718,17,PM2.5,119.0
118902,20160718,18,PCA,71.8885728907943
118902,20160718,18,PM2.5,128.0
118908,20160718,19,PCA,76.11254632964597
118908,20160718,19,PM2.5,130.0
118914,20160718,20,PCA,84.44685289132727
118914,20160718,20,PM2.5,136.0
118920,20160718,21,PCA,95.53822512229722
118920,20160718,21,PM2.5,142.0
118926,20160718,22,PCA,100.29097578005926
118926,20160718,22,PM2.5,143.0
118932,20160718,23,PCA,114.50773429530994
118932,20160718,23,PM2.5,146.0
118938,20160719,0,PCA,125.99053084379285
118938,20160719,0,PM2.5,156.0
118944,20160719,1,PCA,123.88621087894262
118944,20160719,1,PM2.5,155.0
118950,20160719,2,PCA,89.02634795289201
118950,20160719,2,PM2.5,106.0
118956,20160719,3,PCA,55.706584108001174
118956,20160719,3,PM2.5,69.0
118962,20160719,4,PCA,60.85129170822219
118962,20160719,4,PM2.5,88.0
118968,20160719,5,PCA,78.55135648440726
118968,20160719,5,PM2.5,121.0
