,date,hour,type,天坛
2700,20140422,19,PM2.5,65.0
2706,20140422,20,PCA,-14.195884509245081
2706,20140422,20,PM2.5,66.0
2712,20140422,21,PCA,2.707691633860618
2712,20140422,21,PM2.5,80.0
2718,20140422,22,PCA,-5.699036626210494
2718,20140422,22,PM2.5,62.0
2724,20140422,23,PCA,-5.688635494862906
2724,20140422,23,PM2.5,63.0
2730,20140423,0,PCA,7.088455447400877
2730,20140423,0,PM2.5,77.0
2736,20140423,1,PCA,8.264471406791735
2736,20140423,1,PM2.5,79.0
2742,20140423,2,PCA,14.5227592808868
2742,20140423,2,PM2.5,85.0
2748,20140423,3,PCA,31.845873090968123
2748,20140423,3,PM2.5,97.0
2754,20140423,4,PCA,41.061519212838554
2754,20140423,4,PM2.5,97.0
2760,20140423,5,PCA,48.20582612002725
2760,20140423,5,PM2.5,100.0
2766,20140423,6,PCA,58.87056978279664
2766,20140423,6,PM2.5,107.0
2772,20140423,7,PCA,79.78296970428462
2772,20140423,7,PM2.5,125.0
2778,20140423,8,PCA,99.04138869224712
2778,20140423,8,PM2.5,139.0
2784,20140423,9,PCA,114.15396768506454
2784,20140423,9,PM2.5,153.0
2814,20140423,14,PCA,57.88257822900452
2814,20140423,14,PM2.5,112.0
2820,20140423,15,PCA,117.91565161390758
2820,20140423,15,PM2.5,165.0
2826,20140423,16,PCA,87.84785402279736
2826,20140423,16,PM2.5,129.0
2832,20140423,17,PCA,112.12903491935215
2832,20140423,17,PM2.5,154.0
2838,20140423,18,PCA,100.1775779308513
2838,20140423,18,PM2.5,131.0
2844,20140429,2,PCA,16.546767654164334
2844,20140429,2,PM2.5,79.2
2850,20140429,3,PCA,21.280533688308005
2850,20140429,3,PM2.5,83.6
2856,20140429,4,PCA,21.262060745924845
2856,20140429,4,PM2.5,81.3
2862,20140429,5,PCA,29.596761300520757
2862,20140429,5,PM2.5,85.1
2868,20140429,6,PCA,23.295364760186008
2868,20140429,6,PM2.5,77.9
2874,20140429,7,PCA,26.958337447464668
2874,20140429,7,PM2.5,84.4
2880,20140429,8,PCA,32.75856078668996
2880,20140429,8,PM2.5,87.2
2886,20140429,9,PCA,54.183778899522046
2886,20140429,9,PM2.5,106.1
2892,20140429,10,PCA,51.827477756454016
2892,20140429,10,PM2.5,110.5
2898,20140429,11,PCA,45.708120755157985
2898,20140429,11,PM2.5,110.8
2904,20140429,12,PCA,42.91675038721611
2904,20140429,12,PM2.5,113.9
2910,20140429,13,PCA,36.19489596558043
2910,20140429,13,PM2.5,112.0
2916,20140429,14,PCA,6.355285825966592
2916,20140429,14,PM2.5,79.7
2922,20140429,15,PCA,6.0667265758956335
2922,20140429,15,PM2.5,85.0
2928,20140429,16,PCA,2.120527502532375
2928,20140429,16,PM2.5,79.6
2934,20140429,17,PCA,-7.440363163448845
2934,20140429,17,PM2.5,65.1
2940,20140429,18,PCA,13.703070402907015
2940,20140429,18,PM2.5,91.4
2946,20140429,19,PCA,-1.0469665100165706
2946,20140429,19,PM2.5,68.1
2952,20140429,20,PCA,12.529339594242199
2952,20140429,20,PM2.5,82.8
2958,20140429,21,PCA,24.441654858888764
2958,20140429,21,PM2.5,89.9
2976,20140430,0,PCA,6.402715057077589
2976,20140430,0,PM2.5,56.2
2982,20140430,1,PCA,29.8409632248725
2982,20140430,1,PM2.5,87.6
2988,20140430,2,PCA,28.602376507103763
2988,20140430,2,PM2.5,88.3
2994,20140430,3,PCA,31.276800269909895
2994,20140430,3,PM2.5,88.7
3000,20140430,4,PCA,36.18769223161267
3000,20140430,4,PM2.5,90.3
3006,20140430,5,PCA,42.97125178386894
3006,20140430,5,PM2.5,95.5
3012,20140430,6,PCA,45.789435467144045
3012,20140430,6,PM2.5,95.3
3018,20140430,7,PCA,52.60270217729653
3018,20140430,7,PM2.5,103.5
3024,20140430,8,PCA,77.37316567349839
3024,20140430,8,PM2.5,125.9
3030,20140430,9,PCA,92.38045271460769
3030,20140430,9,PM2.5,139.9
3036,20140430,10,PCA,89.32066475601171
3036,20140430,10,PM2.5,138.3
3042,20140430,11,PCA,89.94474568877408
3042,20140430,11,PM2.5,154.0
3048,20140430,12,PCA,41.091891785181396
3048,20140430,12,PM2.5,112.0
3054,20140430,13,PCA,44.86245945250967
3054,20140430,13,PM2.5,124.1
3060,20140430,14,PCA,13.245569360721232
3060,20140430,14,PM2.5,80.7
3066,20140430,15,PCA,34.47367981375658
3066,20140430,15,PM2.5,110.2
3072,20140430,16,PCA,49.307475078300364
3072,20140430,16,PM2.5,128.0
3078,20140430,17,PCA,12.16954784124314
3078,20140430,17,PM2.5,73.3
3084,20140430,18,PCA,22.733126985524894
3084,20140430,18,PM2.5,87.0
3090,20140430,19,PCA,19.049743520544357
3090,20140430,19,PM2.5,79.1
3096,20140430,20,PCA,22.45908324657495
3096,20140430,20,PM2.5,78.0
3102,20140430,21,PCA,26.783874914666573
3102,20140430,21,PM2.5,81.0
3108,20140430,22,PCA,25.475138518000016
3108,20140430,22,PM2.5,78.1
3114,20140430,23,PCA,34.811542810973215
3114,20140430,23,PM2.5,91.7
3120,20140501,0,PCA,44.6774590548966
3120,20140501,0,PM2.5,100.6
3126,20140501,1,PCA,50.97931509366302
3126,20140501,1,PM2.5,101.0
3132,20140501,2,PCA,54.769683144325846
3132,20140501,2,PM2.5,111.2
3138,20140501,3,PCA,58.99667292777435
3138,20140501,3,PM2.5,119.4
3144,20140501,4,PCA,66.91087754135962
3144,20140501,4,PM2.5,126.6
3150,20140501,5,PCA,76.53454364143589
3150,20140501,5,PM2.5,132.1
3156,20140501,6,PCA,84.39473570199449
3156,20140501,6,PM2.5,133.5
3162,20140501,7,PCA,92.06595281146257
3162,20140501,7,PM2.5,142.0
3168,20140501,8,PCA,113.24328492391106
3168,20140501,8,PM2.5,166.6
3174,20140501,9,PCA,121.76538340490377
3174,20140501,9,PM2.5,181.1
3180,20140501,10,PCA,125.25375010498237
3180,20140501,10,PM2.5,187.7
3186,20140501,11,PCA,98.39865115814511
3186,20140501,11,PM2.5,164.1
3192,20140501,12,PCA,94.00026887751748
3192,20140501,12,PM2.5,162.3
3198,20140501,13,PCA,94.39236897717903
3198,20140501,13,PM2.5,163.3
3204,20140501,14,PCA,88.63598870769904
3204,20140501,14,PM2.5,153.3
3210,20140501,15,PCA,84.53783506177776
3210,20140501,15,PM2.5,146.6
3216,20140501,16,PCA,91.38585446093589
3216,20140501,16,PM2.5,154.7
3222,20140501,17,PCA,94.23918758825543
3222,20140501,17,PM2.5,154.5
3228,20140501,18,PCA,57.999930325853526
3228,20140501,18,PM2.5,85.1
3234,20140501,19,PCA,77.37034872899865
3234,20140501,19,PM2.5,98.7
3240,20140501,20,PCA,34.275215565340375
3240,20140501,20,PM2.5,44.2
3246,20140501,21,PCA,42.09140167845089
3246,20140501,21,PM2.5,60.2
3252,20140501,22,PCA,25.329048204598394
3252,20140501,22,PM2.5,39.6
3258,20140501,23,PCA,18.024657399372003
3258,20140501,23,PM2.5,30.4
3264,20140502,0,PCA,12.516903704667296
3264,20140502,0,PM2.5,27.7
3270,20140502,1,PCA,11.710877632205046
3270,20140502,1,PM2.5,31.8
3276,20140502,2,PCA,7.228905534843876
3276,20140502,2,PM2.5,30.3
3282,20140502,3,PCA,-0.7928730866436203
3282,20140502,3,PM2.5,24.0
3288,20140502,4,PCA,-10.328631091508887
3288,20140502,4,PM2.5,17.1
3294,20140502,5,PCA,-13.167602745146054
3294,20140502,5,PM2.5,17.2
3300,20140502,6,PCA,-15.688431144098733
3300,20140502,6,PM2.5,21.1
3306,20140502,7,PCA,-29.062677067779163
3306,20140502,7,PM2.5,9.3
3312,20140502,8,PCA,-28.787843112777768
3312,20140502,8,PM2.5,15.8
3318,20140502,9,PCA,-32.616687638237835
3318,20140502,9,PM2.5,19.2
3324,20140502,10,PCA,-33.67265234466913
3324,20140502,10,PM2.5,25.8
3330,20140502,11,PCA,-36.82501047553419
3330,20140502,11,PM2.5,29.2
3336,20140502,12,PCA,-48.39938162135932
3336,20140502,12,PM2.5,20.3
3342,20140502,13,PCA,-48.34042991923774
3342,20140502,13,PM2.5,27.2
3348,20140502,14,PCA,-64.33299890892937
3348,20140502,14,PM2.5,12.8
3354,20140502,15,PCA,-62.78126186263318
3354,20140502,15,PM2.5,22.7
3360,20140502,16,PCA,-64.91180265714432
3360,20140502,16,PM2.5,22.3
3366,20140502,17,PCA,-78.39225277027134
3366,20140502,17,PM2.5,11.9
3372,20140502,18,PCA,-71.36637553222867
3372,20140502,18,PM2.5,24.1
3378,20140502,19,PCA,-87.84328435627035
3378,20140502,19,PM2.5,3.0
3384,20140502,20,PCA,-84.3306857104087
3384,20140502,20,PM2.5,3.0
3390,20140502,21,PCA,-72.67745663951837
3390,20140502,21,PM2.5,19.7
3396,20140502,22,PCA,-56.41278141174819
3396,20140502,22,PM2.5,19.0
3402,20140502,23,PCA,-52.709294802989874
3402,20140502,23,PM2.5,30.3
3408,20140503,0,PCA,-53.66025863515642
3408,20140503,0,PM2.5,30.3
3414,20140503,1,PCA,-44.62075945068605
3414,20140503,1,PM2.5,27.3
3420,20140503,2,PCA,-42.74586207291747
3420,20140503,2,PM2.5,30.6
3426,20140503,3,PCA,-42.86622341773133
3426,20140503,3,PM2.5,31.0
3432,20140503,4,PCA,-44.75434840873535
3432,20140503,4,PM2.5,28.6
3438,20140503,5,PCA,-44.267264775728385
3438,20140503,5,PM2.5,29.8
3444,20140503,6,PCA,-42.94735575323626
3444,20140503,6,PM2.5,31.2
3450,20140503,7,PCA,-40.859219272277215
3450,20140503,7,PM2.5,37.2
3456,20140503,8,PCA,-32.074679516574705
3456,20140503,8,PM2.5,48.8
3462,20140503,9,PCA,-28.507076673726058
3462,20140503,9,PM2.5,53.7
3468,20140503,10,PCA,-27.701820408671466
3468,20140503,10,PM2.5,59.0
3474,20140503,11,PCA,-35.007932890526796
3474,20140503,11,PM2.5,54.7
3480,20140503,12,PCA,-42.53679238835118
3480,20140503,12,PM2.5,49.9
3486,20140503,13,PCA,-44.20218337787288
3486,20140503,13,PM2.5,51.5
3492,20140503,14,PCA,-50.10551734391855
3492,20140503,14,PM2.5,35.2
3498,20140503,15,PCA,-48.63826094785292
3498,20140503,15,PM2.5,35.6
3504,20140503,16,PCA,-55.297734912079726
3504,20140503,16,PM2.5,23.0
3510,20140503,17,PCA,-59.107668838593305
3510,20140503,17,PM2.5,23.0
3516,20140503,18,PCA,-34.06224762953532
3516,20140503,18,PM2.5,53.8
3522,20140503,19,PCA,-21.317270921294732
3522,20140503,19,PM2.5,62.0
3528,20140503,20,PCA,-27.70759898059943
3528,20140503,20,PM2.5,46.7
3534,20140503,21,PCA,-41.46467571123996
3534,20140503,21,PM2.5,23.7
3540,20140503,22,PCA,-27.845133956409686
3540,20140503,22,PM2.5,41.7
3546,20140503,23,PCA,-34.93211264100228
3546,20140503,23,PM2.5,31.4
3552,20140504,0,PCA,-36.36907968795773
3552,20140504,0,PM2.5,28.9
3558,20140504,1,PCA,-30.174372957852324
3558,20140504,1,PM2.5,36.2
3564,20140504,2,PCA,-34.01553084390052
3564,20140504,2,PM2.5,30.5
3570,20140504,3,PCA,-33.24478233011959
3570,20140504,3,PM2.5,30.8
3576,20140504,4,PCA,-34.1709909554838
3576,20140504,4,PM2.5,27.4
3582,20140504,5,PCA,-29.639208697856706
3582,20140504,5,PM2.5,29.8
3588,20140504,6,PCA,98.49817420309952
3588,20140504,6,PM2.5,243.3
3594,20140504,7,PCA,-41.47841017921877
3594,20140504,7,PM2.5,36.9
3600,20140504,8,PCA,-43.51929519160412
3600,20140504,8,PM2.5,36.7
3606,20140504,9,PCA,-45.1588584535318
3606,20140504,9,PM2.5,24.6
3612,20140504,10,PCA,-50.41333556781395
3612,20140504,10,PM2.5,29.1
3618,20140504,11,PCA,-62.641684711011
3618,20140504,11,PM2.5,19.1
3624,20140504,12,PCA,-65.54002135381171
3624,20140504,12,PM2.5,16.5
3630,20140504,13,PCA,-63.75165861279107
3630,20140504,13,PM2.5,21.8
3636,20140504,14,PCA,-70.90329534147659
3636,20140504,14,PM2.5,12.0
3642,20140504,15,PCA,-68.28354801042332
3642,20140504,15,PM2.5,15.9
3648,20140504,16,PCA,-62.162320112435026
3648,20140504,16,PM2.5,23.6
3654,20140504,17,PCA,-67.77356139625437
3654,20140504,17,PM2.5,13.7
3660,20140504,18,PCA,-65.4401239531514
3660,20140504,18,PM2.5,18.0
3666,20140504,19,PCA,-64.85024477873495
3666,20140504,19,PM2.5,19.7
3672,20140504,20,PCA,-60.801335956881935
3672,20140504,20,PM2.5,20.4
3678,20140504,21,PCA,-61.30569513349908
3678,20140504,21,PM2.5,18.8
3684,20140504,22,PCA,-71.49738048410252
3684,20140504,22,PM2.5,3.0
3690,20140504,23,PCA,-59.66235996803746
3690,20140504,23,PM2.5,12.9
3696,20140505,0,PCA,-58.93266783919944
3696,20140505,0,PM2.5,15.4
3702,20140505,1,PCA,-59.43563778079181
3702,20140505,1,PM2.5,16.3
3708,20140505,2,PCA,-55.11369496600019
3708,20140505,2,PM2.5,21.9
3714,20140505,3,PCA,-47.91432049566902
3714,20140505,3,PM2.5,32.9
3720,20140505,4,PCA,-47.912082263637
3720,20140505,4,PM2.5,32.4
3726,20140505,5,PCA,-47.909844031605004
3726,20140505,5,PM2.5,31.9
3732,20140505,6,PCA,-48.66511700869061
3732,20140505,6,PM2.5,15.3
3738,20140505,7,PCA,-56.801776662103165
3738,20140505,7,PM2.5,11.3
3744,20140505,8,PCA,-47.30613787963618
3744,20140505,8,PM2.5,30.9
3750,20140505,9,PCA,-69.99183906896481
3750,20140505,9,PM2.5,5.1
3756,20140505,10,PCA,-66.09220276016156
3756,20140505,10,PM2.5,14.2
3762,20140505,11,PCA,-73.5359526178559
3762,20140505,11,PM2.5,6.7
3768,20140505,12,PCA,-69.59919093589862
3768,20140505,12,PM2.5,15.4
3774,20140505,13,PCA,-76.95046145786017
3774,20140505,13,PM2.5,10.5
3780,20140505,14,PCA,-71.80072865727152
3780,20140505,14,PM2.5,20.0
3786,20140505,15,PCA,-69.47608290482464
3786,20140505,15,PM2.5,24.2
3792,20140505,16,PCA,-60.45904046569497
3792,20140505,16,PM2.5,37.6
3798,20140505,17,PCA,-66.26793922839084
3798,20140505,17,PM2.5,28.5
3804,20140505,18,PCA,-79.94174595234077
3804,20140505,18,PM2.5,9.1
3810,20140505,19,PCA,-59.17606510268757
3810,20140505,19,PM2.5,37.2
3816,20140505,20,PCA,-64.27981572838824
3816,20140505,20,PM2.5,27.1
3822,20140505,21,PCA,-61.689662896784405
3822,20140505,21,PM2.5,22.4
3828,20140505,22,PCA,-52.682655042542464
3828,20140505,22,PM2.5,28.5
3834,20140505,23,PCA,-47.602441976661076
3834,20140505,23,PM2.5,38.8
3840,20140506,0,PCA,-38.11521565999231
3840,20140506,0,PM2.5,55.7
3846,20140506,1,PCA,-42.98298381198275
3846,20140506,1,PM2.5,44.9
3852,20140506,2,PCA,-48.88660183151005
3852,20140506,2,PM2.5,35.7
3858,20140506,3,PCA,-26.53104131540979
3858,20140506,3,PM2.5,59.1
3864,20140506,4,PCA,-19.437140028485924
3864,20140506,4,PM2.5,62.3
3870,20140506,5,PCA,-13.207608675970153
3870,20140506,5,PM2.5,69.2
3876,20140506,6,PCA,-28.054128998486416
3876,20140506,6,PM2.5,46.9
3882,20140506,7,PCA,-16.031578848676773
3882,20140506,7,PM2.5,62.1
3888,20140506,8,PCA,-15.808894333562456
3888,20140506,8,PM2.5,59.1
3894,20140506,9,PCA,-12.69679810324402
3894,20140506,9,PM2.5,64.1
3900,20140506,10,PCA,-4.144075568381388
3900,20140506,10,PM2.5,80.6
3906,20140506,11,PCA,-17.2869124808996
3906,20140506,11,PM2.5,61.3
3912,20140506,12,PCA,-3.7453038542775583
3912,20140506,12,PM2.5,81.3
3918,20140506,13,PCA,-3.826551760261718
3918,20140506,13,PM2.5,85.4
3924,20140506,14,PCA,-12.653047338321338
3924,20140506,14,PM2.5,76.6
3948,20140506,18,PCA,-7.6987193832852405
3948,20140506,18,PM2.5,60.6
3954,20140506,19,PCA,27.833686812873776
3954,20140506,19,PM2.5,100.0
3960,20140506,20,PCA,38.59636986403841
3960,20140506,20,PM2.5,103.2
3966,20140506,21,PCA,56.33451518484394
3966,20140506,21,PM2.5,125.8
3972,20140506,22,PCA,59.540745724716544
3972,20140506,22,PM2.5,119.7
3978,20140506,23,PCA,68.06199780577973
3978,20140506,23,PM2.5,122.2
3984,20140507,0,PCA,71.8070185904253
3984,20140507,0,PM2.5,121.4
3990,20140507,1,PCA,83.17734865620481
3990,20140507,1,PM2.5,138.2
3996,20140507,2,PCA,79.7826493565892
3996,20140507,2,PM2.5,130.4
4002,20140507,3,PCA,82.47098068471911
4002,20140507,3,PM2.5,136.4
4008,20140507,4,PCA,77.84261230404367
4008,20140507,4,PM2.5,130.2
4014,20140507,5,PCA,68.1679276949854
4014,20140507,5,PM2.5,114.4
4020,20140507,6,PCA,69.69254079411868
4020,20140507,6,PM2.5,114.8
4026,20140507,7,PCA,91.4891614558326
4026,20140507,7,PM2.5,137.7
4032,20140507,8,PCA,88.79124361331931
4032,20140507,8,PM2.5,127.2
4038,20140507,9,PCA,36.21702560777258
4038,20140507,9,PM2.5,67.6
4044,20140507,10,PCA,-7.390668866548131
4044,20140507,10,PM2.5,23.4
4050,20140507,11,PCA,-13.417275968257107
4050,20140507,11,PM2.5,17.5
4056,20140507,12,PCA,-7.124271259966363
4056,20140507,12,PM2.5,30.7
4062,20140507,13,PCA,-13.322457040656648
4062,20140507,13,PM2.5,27.8
4068,20140507,14,PCA,-18.363690789543178
4068,20140507,14,PM2.5,24.4
4074,20140507,15,PCA,-21.125379525727176
4074,20140507,15,PM2.5,24.3
4080,20140507,16,PCA,-28.299921346702643
4080,20140507,16,PM2.5,16.4
4086,20140507,17,PCA,-32.577898459210296
4086,20140507,17,PM2.5,12.3
4092,20140507,18,PCA,-33.54190814784868
4092,20140507,18,PM2.5,8.1
4098,20140507,19,PCA,-33.514932044900725
4098,20140507,19,PM2.5,11.7
4104,20140507,20,PCA,-29.40125124303063
4104,20140507,20,PM2.5,16.6
4110,20140507,21,PCA,-35.28824826504553
4110,20140507,21,PM2.5,14.5
4116,20140507,22,PCA,-40.53351366374206
4116,20140507,22,PM2.5,16.7
4122,20140507,23,PCA,-29.01439195146919
4122,20140507,23,PM2.5,30.2
4128,20140508,0,PCA,4.427714822511329
4128,20140508,0,PM2.5,79.3
4134,20140508,1,PCA,14.119165828095397
4134,20140508,1,PM2.5,96.1
4140,20140508,2,PCA,18.37621654538137
4140,20140508,2,PM2.5,103.7
4146,20140508,3,PCA,14.67392711757402
4146,20140508,3,PM2.5,96.5
4152,20140508,4,PCA,22.61862272905543
4152,20140508,4,PM2.5,107.0
4158,20140508,5,PCA,40.2889489728743
4158,20140508,5,PM2.5,134.9
4164,20140508,6,PCA,41.90176030007387
4164,20140508,6,PM2.5,134.6
4170,20140508,7,PCA,22.85682016281465
4170,20140508,7,PM2.5,107.2
4176,20140508,8,PCA,11.458852466731622
4176,20140508,8,PM2.5,100.0
4182,20140508,9,PCA,1.7802317609586535
4182,20140508,9,PM2.5,91.5
4188,20140508,10,PCA,-15.3666158294534
4188,20140508,10,PM2.5,72.7
4194,20140508,11,PCA,-33.03905324645583
4194,20140508,11,PM2.5,49.6
4200,20140508,12,PCA,-30.508418342903443
4200,20140508,12,PM2.5,54.7
4206,20140508,13,PCA,-29.989942630733495
4206,20140508,13,PM2.5,55.0
4212,20140508,14,PCA,-26.4558269200923
4212,20140508,14,PM2.5,60.4
4218,20140508,15,PCA,-23.99542973729388
4218,20140508,15,PM2.5,63.5
4224,20140508,16,PCA,-17.922480071616945
4224,20140508,16,PM2.5,70.6
4230,20140508,17,PCA,-17.197197457230413
4230,20140508,17,PM2.5,69.4
4236,20140508,18,PCA,-25.257482383640202
4236,20140508,18,PM2.5,55.2
4242,20140508,19,PCA,-17.731731740143385
4242,20140508,19,PM2.5,53.6
4248,20140508,20,PCA,-4.339824292969667
4248,20140508,20,PM2.5,61.0
4254,20140508,21,PCA,0.42187878986645333
4254,20140508,21,PM2.5,61.1
4260,20140508,22,PCA,6.971301113193846
4260,20140508,22,PM2.5,60.2
4266,20140508,23,PCA,12.500203710598981
4266,20140508,23,PM2.5,67.6
4272,20140509,0,PCA,20.77423085847437
4272,20140509,0,PM2.5,76.4
4278,20140509,1,PCA,8.479765689657151
4278,20140509,1,PM2.5,68.3
4284,20140509,2,PCA,0.6457951639735354
4284,20140509,2,PM2.5,62.5
4290,20140509,3,PCA,6.670716845686898
4290,20140509,3,PM2.5,73.6
4296,20140509,4,PCA,-4.85828447791628
4296,20140509,4,PM2.5,55.8
4302,20140509,5,PCA,4.255837612548727
4302,20140509,5,PM2.5,68.7
4308,20140509,6,PCA,13.145661502028107
4308,20140509,6,PM2.5,78.8
4314,20140509,7,PCA,23.903527633193082
4314,20140509,7,PM2.5,88.1
4320,20140509,8,PCA,36.15528891241526
4320,20140509,8,PM2.5,99.1
4326,20140509,9,PCA,41.91824521829815
4326,20140509,9,PM2.5,92.19999999999999
4332,20140509,10,PCA,47.68120152418106
4332,20140509,10,PM2.5,85.3
4338,20140509,11,PCA,11.634888991800526
4338,20140509,11,PM2.5,82.4
4344,20140509,12,PCA,10.752820215644219
4344,20140509,12,PM2.5,79.5
4350,20140509,13,PCA,4.8225993085553025
4350,20140509,13,PM2.5,70.95
4356,20140509,14,PCA,-1.1076215985336286
4356,20140509,14,PM2.5,62.4
4362,20140509,15,PCA,9.040086374829734
4362,20140509,15,PM2.5,72.5
4368,20140509,16,PCA,12.248227569492627
4368,20140509,16,PM2.5,75.5
4374,20140509,17,PCA,-28.0127740223748
4374,20140509,17,PM2.5,40.3
4380,20140509,18,PCA,-33.56109885971156
4380,20140509,18,PM2.5,33.6
4386,20140509,19,PCA,-32.490585161809136
4386,20140509,19,PM2.5,34.4
4392,20140509,20,PCA,-28.640869626480804
4392,20140509,20,PM2.5,39.4
4398,20140509,21,PCA,-21.15201727905106
4398,20140509,21,PM2.5,47.3
4404,20140509,22,PCA,-17.896962834953122
4404,20140509,22,PM2.5,49.4
4410,20140509,23,PCA,-12.748376666149934
4410,20140509,23,PM2.5,52.6
4416,20140510,0,PCA,-10.299741068413812
4416,20140510,0,PM2.5,57.5
4422,20140510,1,PCA,-10.60249021751874
4422,20140510,1,PM2.5,52.1
4428,20140510,2,PCA,-18.30629455967929
4428,20140510,2,PM2.5,48.8
4434,20140510,3,PCA,-15.27553515549327
4434,20140510,3,PM2.5,47.8
4440,20140510,4,PCA,-27.209690504541417
4440,20140510,4,PM2.5,36.7
4446,20140510,5,PCA,-19.113167596486388
4446,20140510,5,PM2.5,40.7
4452,20140510,6,PCA,-24.97937946377521
4452,20140510,6,PM2.5,38.8
4458,20140510,7,PCA,-16.627209795905415
4458,20140510,7,PM2.5,49.1
4464,20140510,8,PCA,-24.141476009458838
4464,20140510,8,PM2.5,44.1
4470,20140510,9,PCA,-22.79245500227294
4470,20140510,9,PM2.5,47.5
4476,20140510,10,PCA,-19.153814497155324
4476,20140510,10,PM2.5,53.8
4482,20140510,11,PCA,-16.144250545649438
4482,20140510,11,PM2.5,59.1
4488,20140510,12,PCA,-15.726872349336357
4488,20140510,12,PM2.5,58.1
4494,20140510,13,PCA,-18.38454631049238
4494,20140510,13,PM2.5,59.0
4500,20140510,14,PCA,-17.000193736419707
4500,20140510,14,PM2.5,64.6
4506,20140510,15,PCA,-17.642260103252138
4506,20140510,15,PM2.5,65.1
4512,20140510,16,PCA,-14.583923941268235
4512,20140510,16,PM2.5,66.3
4518,20140510,17,PCA,-14.444528859973921
4518,20140510,17,PM2.5,61.4
4524,20140510,18,PCA,-4.010596539653849
4524,20140510,18,PM2.5,72.2
4530,20140510,19,PCA,-2.654622492949283
4530,20140510,19,PM2.5,72.6
4536,20140510,20,PCA,-30.099303513043935
4536,20140510,20,PM2.5,40.1
4542,20140510,21,PCA,-15.021031006824481
4542,20140510,21,PM2.5,51.1
4548,20140510,22,PCA,-18.656783687517688
4548,20140510,22,PM2.5,46.9
4554,20140510,23,PCA,-28.009710229883247
4554,20140510,23,PM2.5,42.9
4560,20140511,0,PCA,-32.70745338607112
4560,20140511,0,PM2.5,34.1
4566,20140511,1,PCA,-35.396472077479864
4566,20140511,1,PM2.5,29.6
4572,20140511,2,PCA,-22.78804711960689
4572,20140511,2,PM2.5,48.2
4578,20140511,3,PCA,-21.615738934683748
4578,20140511,3,PM2.5,54.0
4584,20140511,4,PCA,-32.6937984696891
4584,20140511,4,PM2.5,46.6
4590,20140511,5,PCA,-39.14699943198006
4590,20140511,5,PM2.5,40.8
4596,20140511,6,PCA,-42.550259110043335
4596,20140511,6,PM2.5,37.2
4602,20140511,7,PCA,-45.916125449233526
4602,20140511,7,PM2.5,30.9
4608,20140511,8,PCA,-43.61501515595094
4608,20140511,8,PM2.5,31.1
4614,20140511,9,PCA,-42.825739709764285
4614,20140511,9,PM2.5,26.3
4620,20140511,10,PCA,-40.99759108306543
4620,20140511,10,PM2.5,30.8
4626,20140511,11,PCA,-50.529148148378674
4626,20140511,11,PM2.5,22.8
4632,20140511,12,PCA,-53.75597741294976
4632,20140511,12,PM2.5,21.8
4638,20140511,13,PCA,-54.89441452364615
4638,20140511,13,PM2.5,17.3
4644,20140511,14,PCA,-62.07905779155601
4644,20140511,14,PM2.5,10.6
4650,20140511,15,PCA,-63.08106539424517
4650,20140511,15,PM2.5,14.2
4656,20140511,16,PCA,-69.34483974716716
4656,20140511,16,PM2.5,10.5
4662,20140511,17,PCA,-76.22450496108632
4662,20140511,17,PM2.5,3.0
4668,20140511,18,PCA,-70.95833762892553
4668,20140511,18,PM2.5,13.0
4674,20140511,19,PCA,-74.80236585599276
4674,20140511,19,PM2.5,10.6
4680,20140511,20,PCA,-77.19757858049039
4680,20140511,20,PM2.5,11.7
