,date,hour,type,榆垡
188730,20171222,10,PM2.5,134.0
188736,20171222,11,PCA,39.57698021539224
188736,20171222,11,PM2.5,101.0
188742,20171222,12,PCA,-32.917035237378855
188742,20171222,12,PM2.5,58.0
188748,20171222,13,PCA,-20.91966061172233
188748,20171222,13,PM2.5,67.0
188754,20171222,14,PCA,-74.10212179044055
188754,20171222,14,PM2.5,25.0
188760,20171222,15,PCA,-102.16545096639655
188760,20171222,15,PM2.5,10.0
188766,20171222,16,PCA,-107.81787710087113
188766,20171222,16,PM2.5,9.0
188772,20171222,17,PCA,-100.83946923417794
188772,20171222,17,PM2.5,13.0
188778,20171222,18,PCA,-93.85308783876184
188778,20171222,18,PM2.5,12.0
188784,20171222,19,PCA,-93.85586949438179
188784,20171222,19,PM2.5,14.0
188790,20171222,20,PCA,-77.59072596905276
188790,20171222,20,PM2.5,18.0
188796,20171222,21,PCA,-77.02936841330173
188796,20171222,21,PM2.5,15.0
188802,20171222,22,PCA,-81.44574365171374
188802,20171222,22,PM2.5,15.0
188808,20171222,23,PCA,-56.424076991672656
188808,20171222,23,PM2.5,39.0
188814,20171223,0,PCA,-59.80958672889982
188814,20171223,0,PM2.5,34.0
188820,20171223,1,PCA,-66.8394905098119
188820,20171223,1,PM2.5,33.0
188826,20171223,2,PCA,-81.05274135098603
188826,20171223,2,PM2.5,24.0
188832,20171223,3,PCA,-61.819693069720536
188832,20171223,3,PM2.5,31.0
188838,20171223,4,PCA,-59.91755567485318
188838,20171223,4,PM2.5,36.0
188844,20171223,5,PCA,-57.35409465739103
188844,20171223,5,PM2.5,38.0
188850,20171223,6,PCA,-50.75712816794987
188850,20171223,6,PM2.5,42.0
188856,20171223,7,PCA,-41.09051842082755
188856,20171223,7,PM2.5,48.0
188862,20171223,8,PCA,-49.973548937859654
188862,20171223,8,PM2.5,43.0
188868,20171223,9,PCA,-52.34824265259927
188868,20171223,9,PM2.5,36.0
188874,20171223,10,PCA,-40.29534219236748
188874,20171223,10,PM2.5,43.0
188880,20171223,11,PCA,-12.797805546153711
188880,20171223,11,PM2.5,66.0
188886,20171223,12,PCA,4.571194233206964
188886,20171223,12,PM2.5,78.0
188892,20171223,13,PCA,-23.470472319255176
188892,20171223,13,PM2.5,61.0
188898,20171223,14,PCA,-26.26259395650826
188898,20171223,14,PM2.5,60.0
188904,20171223,15,PCA,-15.171992073592595
188904,20171223,15,PM2.5,66.0
188910,20171223,16,PCA,-14.030253059356692
188910,20171223,16,PM2.5,66.0
188916,20171223,17,PCA,-0.015394099177407042
188916,20171223,17,PM2.5,75.0
188922,20171223,18,PCA,-4.199970937298334
188922,20171223,18,PM2.5,72.0
188928,20171223,19,PCA,3.701313546177102
188928,20171223,19,PM2.5,77.0
188934,20171223,20,PCA,-6.267488144367836
188934,20171223,20,PM2.5,71.0
188940,20171223,21,PCA,12.747680626087622
188940,20171223,21,PM2.5,83.0
188946,20171223,22,PCA,-1.0007636800782118
188946,20171223,22,PM2.5,75.0
188952,20171223,23,PCA,-2.03178584952052
188952,20171223,23,PM2.5,74.0
188958,20171224,0,PCA,-4.180878540540122
188958,20171224,0,PM2.5,74.0
188964,20171224,1,PCA,7.909223064899013
188964,20171224,1,PM2.5,82.0
188970,20171224,2,PCA,-2.370958620040193
188970,20171224,2,PM2.5,75.0
188976,20171224,3,PCA,21.326348554805392
188976,20171224,3,PM2.5,89.0
188982,20171224,4,PCA,6.651985209224585
188982,20171224,4,PM2.5,80.0
188988,20171224,5,PCA,-70.34784246468902
188988,20171224,5,PM2.5,26.0
188994,20171224,6,PCA,-88.63872134489984
188994,20171224,6,PM2.5,18.0
189000,20171224,7,PCA,-93.24249134376612
189000,20171224,7,PM2.5,21.0
189006,20171224,8,PCA,-98.94657013841424
189006,20171224,8,PM2.5,16.0
189012,20171224,9,PCA,-90.73561162611512
189012,20171224,9,PM2.5,14.0
189018,20171224,10,PCA,-86.93205170879233
189018,20171224,10,PM2.5,11.0
189024,20171224,11,PCA,-88.51700408080681
189024,20171224,11,PM2.5,10.0
189030,20171224,12,PCA,-90.71139331318486
189030,20171224,12,PM2.5,8.0
189036,20171224,13,PCA,-96.32628138276031
189036,20171224,13,PM2.5,11.0
189042,20171224,14,PCA,-98.1888570075057
189042,20171224,14,PM2.5,3.0
189048,20171224,15,PCA,-102.28602195813727
189048,20171224,15,PM2.5,10.0
189054,20171224,16,PCA,-104.90509388048427
189054,20171224,16,PM2.5,9.0
189060,20171224,17,PCA,-111.79860387544969
189060,20171224,17,PM2.5,3.0
189066,20171224,18,PCA,-110.28814897497466
189066,20171224,18,PM2.5,6.0
189072,20171224,19,PCA,-103.66281334411478
189072,20171224,19,PM2.5,9.0
189078,20171224,20,PCA,-113.40888274021489
189078,20171224,20,PM2.5,6.0
189084,20171224,21,PCA,-120.16542036161567
189084,20171224,21,PM2.5,4.0
189090,20171224,22,PCA,-119.43396955462654
189090,20171224,22,PM2.5,3.0
189096,20171224,23,PCA,-115.47057662364082
189096,20171224,23,PM2.5,4.0
189102,20171225,0,PCA,-122.0985182697663
189102,20171225,0,PM2.5,3.0
189108,20171225,1,PCA,-122.59319289632893
189108,20171225,1,PM2.5,3.0
189114,20171225,2,PCA,-109.76882284212006
189114,20171225,2,PM2.5,13.0
189120,20171225,3,PCA,-76.62137153304353
189120,20171225,3,PM2.5,16.0
189126,20171225,4,PCA,-80.79128863733928
189126,20171225,4,PM2.5,8.0
189132,20171225,5,PCA,-75.68431087472271
189132,20171225,5,PM2.5,15.0
189138,20171225,6,PCA,-92.08003957639681
189138,20171225,6,PM2.5,13.0
189144,20171225,7,PCA,-90.504503758631
189144,20171225,7,PM2.5,20.0
189150,20171225,8,PCA,-93.13563058486893
189150,20171225,8,PM2.5,17.0
189156,20171225,9,PCA,-81.43902629756612
189156,20171225,9,PM2.5,20.0
189162,20171225,10,PCA,-36.97871164414758
189162,20171225,10,PM2.5,56.0
189168,20171225,11,PCA,-53.583403860966186
189168,20171225,11,PM2.5,48.0
189174,20171225,12,PCA,-94.18854873230994
189174,20171225,12,PM2.5,25.0
189180,20171225,13,PCA,-107.46841735012393
189180,20171225,13,PM2.5,17.0
189186,20171225,14,PCA,-83.88268906922437
189186,20171225,14,PM2.5,31.0
189192,20171225,15,PCA,-72.360894009289
189192,20171225,15,PM2.5,35.0
189198,20171225,16,PCA,-59.16863547255857
189198,20171225,16,PM2.5,45.0
189204,20171225,17,PCA,-48.80519482395335
189204,20171225,17,PM2.5,51.0
189210,20171225,18,PCA,-50.24991830680295
189210,20171225,18,PM2.5,49.0
189216,20171225,19,PCA,-44.81659972704141
189216,20171225,19,PM2.5,52.0
189222,20171225,20,PCA,-36.80035811492959
189222,20171225,20,PM2.5,56.0
189228,20171225,21,PCA,-31.54369830941159
189228,20171225,21,PM2.5,58.0
189234,20171225,22,PCA,-10.096692431395363
189234,20171225,22,PM2.5,70.0
189240,20171225,23,PCA,-14.073794543939316
189240,20171225,23,PM2.5,68.0
189246,20171226,0,PCA,4.06418573236548
189246,20171226,0,PM2.5,79.0
189252,20171226,1,PCA,-9.091433388106198
189252,20171226,1,PM2.5,70.0
189258,20171226,2,PCA,-13.85376908610488
189258,20171226,2,PM2.5,67.0
189264,20171226,3,PCA,-20.74847679394225
189264,20171226,3,PM2.5,63.0
189270,20171226,4,PCA,-75.57227683838437
189270,20171226,4,PM2.5,29.0
189276,20171226,5,PCA,-88.74259160114465
189276,20171226,5,PM2.5,21.0
189282,20171226,6,PCA,-92.46258801877892
189282,20171226,6,PM2.5,15.0
189288,20171226,7,PCA,-86.93314399647528
189288,20171226,7,PM2.5,16.0
189294,20171226,8,PCA,-69.03514451257072
189294,20171226,8,PM2.5,24.0
189300,20171226,9,PCA,-40.527636569363196
189300,20171226,9,PM2.5,48.0
189306,20171226,10,PCA,-51.08746728624266
189306,20171226,10,PM2.5,35.0
189312,20171226,11,PCA,-70.86649026121451
189312,20171226,11,PM2.5,31.0
189318,20171226,12,PCA,-80.93441164984509
189318,20171226,12,PM2.5,22.0
189324,20171226,13,PCA,-87.81188961284495
189324,20171226,13,PM2.5,27.0
189330,20171226,14,PCA,-92.31752487425572
189330,20171226,14,PM2.5,23.0
189336,20171226,15,PCA,-92.62974771967026
189336,20171226,15,PM2.5,18.0
189342,20171226,16,PCA,-76.07760157694634
189342,20171226,16,PM2.5,34.0
189348,20171226,17,PCA,-77.46049819165283
189348,20171226,17,PM2.5,31.0
189354,20171226,18,PCA,-75.25297820994005
189354,20171226,18,PM2.5,27.0
189360,20171226,19,PCA,-69.88433775560009
189360,20171226,19,PM2.5,33.0
189366,20171226,20,PCA,-56.85356554384748
189366,20171226,20,PM2.5,42.0
189372,20171226,21,PCA,-4.655735027334369
189372,20171226,21,PM2.5,73.0
189378,20171226,22,PCA,-24.060741582421358
189378,20171226,22,PM2.5,61.0
189384,20171226,23,PCA,-17.465429448344725
189384,20171226,23,PM2.5,65.0
189390,20171227,0,PCA,-30.62321272627227
189390,20171227,0,PM2.5,57.0
189396,20171227,1,PCA,-35.979376505698895
189396,20171227,1,PM2.5,54.0
189402,20171227,2,PCA,-37.72356508627057
189402,20171227,2,PM2.5,53.0
189408,20171227,3,PCA,-28.472380531881367
189408,20171227,3,PM2.5,59.0
189414,20171227,4,PCA,-27.589401793954934
189414,20171227,4,PM2.5,60.0
189420,20171227,5,PCA,-24.767481589108872
189420,20171227,5,PM2.5,61.0
189426,20171227,6,PCA,-16.050869540138034
189426,20171227,6,PM2.5,67.0
189432,20171227,7,PCA,-21.646346139633565
189432,20171227,7,PM2.5,64.0
189438,20171227,8,PCA,-11.643049103498395
189438,20171227,8,PM2.5,70.0
189444,20171227,9,PCA,9.737553810474326
189444,20171227,9,PM2.5,84.0
189450,20171227,10,PCA,16.10462521942655
189450,20171227,10,PM2.5,87.0
189456,20171227,11,PCA,-19.984400056047257
189456,20171227,11,PM2.5,65.0
189462,20171227,12,PCA,-22.619422245865405
189462,20171227,12,PM2.5,64.0
189468,20171227,13,PCA,-11.636690667646656
189468,20171227,13,PM2.5,71.0
189474,20171227,14,PCA,-8.44381924482364
189474,20171227,14,PM2.5,73.0
189480,20171227,15,PCA,-1.7893008942142457
189480,20171227,15,PM2.5,77.0
189486,20171227,16,PCA,27.192384727233424
189486,20171227,16,PM2.5,95.0
189492,20171227,17,PCA,20.083746694384935
189492,20171227,17,PM2.5,89.0
189498,20171227,18,PCA,23.643650304752192
189498,20171227,18,PM2.5,91.0
189504,20171227,19,PCA,45.949947180611545
189504,20171227,19,PM2.5,105.0
189510,20171227,20,PCA,31.0387525480086
189510,20171227,20,PM2.5,96.0
189516,20171227,21,PCA,84.00149338983763
189516,20171227,21,PM2.5,128.0
189522,20171227,22,PCA,83.36586702121853
189522,20171227,22,PM2.5,128.0
189528,20171227,23,PCA,73.61158065821525
189528,20171227,23,PM2.5,122.0
189534,20171228,0,PCA,47.81411025155069
189534,20171228,0,PM2.5,106.0
189540,20171228,1,PCA,53.340913535456664
189540,20171228,1,PM2.5,110.0
189546,20171228,2,PCA,49.72728398123719
189546,20171228,2,PM2.5,108.0
189552,20171228,3,PCA,44.67248496755092
189552,20171228,3,PM2.5,105.0
189558,20171228,4,PCA,44.22670031763883
189558,20171228,4,PM2.5,105.0
189564,20171228,5,PCA,45.328050158035225
189564,20171228,5,PM2.5,105.0
189570,20171228,6,PCA,54.54887525524546
189570,20171228,6,PM2.5,111.0
189576,20171228,7,PCA,58.954214158838326
189576,20171228,7,PM2.5,114.0
189582,20171228,8,PCA,46.268630116606744
189582,20171228,8,PM2.5,106.0
189588,20171228,9,PCA,38.64395016845232
189588,20171228,9,PM2.5,101.0
189594,20171228,10,PCA,90.75169064345852
189594,20171228,10,PM2.5,133.0
189600,20171228,11,PCA,162.16806064989896
189600,20171228,11,PM2.5,181.0
189606,20171228,12,PCA,178.627366905279
189606,20171228,12,PM2.5,193.0
189648,20171228,19,PCA,134.5144761204363
189648,20171228,19,PM2.5,161.0
189654,20171228,20,PCA,152.19428125691576
189654,20171228,20,PM2.5,174.0
189660,20171228,21,PCA,169.76205100529467
189660,20171228,21,PM2.5,187.0
189666,20171228,22,PCA,150.943233629639
189666,20171228,22,PM2.5,174.0
189672,20171228,23,PCA,146.63361483962558
189672,20171228,23,PM2.5,171.0
189678,20171229,0,PCA,159.79717066845285
189678,20171229,0,PM2.5,180.5
189684,20171229,1,PCA,172.9607264972802
189684,20171229,1,PM2.5,190.0
189690,20171229,2,PCA,178.58555504714096
189690,20171229,2,PM2.5,195.0
189696,20171229,3,PCA,153.76249197230678
189696,20171229,3,PM2.5,177.0
189702,20171229,4,PCA,167.18779800637105
189702,20171229,4,PM2.5,187.0
189708,20171229,5,PCA,159.70886028581725
189708,20171229,5,PM2.5,180.0
189714,20171229,6,PCA,152.4862322315362
189714,20171229,6,PM2.5,174.0
189720,20171229,7,PCA,156.73824980090458
189720,20171229,7,PM2.5,177.0
189726,20171229,8,PCA,140.15037676524156
189726,20171229,8,PM2.5,165.0
189732,20171229,9,PCA,143.8077390754997
189732,20171229,9,PM2.5,168.0
189738,20171229,10,PCA,161.9909300825363
189738,20171229,10,PM2.5,181.0
189744,20171229,11,PCA,160.6037382963704
189744,20171229,11,PM2.5,180.0
189750,20171229,12,PCA,178.52685048379067
189750,20171229,12,PM2.5,193.0
189756,20171229,13,PCA,186.778109744512
189756,20171229,13,PM2.5,199.0
189762,20171229,14,PCA,206.1460149387431
189762,20171229,14,PM2.5,213.0
189768,20171229,15,PCA,209.438901794943
189768,20171229,15,PM2.5,215.0
189774,20171229,16,PCA,221.50155119573242
189774,20171229,16,PM2.5,223.0
189780,20171229,17,PCA,213.17840047873727
189780,20171229,17,PM2.5,217.0
189786,20171229,18,PCA,206.67715410287556
189786,20171229,18,PM2.5,213.0
189792,20171229,19,PCA,199.14736709061845
189792,20171229,19,PM2.5,208.0
189798,20171229,20,PCA,215.64562509309283
189798,20171229,20,PM2.5,220.0
189804,20171229,21,PCA,241.50995525463145
189804,20171229,21,PM2.5,238.0
189810,20171229,22,PCA,231.2033031369958
189810,20171229,22,PM2.5,231.0
189816,20171229,23,PCA,236.45515624094523
189816,20171229,23,PM2.5,235.0
189822,20171230,0,PCA,232.36248013957444
189822,20171230,0,PM2.5,232.5
189828,20171230,1,PCA,228.26980403820366
189828,20171230,1,PM2.5,230.0
189834,20171230,2,PCA,216.42708952520402
189834,20171230,2,PM2.5,222.0
189840,20171230,3,PCA,216.27821891600593
189840,20171230,3,PM2.5,222.0
189846,20171230,4,PCA,227.37658038301498
189846,20171230,4,PM2.5,230.0
189852,20171230,5,PCA,216.5767873120844
189852,20171230,5,PM2.5,222.0
189858,20171230,6,PCA,215.54659232032435
189858,20171230,6,PM2.5,221.0
189864,20171230,7,PCA,269.6614527864664
189864,20171230,7,PM2.5,259.0
189870,20171230,8,PCA,217.39477673975793
189870,20171230,8,PM2.5,221.0
189876,20171230,9,PCA,278.13430129034197
189876,20171230,9,PM2.5,265.0
189882,20171230,10,PCA,297.76393965955396
189882,20171230,10,PM2.5,279.0
189888,20171230,11,PCA,285.3193575158879
189888,20171230,11,PM2.5,270.0
189894,20171230,12,PCA,308.147570930114
189894,20171230,12,PM2.5,286.0
189900,20171230,13,PCA,336.8863696919635
189900,20171230,13,PM2.5,306.0
189906,20171230,14,PCA,334.7758060599562
189906,20171230,14,PM2.5,304.0
189912,20171230,15,PCA,328.84262463936926
189912,20171230,15,PM2.5,299.0
189918,20171230,16,PCA,424.6039651087692
189918,20171230,16,PM2.5,371.0
189924,20171230,17,PCA,403.9918786731571
189924,20171230,17,PM2.5,353.0
189930,20171230,18,PCA,411.2280256322973
189930,20171230,18,PM2.5,359.0
189936,20171230,19,PCA,390.9560397401965
189936,20171230,19,PM2.5,343.0
189942,20171230,20,PCA,398.484539132157
189942,20171230,20,PM2.5,349.0
189948,20171230,21,PCA,420.2066170575579
189948,20171230,21,PM2.5,367.0
189954,20171230,22,PCA,398.288312219576
189954,20171230,22,PM2.5,348.0
189960,20171230,23,PCA,408.81757111244445
189960,20171230,23,PM2.5,357.0
189966,20171231,0,PCA,399.44102077640844
189966,20171231,0,PM2.5,350.0
189972,20171231,1,PCA,390.06447044037225
189972,20171231,1,PM2.5,343.0
189978,20171231,2,PCA,386.93226289595253
189978,20171231,2,PM2.5,341.0
189984,20171231,3,PCA,389.5544671483571
189984,20171231,3,PM2.5,343.0
189990,20171231,4,PCA,110.01483656892556
189990,20171231,4,PM2.5,298.5
189996,20171231,5,PCA,262.34773106168393
189996,20171231,5,PM2.5,254.0
190002,20171231,6,PCA,213.11138151851222
190002,20171231,6,PM2.5,218.0
190008,20171231,7,PCA,162.86173338281304
190008,20171231,7,PM2.5,181.0
190014,20171231,8,PCA,196.437753173049
190014,20171231,8,PM2.5,204.0
190020,20171231,9,PCA,253.82261969786455
190020,20171231,9,PM2.5,245.0
190026,20171231,10,PCA,240.89932134401582
190026,20171231,10,PM2.5,237.0
190032,20171231,11,PCA,140.9159871764042
190032,20171231,11,PM2.5,166.0
190038,20171231,12,PCA,170.03031332277195
190038,20171231,12,PM2.5,187.0
190044,20171231,13,PCA,115.06867892625371
190044,20171231,13,PM2.5,149.0
190050,20171231,14,PCA,54.27686265179297
190050,20171231,14,PM2.5,116.0
190056,20171231,15,PCA,-32.91536518732801
190056,20171231,15,PM2.5,62.0
190062,20171231,16,PCA,-52.80004963776341
190062,20171231,16,PM2.5,49.0
190068,20171231,17,PCA,-48.09969636147485
190068,20171231,17,PM2.5,51.0
190074,20171231,18,PCA,-5.030223692408882
190074,20171231,18,PM2.5,76.0
190080,20171231,19,PCA,25.485393091420285
190080,20171231,19,PM2.5,93.0
190086,20171231,20,PCA,37.364201458462084
190086,20171231,20,PM2.5,101.0
190092,20171231,21,PCA,22.833621025428933
190092,20171231,21,PM2.5,92.0
190098,20171231,22,PCA,42.4050761606293
190098,20171231,22,PM2.5,105.0
190104,20171231,23,PCA,33.23562257311633
190104,20171231,23,PM2.5,99.0
190110,20180101,0,PCA,41.965311940479836
190110,20180101,0,PM2.5,104.0
190116,20180101,1,PCA,50.695001307843334
190116,20180101,1,PM2.5,109.0
190122,20180101,2,PCA,66.8997784625517
190122,20180101,2,PM2.5,119.0
190128,20180101,3,PCA,75.22958527259705
190128,20180101,3,PM2.5,123.0
190134,20180101,4,PCA,58.74052995743896
190134,20180101,4,PM2.5,113.0
190140,20180101,5,PCA,18.195431169658193
190140,20180101,5,PM2.5,87.0
190146,20180101,6,PCA,12.54069899415308
190146,20180101,6,PM2.5,84.0
190152,20180101,7,PCA,11.885960981351042
190152,20180101,7,PM2.5,84.0
190158,20180101,8,PCA,-7.7737008846442155
190158,20180101,8,PM2.5,71.0
190164,20180101,9,PCA,-11.382879713837303
190164,20180101,9,PM2.5,69.0
190170,20180101,10,PCA,-46.94702876820472
190170,20180101,10,PM2.5,46.5
190176,20180101,11,PCA,-82.51117782257212
190176,20180101,11,PM2.5,24.0
190182,20180101,12,PCA,-48.47598633587475
190182,20180101,12,PM2.5,48.0
190188,20180101,13,PCA,-41.59620502433223
190188,20180101,13,PM2.5,52.0
190194,20180101,14,PCA,-6.253738417312674
190194,20180101,14,PM2.5,73.0
190200,20180101,15,PCA,14.13968014130786
190200,20180101,15,PM2.5,85.0
190206,20180101,16,PCA,19.33463770923967
190206,20180101,16,PM2.5,88.0
190212,20180101,17,PCA,8.082058135721535
190212,20180101,17,PM2.5,80.0
190218,20180101,18,PCA,5.119437840570478
190218,20180101,18,PM2.5,78.0
190224,20180101,19,PCA,7.096639195343909
190224,20180101,19,PM2.5,80.0
190230,20180101,20,PCA,18.72744373344763
190230,20180101,20,PM2.5,88.0
190236,20180101,21,PCA,27.661404741729893
190236,20180101,21,PM2.5,94.0
190242,20180101,22,PCA,-15.511970129292209
190242,20180101,22,PM2.5,67.0
190248,20180101,23,PCA,-23.256815584830306
190248,20180101,23,PM2.5,62.0
190254,20180102,0,PCA,-28.74467312942962
190254,20180102,0,PM2.5,59.0
190260,20180102,1,PCA,-34.23253067402892
190260,20180102,1,PM2.5,56.0
190266,20180102,2,PCA,-37.30382828707462
190266,20180102,2,PM2.5,54.0
190272,20180102,3,PCA,-37.75209447003348
190272,20180102,3,PM2.5,54.0
190278,20180102,4,PCA,-43.734466878499234
190278,20180102,4,PM2.5,50.0
190284,20180102,5,PCA,-46.601261853681365
190284,20180102,5,PM2.5,48.0
190290,20180102,6,PCA,-44.22595347642963
190290,20180102,6,PM2.5,49.0
190296,20180102,7,PCA,-49.67338664440931
190296,20180102,7,PM2.5,46.0
190302,20180102,8,PCA,-43.87920159928607
190302,20180102,8,PM2.5,50.0
190308,20180102,9,PCA,-38.086670909527335
190308,20180102,9,PM2.5,54.0
190314,20180102,10,PCA,-18.081681022186693
190314,20180102,10,PM2.5,66.0
190320,20180102,11,PCA,-29.003234825563847
190320,20180102,11,PM2.5,59.0
190326,20180102,12,PCA,-67.59671473051202
190326,20180102,12,PM2.5,36.0
190332,20180102,13,PCA,-91.5830808557726
190332,20180102,13,PM2.5,24.0
190338,20180102,14,PCA,-112.22052843662668
190338,20180102,14,PM2.5,12.0
190356,20180102,17,PCA,-82.11315577135794
190356,20180102,17,PM2.5,23.0
190362,20180102,18,PCA,-44.01039733030874
190362,20180102,18,PM2.5,38.0
190368,20180102,19,PCA,-16.71776769162513
190368,20180102,19,PM2.5,65.0
190374,20180102,20,PCA,-7.664097670113682
190374,20180102,20,PM2.5,71.0
190380,20180102,21,PCA,-0.1346813413842083
190380,20180102,21,PM2.5,76.0
190386,20180102,22,PCA,-56.3016603801676
190386,20180102,22,PM2.5,42.0
190392,20180102,23,PCA,-116.62412426276157
190392,20180102,23,PM2.5,5.0
190398,20180103,0,PCA,-107.25958577696501
190398,20180103,0,PM2.5,12.0
190404,20180103,1,PCA,-110.16995787692164
190404,20180103,1,PM2.5,12.0
190410,20180103,2,PCA,-111.38874310159058
190410,20180103,2,PM2.5,3.0
190416,20180103,3,PCA,-109.0444994140747
190416,20180103,3,PM2.5,11.0
190422,20180103,4,PCA,-121.67165505797898
190422,20180103,4,PM2.5,3.0
190428,20180103,5,PCA,-116.68355913090939
190428,20180103,5,PM2.5,10.0
190434,20180103,6,PCA,-121.28914030173567
190434,20180103,6,PM2.5,5.0
190440,20180103,7,PCA,-120.92990802725397
190440,20180103,7,PM2.5,5.0
190446,20180103,8,PCA,-118.74811987431094
190446,20180103,8,PM2.5,7.0
190452,20180103,9,PCA,-116.85843906756959
190452,20180103,9,PM2.5,7.0
190458,20180103,10,PCA,-113.63376531037999
190458,20180103,10,PM2.5,6.0
190464,20180103,11,PCA,-109.79784352086673
190464,20180103,11,PM2.5,14.0
190470,20180103,12,PCA,-111.65492961638844
190470,20180103,12,PM2.5,11.0
190476,20180103,13,PCA,-107.72976108845909
190476,20180103,13,PM2.5,8.0
190482,20180103,14,PCA,-104.64475421615796
190482,20180103,14,PM2.5,12.0
190488,20180103,15,PCA,-112.79971120159519
190488,20180103,15,PM2.5,9.0
190494,20180103,16,PCA,-109.65375944875261
190494,20180103,16,PM2.5,15.0
190500,20180103,17,PCA,-102.83697993894995
190500,20180103,17,PM2.5,13.0
190506,20180103,18,PCA,-106.21684101224356
190506,20180103,18,PM2.5,9.0
190512,20180103,19,PCA,-65.73616810097987
