,date,hour,type,云岗
144948,20170119,20,PM2.5,5.0
144954,20170119,21,PCA,-91.72800914476608
144954,20170119,21,PM2.5,7.0
144960,20170119,22,PCA,-86.43147885528444
144960,20170119,22,PM2.5,7.0
144966,20170119,23,PCA,-95.73998583071707
144966,20170119,23,PM2.5,9.0
144972,20170120,0,PCA,-95.63889921346612
144972,20170120,0,PM2.5,9.0
144978,20170120,1,PCA,-98.23308602877023
144978,20170120,1,PM2.5,5.0
144984,20170120,2,PCA,-95.69925558183647
144984,20170120,2,PM2.5,9.0
144990,20170120,3,PCA,-96.77447525817209
144990,20170120,3,PM2.5,7.0
144996,20170120,4,PCA,-106.65938332279119
144996,20170120,4,PM2.5,6.0
145002,20170120,5,PCA,-97.76149215498144
145002,20170120,5,PM2.5,6.0
145008,20170120,6,PCA,-99.21840376955325
145008,20170120,6,PM2.5,4.0
145014,20170120,7,PCA,-79.67219675028166
145014,20170120,7,PM2.5,15.0
145020,20170120,8,PCA,-63.75882787010224
145020,20170120,8,PM2.5,26.0
145026,20170120,9,PCA,-46.16520327075796
145026,20170120,9,PM2.5,37.0
145032,20170120,10,PCA,-40.95437554334931
145032,20170120,10,PM2.5,41.0
145038,20170120,11,PCA,-41.400373237285095
145038,20170120,11,PM2.5,41.0
145044,20170120,12,PCA,-53.17051544396915
145044,20170120,12,PM2.5,35.0
145050,20170120,13,PCA,-61.409471448419126
145050,20170120,13,PM2.5,30.0
145056,20170120,14,PCA,-62.37822187205387
145056,20170120,14,PM2.5,30.0
145062,20170120,15,PCA,-64.30136271766798
145062,20170120,15,PM2.5,29.0
145068,20170120,16,PCA,-66.91359174728917
145068,20170120,16,PM2.5,28.0
145074,20170120,17,PCA,-53.01005809128551
145074,20170120,17,PM2.5,36.0
145080,20170120,18,PCA,-45.14312149271091
145080,20170120,18,PM2.5,40.0
145086,20170120,19,PCA,-16.419968168102805
145086,20170120,19,PM2.5,54.0
145092,20170120,20,PCA,5.824906847403534
145092,20170120,20,PM2.5,68.0
145098,20170120,21,PCA,37.12331292124904
145098,20170120,21,PM2.5,84.0
145104,20170120,22,PCA,51.24523509444532
145104,20170120,22,PM2.5,93.0
145110,20170120,23,PCA,35.78748109835181
145110,20170120,23,PM2.5,86.0
145116,20170121,0,PCA,5.26348230328113
145116,20170121,0,PM2.5,70.0
145122,20170121,1,PCA,10.821944554521362
145122,20170121,1,PM2.5,73.0
145128,20170121,2,PCA,28.66228637388282
145128,20170121,2,PM2.5,79.0
145134,20170121,3,PCA,2.2618979509753765
145134,20170121,3,PM2.5,63.0
145140,20170121,4,PCA,-39.09335193483156
145140,20170121,4,PM2.5,41.0
145146,20170121,5,PCA,-9.28271417890202
145146,20170121,5,PM2.5,54.0
145152,20170121,6,PCA,-61.29152392163952
145152,20170121,6,PM2.5,24.0
145158,20170121,7,PCA,-76.57783463989357
145158,20170121,7,PM2.5,7.0
145164,20170121,8,PCA,-97.2560448243961
145164,20170121,8,PM2.5,5.0
145170,20170121,9,PCA,-97.19200497660212
145170,20170121,9,PM2.5,7.0
145176,20170121,10,PCA,-99.21840376955325
145176,20170121,10,PM2.5,4.0
145182,20170121,11,PCA,-91.72649699542852
145182,20170121,11,PM2.5,7.0
145188,20170121,12,PCA,-49.73233520754737
145188,20170121,12,PM2.5,7.0
145194,20170121,13,PCA,-72.67164913065947
145194,20170121,13,PM2.5,10.0
145200,20170121,14,PCA,-78.54094965971947
145200,20170121,14,PM2.5,6.0
145206,20170121,15,PCA,-71.6814389211897
145206,20170121,15,PM2.5,11.0
145212,20170121,16,PCA,-75.64998311489487
145212,20170121,16,PM2.5,6.0
145218,20170121,17,PCA,-85.84468627779148
145218,20170121,17,PM2.5,9.0
145224,20170121,18,PCA,-86.63186991994036
145224,20170121,18,PM2.5,5.0
145230,20170121,19,PCA,-87.39939019043074
145230,20170121,19,PM2.5,5.0
145236,20170121,20,PCA,-93.32756044083852
145236,20170121,20,PM2.5,7.0
145242,20170121,21,PCA,-95.79161274808418
145242,20170121,21,PM2.5,8.0
145248,20170121,22,PCA,-94.21479696781022
145248,20170121,22,PM2.5,11.0
145254,20170121,23,PCA,-90.43600182019556
145254,20170121,23,PM2.5,12.0
145260,20170122,0,PCA,-79.82024945829579
145260,20170122,0,PM2.5,16.0
145266,20170122,1,PCA,-77.68767331473366
145266,20170122,1,PM2.5,14.0
145272,20170122,2,PCA,-76.1690618322094
145272,20170122,2,PM2.5,15.0
145278,20170122,3,PCA,-80.67034195766031
145278,20170122,3,PM2.5,15.0
145284,20170122,4,PCA,-81.19065744936759
145284,20170122,4,PM2.5,15.0
145290,20170122,5,PCA,-77.02419220433427
145290,20170122,5,PM2.5,17.0
145296,20170122,6,PCA,-81.93217302296102
145296,20170122,6,PM2.5,15.0
145302,20170122,7,PCA,-79.66690988249518
145302,20170122,7,PM2.5,15.0
145308,20170122,8,PCA,-75.42477976902715
145308,20170122,8,PM2.5,17.0
145314,20170122,9,PCA,-69.24350246195745
145314,20170122,9,PM2.5,21.0
145320,20170122,10,PCA,-70.988450110716
145320,20170122,10,PM2.5,21.0
145326,20170122,11,PCA,-74.05274790115928
145326,20170122,11,PM2.5,21.0
145332,20170122,12,PCA,-85.74134035341284
145332,20170122,12,PM2.5,3.0
145338,20170122,13,PCA,-88.08123461747475
145338,20170122,13,PM2.5,13.5
145344,20170122,14,PCA,-70.98222359637494
145344,20170122,14,PM2.5,24.0
145410,20170123,1,PCA,369.8738159908529
145410,20170123,1,PM2.5,316.0
145416,20170123,2,PCA,381.8862592496485
145416,20170123,2,PM2.5,327.0
145422,20170123,3,PCA,62.51691216432743
145422,20170123,3,PM2.5,31.0
145428,20170123,4,PCA,-63.73586945080038
145428,20170123,4,PM2.5,26.0
145434,20170123,5,PCA,-63.7947316625366
145434,20170123,5,PM2.5,26.0
145440,20170123,6,PCA,-61.93515849065673
145440,20170123,6,PM2.5,27.0
145446,20170123,7,PCA,-64.28445749918102
145446,20170123,7,PM2.5,25.0
145452,20170123,8,PCA,-57.20705203220838
145452,20170123,8,PM2.5,28.0
145458,20170123,9,PCA,-53.953077315739606
145458,20170123,9,PM2.5,30.0
145464,20170123,10,PCA,-60.414942264415444
145464,20170123,10,PM2.5,27.0
145470,20170123,11,PCA,-69.58585941880519
145470,20170123,11,PM2.5,21.0
145476,20170123,12,PCA,-69.5422738852348
145476,20170123,12,PM2.5,21.0
145482,20170123,13,PCA,-65.63438921997442
145482,20170123,13,PM2.5,24.0
145488,20170123,14,PCA,-56.280694223887544
145488,20170123,14,PM2.5,31.0
145494,20170123,15,PCA,-41.41555284423883
145494,20170123,15,PM2.5,39.0
145500,20170123,16,PCA,-36.277481890880956
145500,20170123,16,PM2.5,41.0
145506,20170123,17,PCA,-25.695725908240316
145506,20170123,17,PM2.5,47.0
145512,20170123,18,PCA,-12.360279686291134
145512,20170123,18,PM2.5,53.0
145518,20170123,19,PCA,2.820174706490328
145518,20170123,19,PM2.5,61.0
145524,20170123,20,PCA,10.347331835895577
145524,20170123,20,PM2.5,65.0
145530,20170123,21,PCA,1.41998200940762
145530,20170123,21,PM2.5,59.0
145536,20170123,22,PCA,-13.249862927823209
145536,20170123,22,PM2.5,49.0
145542,20170124,0,PCA,-3.5257484794209146
145542,20170124,0,PM2.5,56.0
145548,20170124,2,PCA,-4.835595102730183
145548,20170124,2,PM2.5,55.0
145554,20170124,3,PCA,-11.401237102869779
145554,20170124,3,PM2.5,52.0
145560,20170124,4,PCA,-11.086493157717054
145560,20170124,4,PM2.5,52.0
145566,20170124,5,PCA,-8.080402510864298
145566,20170124,5,PM2.5,54.0
145572,20170124,6,PCA,-4.018665810795907
145572,20170124,6,PM2.5,57.0
145578,20170124,7,PCA,-14.047902350430057
145578,20170124,7,PM2.5,52.0
145584,20170124,9,PCA,-6.619350880287869
145584,20170124,9,PM2.5,57.0
145590,20170124,10,PCA,5.093195152852045
145590,20170124,10,PM2.5,64.0
145596,20170124,11,PCA,20.529171009740658
145596,20170124,11,PM2.5,73.0
145602,20170124,13,PCA,55.42287298704672
145602,20170124,13,PM2.5,94.0
145608,20170124,14,PCA,76.05858425582764
145608,20170124,14,PM2.5,107.0
145614,20170124,15,PCA,109.1990781946994
145614,20170124,15,PM2.5,127.0
145620,20170124,16,PCA,113.96547106982281
145620,20170124,16,PM2.5,131.0
145626,20170124,18,PCA,157.95682670782824
145626,20170124,18,PM2.5,154.0
145632,20170124,19,PCA,165.46798196607855
145632,20170124,19,PM2.5,156.0
145638,20170125,0,PCA,194.81248022558276
145638,20170125,0,PM2.5,183.0
145644,20170125,1,PCA,192.86927160386907
145644,20170125,1,PM2.5,179.0
145650,20170125,2,PCA,184.07860292339439
145650,20170125,2,PM2.5,173.0
145656,20170125,3,PCA,155.49926489214053
145656,20170125,3,PM2.5,152.0
145662,20170125,4,PCA,147.9046171065189
145662,20170125,4,PM2.5,147.0
145668,20170125,5,PCA,143.38109539327132
145668,20170125,5,PM2.5,145.0
145674,20170125,6,PCA,109.07245269799537
145674,20170125,6,PM2.5,126.0
145680,20170125,7,PCA,96.35784792916809
145680,20170125,7,PM2.5,119.0
145686,20170125,8,PCA,93.66245924575942
145686,20170125,8,PM2.5,118.0
145692,20170125,10,PCA,109.58532310578433
145692,20170125,10,PM2.5,129.0
145698,20170125,11,PCA,161.3492460837718
145698,20170125,11,PM2.5,159.0
145704,20170125,12,PCA,185.59625661765492
145704,20170125,12,PM2.5,174.0
145710,20170125,13,PCA,199.04606245481975
145710,20170125,13,PM2.5,183.0
145716,20170125,15,PCA,219.68099323930653
145716,20170125,15,PM2.5,199.0
145722,20170125,16,PCA,237.73567070039735
145722,20170125,16,PM2.5,211.0
145728,20170125,17,PCA,231.61046385100366
145728,20170125,17,PM2.5,210.0
145734,20170125,18,PCA,270.92776891403514
145734,20170125,18,PM2.5,237.0
145740,20170125,19,PCA,262.0362347624348
145740,20170125,19,PM2.5,231.0
145746,20170125,20,PCA,265.17197259642376
145746,20170125,20,PM2.5,232.0
145752,20170126,4,PCA,283.18308762718834
145752,20170126,4,PM2.5,245.0
145758,20170126,5,PCA,272.76740105750446
145758,20170126,5,PM2.5,237.0
145764,20170126,6,PCA,275.38785037879177
145764,20170126,6,PM2.5,239.0
145770,20170126,8,PCA,325.4255298235482
145770,20170126,8,PM2.5,275.0
145776,20170126,9,PCA,315.02207614310555
145776,20170126,9,PM2.5,268.0
145782,20170126,10,PCA,297.3027118280148
145782,20170126,10,PM2.5,256.0
145788,20170126,11,PCA,343.33720179039113
145788,20170126,11,PM2.5,289.0
145806,20170127,4,PCA,-96.54514119810976
145806,20170127,4,PM2.5,7.0
145812,20170127,5,PCA,-97.38864207276126
145812,20170127,5,PM2.5,6.0
145818,20170127,6,PCA,-97.24363189396921
145818,20170127,6,PM2.5,6.0
145824,20170127,7,PCA,-93.24491682035907
145824,20170127,7,PM2.5,12.0
145830,20170127,8,PCA,-71.03384028366847
145830,20170127,8,PM2.5,24.0
145836,20170127,9,PCA,-46.16323924861012
145836,20170127,9,PM2.5,38.0
145842,20170127,10,PCA,-32.72081162827698
145842,20170127,10,PM2.5,48.0
145848,20170127,11,PCA,-45.0569261836722
145848,20170127,11,PM2.5,42.0
145854,20170127,12,PCA,-52.32936580714373
145854,20170127,12,PM2.5,38.0
145860,20170127,15,PCA,-9.019075961922695
145860,20170127,15,PM2.5,66.0
145866,20170127,16,PCA,-4.254050509617419
145866,20170127,16,PM2.5,69.0
145872,20170127,17,PCA,-10.12335103867742
145872,20170127,17,PM2.5,65.0
145878,20170127,18,PCA,17.892175748397204
145878,20170127,18,PM2.5,77.0
145884,20170127,19,PCA,104.45609626144761
145884,20170127,19,PM2.5,129.0
145890,20170127,20,PCA,200.41886670745978
145890,20170127,20,PM2.5,197.0
145896,20170127,21,PCA,346.68772772390065
145896,20170127,21,PM2.5,299.0
145902,20170127,22,PCA,424.5410203600274
145902,20170127,22,PM2.5,352.0
145908,20170127,23,PCA,474.4462203407962
145908,20170127,23,PM2.5,394.0
145914,20170128,0,PCA,511.2425540545763
145914,20170128,0,PM2.5,424.0
145920,20170128,1,PCA,674.6652308944169
145920,20170128,1,PM2.5,608.0
145926,20170128,2,PCA,705.0514140269962
145926,20170128,2,PM2.5,657.0
145932,20170128,3,PCA,708.1066936247646
145932,20170128,3,PM2.5,662.0
145938,20170128,4,PCA,514.0753301489461
145938,20170128,4,PM2.5,429.0
145944,20170128,5,PCA,440.6763319366776
145944,20170128,5,PM2.5,366.0
145950,20170128,6,PCA,446.85153599470124
145950,20170128,6,PM2.5,370.0
145956,20170128,7,PCA,616.593028782346
145956,20170128,7,PM2.5,528.0
145962,20170128,8,PCA,633.6357612515358
145962,20170128,8,PM2.5,554.0
145968,20170128,9,PCA,530.2710204570566
145968,20170128,9,PM2.5,443.0
145974,20170128,10,PCA,448.8576308171565
145974,20170128,10,PM2.5,373.0
145980,20170128,11,PCA,371.98218682505893
145980,20170128,11,PM2.5,314.0
145986,20170128,12,PCA,340.84172974571084
145986,20170128,12,PM2.5,293.0
145992,20170128,13,PCA,283.6515101751874
145992,20170128,13,PM2.5,252.0
145998,20170128,14,PCA,286.60049043999186
145998,20170128,14,PM2.5,253.0
146004,20170128,15,PCA,278.121886968398
146004,20170128,15,PM2.5,246.0
146010,20170128,16,PCA,258.4665028110311
146010,20170128,16,PM2.5,232.0
146016,20170128,17,PCA,265.62014457387005
146016,20170128,17,PM2.5,236.0
146022,20170128,18,PCA,317.5445065105754
146022,20170128,18,PM2.5,271.0
146028,20170128,19,PCA,313.9979135966893
146028,20170128,19,PM2.5,268.0
146034,20170128,20,PCA,315.5383672905697
146034,20170128,20,PM2.5,269.0
146040,20170128,21,PCA,297.49903663248807
146040,20170128,21,PM2.5,257.0
146046,20170128,22,PCA,301.99709781657725
146046,20170128,22,PM2.5,263.0
146052,20170128,23,PCA,301.095064659341
146052,20170128,23,PM2.5,262.0
146058,20170129,0,PCA,275.3873033464098
146058,20170129,0,PM2.5,245.0
146064,20170129,1,PCA,280.174696358055
146064,20170129,1,PM2.5,247.0
146070,20170129,2,PCA,257.9639301268205
146070,20170129,2,PM2.5,232.0
146076,20170129,3,PCA,-76.98437292616359
146076,20170129,3,PM2.5,16.0
146082,20170129,4,PCA,-67.94876040627852
146082,20170129,4,PM2.5,9.0
146088,20170129,5,PCA,-60.36723686397219
146088,20170129,5,PM2.5,11.0
146094,20170129,6,PCA,-49.76995014245232
146094,20170129,6,PM2.5,14.0
146100,20170129,7,PCA,-64.33219483640391
146100,20170129,7,PM2.5,11.0
146106,20170129,8,PCA,-73.38990045632762
146106,20170129,8,PM2.5,8.0
146112,20170129,9,PCA,-84.25396842559138
146112,20170129,9,PM2.5,8.0
146118,20170129,10,PCA,-91.38721520263391
146118,20170129,10,PM2.5,11.0
146124,20170129,11,PCA,-92.08365108602283
146124,20170129,11,PM2.5,11.0
146130,20170129,12,PCA,-95.48280535949884
146130,20170129,12,PM2.5,10.0
146136,20170129,13,PCA,-92.2964625907172
146136,20170129,13,PM2.5,14.0
146142,20170129,14,PCA,-86.58025051218486
146142,20170129,14,PM2.5,12.0
146148,20170129,15,PCA,-84.36605647909062
146148,20170129,15,PM2.5,16.0
146154,20170129,16,PCA,-84.32610156434417
146154,20170129,16,PM2.5,12.0
146160,20170129,17,PCA,-84.11414339246869
146160,20170129,17,PM2.5,12.0
146166,20170129,18,PCA,-83.92634815232556
146166,20170129,18,PM2.5,13.0
146172,20170129,19,PCA,-88.69542025011026
146172,20170129,19,PM2.5,13.0
146178,20170129,20,PCA,-93.1287787836703
146178,20170129,20,PM2.5,12.0
146184,20170129,21,PCA,-94.48384770632236
146184,20170129,21,PM2.5,10.0
146190,20170129,22,PCA,-96.31266632175682
146190,20170129,22,PM2.5,8.0
146196,20170129,23,PCA,-98.01942870086846
146196,20170129,23,PM2.5,5.0
146202,20170130,0,PCA,-96.34850410195071
146202,20170130,0,PM2.5,8.0
146208,20170130,1,PCA,-97.76149215498144
146208,20170130,1,PM2.5,6.0
146214,20170130,2,PCA,-95.27328442561503
146214,20170130,2,PM2.5,10.0
146220,20170130,3,PCA,-95.53292012752839
146220,20170130,3,PM2.5,9.0
146226,20170130,4,PCA,-97.02829250021249
146226,20170130,4,PM2.5,11.0
146232,20170130,5,PCA,-95.79432547454121
146232,20170130,5,PM2.5,9.0
146238,20170130,6,PCA,-94.84390243259449
146238,20170130,6,PM2.5,10.0
146244,20170130,7,PCA,-95.3205757817588
146244,20170130,7,PM2.5,9.0
146250,20170130,8,PCA,-86.26811453859315
146250,20170130,8,PM2.5,12.0
146256,20170130,9,PCA,-82.08754168393929
146256,20170130,9,PM2.5,16.0
146262,20170130,10,PCA,-92.19941136096114
146262,20170130,10,PM2.5,12.0
146268,20170130,11,PCA,-91.62822502655553
146268,20170130,11,PM2.5,13.0
146274,20170130,12,PCA,-92.97821447383208
146274,20170130,12,PM2.5,11.0
146280,20170130,13,PCA,-90.68210702838225
146280,20170130,13,PM2.5,13.0
146286,20170130,14,PCA,-92.66328352199056
146286,20170130,14,PM2.5,11.0
146292,20170130,15,PCA,-75.70396879256532
146292,20170130,15,PM2.5,21.0
146298,20170130,16,PCA,3.477726672841163
146298,20170130,16,PM2.5,74.0
146304,20170130,17,PCA,-26.46736886546727
146304,20170130,17,PM2.5,56.0
146310,20170130,18,PCA,-26.15242950148213
146310,20170130,18,PM2.5,55.0
146316,20170130,19,PCA,-19.26992783520579
146316,20170130,19,PM2.5,57.0
146322,20170130,20,PCA,19.307337991227985
146322,20170130,20,PM2.5,80.0
146328,20170130,21,PCA,32.045518266874275
146328,20170130,21,PM2.5,87.0
146334,20170130,22,PCA,40.33139572669336
146334,20170130,22,PM2.5,93.0
146340,20170130,23,PCA,54.277296397350014
146340,20170130,23,PM2.5,102.0
146346,20170131,0,PCA,62.99638030775966
146346,20170131,0,PM2.5,108.0
146352,20170131,1,PCA,84.89223014480746
146352,20170131,1,PM2.5,121.0
146358,20170131,2,PCA,97.26221366809166
146358,20170131,2,PM2.5,128.0
146364,20170131,3,PCA,108.73188891745869
146364,20170131,3,PM2.5,135.0
146370,20170131,4,PCA,110.37780476143679
146370,20170131,4,PM2.5,136.0
146376,20170131,5,PCA,120.99218310630458
146376,20170131,5,PM2.5,142.0
146382,20170131,6,PCA,114.30157957039353
146382,20170131,6,PM2.5,138.0
146388,20170131,7,PCA,111.60075575516512
146388,20170131,7,PM2.5,136.0
146394,20170131,8,PCA,110.56097344079882
146394,20170131,8,PM2.5,135.0
146400,20170131,9,PCA,125.24840767775228
146400,20170131,9,PM2.5,144.0
146406,20170131,10,PCA,85.30338165006023
146406,20170131,10,PM2.5,120.0
146412,20170131,11,PCA,60.227745801047575
146412,20170131,11,PM2.5,105.0
146418,20170131,12,PCA,50.456317255554616
146418,20170131,12,PM2.5,100.0
146424,20170131,13,PCA,22.538965813836136
146424,20170131,13,PM2.5,83.0
146430,20170131,14,PCA,13.192635832280287
146430,20170131,14,PM2.5,78.0
146436,20170131,15,PCA,19.607102174432228
146436,20170131,15,PM2.5,81.0
146442,20170131,16,PCA,10.505061091780508
146442,20170131,16,PM2.5,77.0
146448,20170131,17,PCA,19.91944238538912
146448,20170131,17,PM2.5,84.0
146454,20170131,18,PCA,49.446447549431184
146454,20170131,18,PM2.5,101.0
146460,20170131,19,PCA,82.36548821019569
146460,20170131,19,PM2.5,121.0
146466,20170131,20,PCA,99.90576463084031
146466,20170131,20,PM2.5,131.0
146472,20170131,21,PCA,100.49771558492569
146472,20170131,21,PM2.5,131.0
146478,20170131,22,PCA,43.24506829878492
146478,20170131,22,PM2.5,96.0
146484,20170131,23,PCA,-73.99532983129838
146484,20170131,23,PM2.5,23.0
146490,20170201,0,PCA,-82.51261826895649
146490,20170201,0,PM2.5,16.0
146496,20170201,1,PCA,-81.97922636653298
146496,20170201,1,PM2.5,18.0
146502,20170201,2,PCA,-76.50149246162127
146502,20170201,2,PM2.5,19.0
146508,20170201,3,PCA,-85.4491991192048
146508,20170201,3,PM2.5,15.0
146514,20170201,4,PCA,-91.36246032852891
146514,20170201,4,PM2.5,11.0
146520,20170201,5,PCA,-91.83652855903247
146520,20170201,5,PM2.5,10.0
146526,20170201,6,PCA,-92.55667445955935
146526,20170201,6,PM2.5,9.0
146532,20170201,7,PCA,-95.00954208510665
146532,20170201,7,PM2.5,9.0
146538,20170201,8,PCA,-71.81839683529608
146538,20170201,8,PM2.5,16.0
146544,20170201,9,PCA,-78.43742581734256
146544,20170201,9,PM2.5,14.0
146550,20170201,10,PCA,-92.7490674204585
146550,20170201,10,PM2.5,11.0
146556,20170201,11,PCA,-90.84670918722752
146556,20170201,11,PM2.5,13.0
146562,20170201,12,PCA,-90.5951592666614
146562,20170201,12,PM2.5,14.0
146568,20170201,13,PCA,-89.79669368466399
146568,20170201,13,PM2.5,14.0
146574,20170201,14,PCA,-79.4420299429264
146574,20170201,14,PM2.5,21.0
146580,20170201,15,PCA,-76.10776885006331
146580,20170201,15,PM2.5,23.0
146586,20170201,16,PCA,-33.80612470147196
146586,20170201,16,PM2.5,49.0
146592,20170201,17,PCA,-14.756274073151427
146592,20170201,17,PM2.5,61.0
146598,20170201,18,PCA,-1.7140175982106591
146598,20170201,18,PM2.5,69.0
146604,20170201,19,PCA,37.490910228686325
146604,20170201,19,PM2.5,93.0
146610,20170201,20,PCA,87.13569085860243
146610,20170201,20,PM2.5,122.0
146616,20170201,21,PCA,164.36961350372752
146616,20170201,21,PM2.5,170.0
146622,20170201,22,PCA,77.83976578954216
146622,20170201,22,PM2.5,117.0
146628,20170201,23,PCA,52.22755906812191
146628,20170201,23,PM2.5,101.0
146634,20170202,0,PCA,53.61845025987538
146634,20170202,0,PM2.5,100.0
146640,20170202,1,PCA,100.23254773064036
146640,20170202,1,PM2.5,126.0
146646,20170202,2,PCA,85.16568977945705
146646,20170202,2,PM2.5,117.0
146652,20170202,3,PCA,18.560303781133282
146652,20170202,3,PM2.5,77.0
146658,20170202,4,PCA,-20.80912731546696
146658,20170202,4,PM2.5,53.0
146664,20170202,5,PCA,-44.832207599471424
146664,20170202,5,PM2.5,39.0
146670,20170202,6,PCA,-54.029720624044295
146670,20170202,6,PM2.5,33.0
146676,20170202,7,PCA,-56.90252843693633
146676,20170202,7,PM2.5,31.0
146682,20170202,8,PCA,-58.03814924342269
146682,20170202,8,PM2.5,31.0
146688,20170202,9,PCA,-52.243055925051365
146688,20170202,9,PM2.5,34.0
146694,20170202,10,PCA,-34.22858929539009
146694,20170202,10,PM2.5,43.0
146700,20170202,11,PCA,-21.995464344248234
146700,20170202,11,PM2.5,51.0
146706,20170202,12,PCA,-13.769068856458462
146706,20170202,12,PM2.5,57.0
146712,20170202,13,PCA,4.9679724995776695
146712,20170202,13,PM2.5,68.0
146718,20170202,14,PCA,3.9061088350264432
146718,20170202,14,PM2.5,67.0
146724,20170202,15,PCA,13.763955858945527
146724,20170202,15,PM2.5,74.0
146730,20170202,16,PCA,26.62041099770021
146730,20170202,16,PM2.5,84.0
146736,20170202,17,PCA,40.17484898617208
