,date,hour,type,南三环
189252,20171226,1,PCA,-90.6086781454009
189252,20171226,1,PM2.5,14.0
189258,20171226,2,PCA,-104.0774150647496
189258,20171226,2,PM2.5,8.0
189264,20171226,3,PCA,-116.1149782639608
189264,20171226,3,PM2.5,4.0
189270,20171226,4,PCA,-109.48068961919913
189270,20171226,4,PM2.5,4.0
189276,20171226,5,PCA,-102.38711434287556
189276,20171226,5,PM2.5,3.5
189282,20171226,6,PCA,-105.44633673578495
189282,20171226,6,PM2.5,3.0
189288,20171226,7,PCA,-88.00795666494362
189288,20171226,7,PM2.5,5.0
189294,20171226,8,PCA,-84.43616630145806
189294,20171226,8,PM2.5,7.0
189300,20171226,9,PCA,-74.83141125268814
189300,20171226,9,PM2.5,12.0
189306,20171226,10,PCA,-70.50000348969537
189306,20171226,10,PM2.5,18.0
189312,20171226,11,PCA,-68.07395697950842
189312,20171226,11,PM2.5,24.0
189318,20171226,12,PCA,-70.46454679647303
189318,20171226,12,PM2.5,19.0
189324,20171226,13,PCA,-88.69530632162827
189324,20171226,13,PM2.5,13.0
189330,20171226,14,PCA,-79.34447859240959
189330,20171226,14,PM2.5,18.0
189336,20171226,15,PCA,-79.32039454143701
189336,20171226,15,PM2.5,22.0
189342,20171226,16,PCA,-73.45903097222143
189342,20171226,16,PM2.5,27.0
189348,20171226,17,PCA,-63.970073776658666
189348,20171226,17,PM2.5,30.0
189354,20171226,18,PCA,-54.989382281377715
189354,20171226,18,PM2.5,36.0
189360,20171226,19,PCA,-47.06068759620616
189360,20171226,19,PM2.5,43.0
189366,20171226,20,PCA,-44.1355133113718
189366,20171226,20,PM2.5,45.0
189372,20171226,21,PCA,-35.698687132948834
189372,20171226,21,PM2.5,52.0
189378,20171226,22,PCA,-13.20052975825959
189378,20171226,22,PM2.5,66.0
189384,20171226,23,PCA,-1.375996493787404
189384,20171226,23,PM2.5,74.0
189390,20171227,0,PCA,-4.807236980023724
189390,20171227,0,PM2.5,72.0
189396,20171227,1,PCA,-9.42155915862534
189396,20171227,1,PM2.5,69.0
189402,20171227,2,PCA,-19.524479825168672
189402,20171227,2,PM2.5,63.0
189408,20171227,3,PCA,-25.151994770613666
189408,20171227,3,PM2.5,60.0
189414,20171227,4,PCA,-14.655640810319236
189414,20171227,4,PM2.5,67.0
189420,20171227,5,PCA,-1.3761546785826586
189420,20171227,5,PM2.5,76.0
189426,20171227,6,PCA,-3.223724129725191
189426,20171227,6,PM2.5,74.0
189432,20171227,7,PCA,3.117422091039916
189432,20171227,7,PM2.5,78.0
189438,20171227,8,PCA,3.4022528702286308
189438,20171227,8,PM2.5,78.0
189444,20171227,9,PCA,-0.8032262807133421
189444,20171227,9,PM2.5,76.0
189450,20171227,10,PCA,9.902273016968776
189450,20171227,10,PM2.5,82.0
189456,20171227,11,PCA,8.482430823182687
189456,20171227,11,PM2.5,79.0
189462,20171227,12,PCA,21.249305987608498
189462,20171227,12,PM2.5,85.0
189468,20171227,13,PCA,42.71205585969219
189468,20171227,13,PM2.5,99.0
189474,20171227,14,PCA,43.10422209272367
189474,20171227,14,PM2.5,100.0
189480,20171227,15,PCA,20.800233671167945
189480,20171227,15,PM2.5,87.0
189486,20171227,16,PCA,12.28016732984543
189486,20171227,16,PM2.5,81.0
189492,20171227,17,PCA,7.4475962190696245
189492,20171227,17,PM2.5,77.0
189498,20171227,18,PCA,10.19907837847005
189498,20171227,18,PM2.5,79.0
189504,20171227,19,PCA,18.480992015625255
189504,20171227,19,PM2.5,83.0
189510,20171227,20,PCA,91.1998919877932
189510,20171227,20,PM2.5,127.0
189516,20171227,21,PCA,70.45536156434775
189516,20171227,21,PM2.5,116.0
189522,20171227,22,PCA,79.15081896392738
189522,20171227,22,PM2.5,122.0
189528,20171227,23,PCA,77.91763935684722
189528,20171227,23,PM2.5,122.0
189534,20171228,0,PCA,75.89302493120539
189534,20171228,0,PM2.5,121.0
189540,20171228,1,PCA,70.40442644326369
189540,20171228,1,PM2.5,118.0
189546,20171228,2,PCA,62.0895957333471
189546,20171228,2,PM2.5,114.0
189552,20171228,3,PCA,50.07523138678383
189552,20171228,3,PM2.5,107.0
189558,20171228,4,PCA,31.28221776509707
189558,20171228,4,PM2.5,95.0
189564,20171228,5,PCA,-0.6487624010025058
189564,20171228,5,PM2.5,75.0
189570,20171228,6,PCA,-25.657782100113664
189570,20171228,6,PM2.5,59.0
189576,20171228,7,PCA,-31.821883346379487
189576,20171228,7,PM2.5,54.0
189582,20171228,8,PCA,-25.639611051589405
189582,20171228,8,PM2.5,58.0
189588,20171228,9,PCA,-16.21771577260163
189588,20171228,9,PM2.5,64.0
189594,20171228,10,PCA,10.436240876066588
189594,20171228,10,PM2.5,81.0
189600,20171228,11,PCA,44.37403077831002
189600,20171228,11,PM2.5,103.0
189606,20171228,12,PCA,85.81506047988645
189606,20171228,12,PM2.5,128.0
189612,20171228,13,PCA,135.5218648619609
189612,20171228,13,PM2.5,158.0
189618,20171228,14,PCA,148.54384766741055
189618,20171228,14,PM2.5,167.0
189624,20171228,15,PCA,146.32829328375328
189624,20171228,15,PM2.5,165.0
189630,20171228,16,PCA,170.13153098615487
189630,20171228,16,PM2.5,181.0
189636,20171228,17,PCA,179.7847909686486
189636,20171228,17,PM2.5,187.0
189642,20171228,18,PCA,176.73418235666898
189642,20171228,18,PM2.5,184.0
189648,20171228,19,PCA,169.496260457678
189648,20171228,19,PM2.5,181.0
189654,20171228,20,PCA,169.55997650176016
189654,20171228,20,PM2.5,182.0
189660,20171228,21,PCA,176.81134303342068
189660,20171228,21,PM2.5,187.0
189666,20171228,22,PCA,174.7410254274257
189666,20171228,22,PM2.5,186.0
189672,20171228,23,PCA,183.85797427395772
189672,20171228,23,PM2.5,194.0
189678,20171229,0,PCA,200.3404352924405
189678,20171229,0,PM2.5,205.0
189684,20171229,1,PCA,209.47147163813193
189684,20171229,1,PM2.5,212.0
189690,20171229,2,PCA,211.38373202802487
189690,20171229,2,PM2.5,213.0
189696,20171229,3,PCA,217.35474053730135
189696,20171229,3,PM2.5,216.0
189702,20171229,4,PCA,214.23007990326673
189702,20171229,4,PM2.5,212.0
189708,20171229,5,PCA,199.28250905531837
189708,20171229,5,PM2.5,206.0
189714,20171229,6,PCA,180.73315545512784
189714,20171229,6,PM2.5,192.0
189720,20171229,7,PCA,199.58714430277738
189720,20171229,7,PM2.5,205.0
189726,20171229,8,PCA,213.60406281697266
189726,20171229,8,PM2.5,216.0
189732,20171229,9,PCA,243.4831773516823
189732,20171229,9,PM2.5,238.0
189738,20171229,10,PCA,248.08275350604683
189738,20171229,10,PM2.5,240.0
189744,20171229,11,PCA,228.18720773794954
189744,20171229,11,PM2.5,224.0
189750,20171229,12,PCA,249.01063934059036
189750,20171229,12,PM2.5,239.0
189756,20171229,13,PCA,254.2231301040665
189756,20171229,13,PM2.5,241.0
189762,20171229,14,PCA,250.36569225151928
189762,20171229,14,PM2.5,239.0
189768,20171229,15,PCA,245.5451595468435
189768,20171229,15,PM2.5,236.0
189774,20171229,16,PCA,232.1450810063295
189774,20171229,16,PM2.5,227.0
189780,20171229,17,PCA,224.43363032552207
189780,20171229,17,PM2.5,221.0
189786,20171229,18,PCA,222.8535373149169
189786,20171229,18,PM2.5,220.0
189792,20171229,19,PCA,223.3437619103069
189792,20171229,19,PM2.5,220.0
189798,20171229,20,PCA,223.6112383508443
189798,20171229,20,PM2.5,221.0
189804,20171229,21,PCA,229.11003512846
189804,20171229,21,PM2.5,225.0
189810,20171229,22,PCA,233.58267953494257
189810,20171229,22,PM2.5,229.0
189816,20171229,23,PCA,232.41337415673985
189816,20171229,23,PM2.5,228.0
189822,20171230,0,PCA,227.0397175224649
189822,20171230,0,PM2.5,224.0
189828,20171230,1,PCA,223.38849019599184
189828,20171230,1,PM2.5,222.0
189834,20171230,2,PCA,218.2366068219012
189834,20171230,2,PM2.5,219.0
189840,20171230,3,PCA,233.84852255573406
189840,20171230,3,PM2.5,230.0
189846,20171230,4,PCA,220.5139516638433
189846,20171230,4,PM2.5,220.0
189852,20171230,5,PCA,238.19863513329014
189852,20171230,5,PM2.5,232.0
189858,20171230,6,PCA,239.44819418435333
189858,20171230,6,PM2.5,233.0
189864,20171230,7,PCA,237.85449835628344
189864,20171230,7,PM2.5,232.0
189870,20171230,8,PCA,242.31158002865592
189870,20171230,8,PM2.5,235.0
189876,20171230,9,PCA,256.6167543463272
189876,20171230,9,PM2.5,244.0
189882,20171230,10,PCA,266.85501344588516
189882,20171230,10,PM2.5,251.0
189888,20171230,11,PCA,287.0499677053042
189888,20171230,11,PM2.5,265.0
189894,20171230,12,PCA,280.3820237342811
189894,20171230,12,PM2.5,258.0
189900,20171230,13,PCA,77.71886822231883
189900,20171230,13,PM2.5,104.0
189906,20171230,14,PCA,-68.25596849071113
189906,20171230,14,PM2.5,8.0
189912,20171230,15,PCA,-74.7264638948888
189912,20171230,15,PM2.5,11.0
189918,20171230,16,PCA,-85.4657486539308
189918,20171230,16,PM2.5,5.0
189924,20171230,17,PCA,-85.22347692046317
189924,20171230,17,PM2.5,5.0
189930,20171230,18,PCA,-77.07878428925672
189930,20171230,18,PM2.5,7.0
189936,20171230,19,PCA,-73.33386361607306
189936,20171230,19,PM2.5,7.0
189942,20171230,20,PCA,-79.51003352735489
189942,20171230,20,PM2.5,6.0
189948,20171230,21,PCA,-79.7886646734913
189948,20171230,21,PM2.5,6.0
189954,20171230,22,PCA,-77.9683837000112
189954,20171230,22,PM2.5,7.0
189960,20171230,23,PCA,-76.47143360276156
189960,20171230,23,PM2.5,6.0
