,date,hour,type,怀柔
289776,20191207,5,PCA,-28.6668232027482
289776,20191207,5,PM2.5,37.0
289782,20191207,6,PCA,-26.477687273603678
289782,20191207,6,PM2.5,39.0
289788,20191207,7,PCA,-26.17751117675963
289788,20191207,7,PM2.5,39.0
289794,20191207,8,PCA,-39.69095008627267
289794,20191207,8,PM2.5,31.0
289800,20191207,9,PCA,-29.144065146345962
289800,20191207,9,PM2.5,38.0
289806,20191207,10,PCA,-28.877960237165205
289806,20191207,10,PM2.5,39.0
289812,20191207,11,PCA,-64.02545437214557
289812,20191207,11,PM2.5,14.0
289818,20191207,12,PCA,-59.91792586122098
289818,20191207,12,PM2.5,22.0
289824,20191207,13,PCA,-69.3992069512598
289824,20191207,13,PM2.5,16.0
289830,20191207,14,PCA,-66.91538151415409
289830,20191207,14,PM2.5,25.0
289836,20191207,15,PCA,-35.687853188532934
289836,20191207,15,PM2.5,34.0
289842,20191207,16,PCA,-1.8597486228554858
289842,20191207,16,PM2.5,54.0
289848,20191207,17,PCA,25.77768636685374
289848,20191207,17,PM2.5,69.0
289854,20191207,18,PCA,31.59552147036721
289854,20191207,18,PM2.5,72.0
289860,20191207,19,PCA,48.42693527753886
289860,20191207,19,PM2.5,83.0
289866,20191207,20,PCA,33.6517848491235
289866,20191207,20,PM2.5,74.0
289872,20191207,21,PCA,15.695267203558439
289872,20191207,21,PM2.5,64.0
289878,20191207,22,PCA,4.407006033261516
289878,20191207,22,PM2.5,57.0
289884,20191207,23,PCA,-9.591773660947641
289884,20191207,23,PM2.5,49.0
289890,20191208,0,PCA,-18.31769600447683
289890,20191208,0,PM2.5,44.0
289896,20191208,1,PCA,-13.398112523592955
289896,20191208,1,PM2.5,47.0
289902,20191208,2,PCA,-3.558945561825217
289902,20191208,2,PM2.5,53.0
289908,20191208,3,PCA,-11.853280413754623
289908,20191208,3,PM2.5,48.0
289914,20191208,4,PCA,-5.388864823032415
289914,20191208,4,PM2.5,52.0
289920,20191208,5,PCA,-6.822870086086413
289920,20191208,5,PM2.5,51.0
289926,20191208,6,PCA,-9.723840575847657
289926,20191208,6,PM2.5,49.0
289932,20191208,7,PCA,-12.837021531542547
289932,20191208,7,PM2.5,47.0
289938,20191208,8,PCA,-7.916782530514395
289938,20191208,8,PM2.5,50.0
289944,20191208,9,PCA,-2.806538759282252
289944,20191208,9,PM2.5,53.0
289950,20191208,10,PCA,108.35856380947018
289950,20191208,10,PM2.5,121.0
289956,20191208,11,PCA,149.44684914501735
289956,20191208,11,PM2.5,145.0
289962,20191208,12,PCA,199.83973031066205
289962,20191208,12,PM2.5,179.0
289968,20191208,13,PCA,209.94575542274984
289968,20191208,13,PM2.5,187.0
289974,20191208,14,PCA,213.1668310371822
289974,20191208,14,PM2.5,189.0
289980,20191208,15,PCA,235.48148364568235
289980,20191208,15,PM2.5,205.0
289986,20191208,16,PCA,231.71081781951128
289986,20191208,16,PM2.5,202.0
289992,20191208,17,PCA,226.90095846962242
289992,20191208,17,PM2.5,198.0
289998,20191208,18,PCA,224.1114703467898
289998,20191208,18,PM2.5,196.0
290004,20191208,19,PCA,212.80277428689297
290004,20191208,19,PM2.5,188.0
290010,20191208,20,PCA,207.07370999280568
290010,20191208,20,PM2.5,184.0
290016,20191208,21,PCA,202.73938976013474
290016,20191208,21,PM2.5,181.0
290022,20191208,22,PCA,209.86319811563837
290022,20191208,22,PM2.5,186.0
290028,20191208,23,PCA,212.65268623847095
290028,20191208,23,PM2.5,188.0
290034,20191209,0,PCA,205.8290539798114
290034,20191209,0,PM2.5,183.0
290040,20191209,1,PCA,199.94990163730208
290040,20191209,1,PM2.5,179.0
290046,20191209,2,PCA,202.39995246165307
290046,20191209,2,PM2.5,181.0
290052,20191209,3,PCA,195.57500916270496
290052,20191209,3,PM2.5,176.0
290058,20191209,4,PCA,194.03017705286655
290058,20191209,4,PM2.5,175.0
290064,20191209,5,PCA,196.66957712727717
290064,20191209,5,PM2.5,177.0
290070,20191209,6,PCA,189.69585682019564
290070,20191209,6,PM2.5,172.0
290076,20191209,7,PCA,185.21144853910266
290076,20191209,7,PM2.5,169.0
290082,20191209,8,PCA,176.69355164232704
290082,20191209,8,PM2.5,163.0
290088,20191209,9,PCA,185.70697535027537
290088,20191209,9,PM2.5,170.0
290094,20191209,10,PCA,205.10323318950879
290094,20191209,10,PM2.5,184.0
290100,20191209,11,PCA,185.8196321262897
290100,20191209,11,PM2.5,170.0
290106,20191209,12,PCA,161.76881229851122
290106,20191209,12,PM2.5,153.0
290112,20191209,13,PCA,149.8177794367135
290112,20191209,13,PM2.5,145.0
290118,20191209,14,PCA,138.69301544642775
290118,20191209,14,PM2.5,138.0
290124,20191209,15,PCA,140.34992677721127
290124,20191209,15,PM2.5,139.0
290130,20191209,16,PCA,151.69423675048208
290130,20191209,16,PM2.5,145.0
290136,20191209,17,PCA,160.05675786386624
290136,20191209,17,PM2.5,149.0
290142,20191209,18,PCA,188.74724021723878
290142,20191209,18,PM2.5,169.0
290148,20191209,19,PCA,177.2905244523233
290148,20191209,19,PM2.5,162.0
290154,20191209,20,PCA,175.4055995238589
290154,20191209,20,PM2.5,161.0
290160,20191209,21,PCA,167.07770739728733
290160,20191209,21,PM2.5,155.0
290166,20191209,22,PCA,142.8737374305883
290166,20191209,22,PM2.5,140.0
290172,20191209,23,PCA,142.27338523690022
290172,20191209,23,PM2.5,140.0
290178,20191210,0,PCA,133.86953457847505
290178,20191210,0,PM2.5,135.0
290184,20191210,1,PCA,131.5886956518575
290184,20191210,1,PM2.5,134.0
290190,20191210,2,PCA,133.56935848163099
290190,20191210,2,PM2.5,135.0
290196,20191210,3,PCA,130.8402219701802
290196,20191210,3,PM2.5,134.0
290202,20191210,4,PCA,176.23990811336913
290202,20191210,4,PM2.5,162.0
290208,20191210,5,PCA,165.42542782435652
290208,20191210,5,PM2.5,155.0
290214,20191210,6,PCA,113.3071741331416
290214,20191210,6,PM2.5,124.0
290220,20191210,7,PCA,104.11231099068004
290220,20191210,7,PM2.5,119.0
290226,20191210,8,PCA,107.48837340201416
290226,20191210,8,PM2.5,121.0
290232,20191210,9,PCA,100.43935008322326
290232,20191210,9,PM2.5,117.0
290238,20191210,10,PCA,144.33857193421807
290238,20191210,10,PM2.5,142.0
290244,20191210,11,PCA,199.36741012803785
290244,20191210,11,PM2.5,178.0
290250,20191210,12,PCA,174.16136061683562
290250,20191210,12,PM2.5,159.0
290256,20191210,13,PCA,214.2707341746403
290256,20191210,13,PM2.5,188.0
290262,20191210,14,PCA,155.421952232283
290262,20191210,14,PM2.5,149.0
290280,20191210,17,PCA,-80.51572785068596
290280,20191210,17,PM2.5,1.0
290286,20191210,18,PCA,-79.63203909886651
290286,20191210,18,PM2.5,4.0
290292,20191210,19,PCA,-77.52134669397738
290292,20191210,19,PM2.5,8.0
290298,20191210,20,PCA,-81.60969177551804
290298,20191210,20,PM2.5,3.0
290304,20191210,21,PCA,-84.00303781977838
290304,20191210,21,PM2.5,1.0
290310,20191210,22,PCA,-84.53612986778596
290310,20191210,22,PM2.5,2.0
290316,20191210,23,PCA,-84.44699191304937
290316,20191210,23,PM2.5,2.5
290322,20191211,0,PCA,-85.17697588135273
290322,20191211,0,PM2.5,3.0
290328,20191211,1,PCA,-86.5484312871699
290328,20191211,1,PM2.5,2.0
290334,20191211,2,PCA,-86.39643534444282
290334,20191211,2,PM2.5,2.0
290340,20191211,3,PCA,-87.96526311042865
290340,20191211,3,PM2.5,4.0
290346,20191211,4,PCA,-87.94082025863612
290346,20191211,4,PM2.5,2.0
290352,20191211,5,PCA,-87.69609702469424
290352,20191211,5,PM2.5,1.0
290358,20191211,6,PCA,-87.54600897627222
290358,20191211,6,PM2.5,1.0
290364,20191211,7,PCA,-84.54040573455048
290364,20191211,7,PM2.5,4.0
290370,20191211,8,PCA,-81.25747392394794
290370,20191211,8,PM2.5,7.0
290376,20191211,9,PCA,-81.58918564959424
290376,20191211,9,PM2.5,2.0
290382,20191211,10,PCA,-81.7019203906837
290382,20191211,10,PM2.5,2.0
290388,20191211,11,PCA,-77.36049343572256
290388,20191211,11,PM2.5,7.5
290394,20191211,12,PCA,-74.48786117972622
290394,20191211,12,PM2.5,13.0
290400,20191211,13,PCA,-81.49645835837947
290400,20191211,13,PM2.5,1.0
290406,20191211,14,PCA,-81.27949671707822
290406,20191211,14,PM2.5,1.5
290412,20191211,15,PCA,-80.17709573072001
290412,20191211,15,PM2.5,2.0
290418,20191211,16,PCA,-78.839633547491
290418,20191211,16,PM2.5,4.0
290424,20191211,17,PCA,-80.0083310286317
290424,20191211,17,PM2.5,2.0
290430,20191211,18,PCA,-80.99242116409727
290430,20191211,18,PM2.5,2.0
290436,20191211,19,PCA,-79.52098417166307
290436,20191211,19,PM2.5,4.0
290442,20191211,20,PCA,-80.82517943179977
290442,20191211,20,PM2.5,4.0
290448,20191211,21,PCA,-77.23445048701285
290448,20191211,21,PM2.5,5.0
290454,20191211,22,PCA,-78.96513376004631
290454,20191211,22,PM2.5,8.0
290460,20191211,23,PCA,-83.69550599299065
290460,20191211,23,PM2.5,2.0
290466,20191212,0,PCA,-81.69383071854811
290466,20191212,0,PM2.5,4.0
290472,20191212,1,PCA,-81.2750748034684
290472,20191212,1,PM2.5,4.0
290478,20191212,2,PCA,-82.9137373772832
290478,20191212,2,PM2.5,2.0
290484,20191212,3,PCA,-85.45752945283635
290484,20191212,3,PM2.5,2.0
290490,20191212,4,PCA,-84.79454897986388
290490,20191212,4,PM2.5,3.0
290496,20191212,5,PCA,-87.24583287942818
290496,20191212,5,PM2.5,1.0
290502,20191212,6,PCA,-86.38089920332258
290502,20191212,6,PM2.5,3.0
290508,20191212,7,PCA,-86.60928157460089
290508,20191212,7,PM2.5,3.0
290514,20191212,8,PCA,-88.7597338571769
290514,20191212,8,PM2.5,1.0
290520,20191212,9,PCA,-83.57601608952054
290520,20191212,9,PM2.5,5.0
290526,20191212,10,PCA,-69.2705485018979
290526,20191212,10,PM2.5,8.0
290532,20191212,11,PCA,-77.60122310972466
290532,20191212,11,PM2.5,9.0
290538,20191212,12,PCA,-68.25619303982104
290538,20191212,12,PM2.5,16.0
290544,20191212,13,PCA,-65.44824737854807
290544,20191212,13,PM2.5,17.0
290550,20191212,14,PCA,-64.10954183477158
290550,20191212,14,PM2.5,12.0
290556,20191212,15,PCA,-59.53290448154052
290556,20191212,15,PM2.5,17.0
290562,20191212,16,PCA,-57.83849109899777
290562,20191212,16,PM2.5,15.0
290568,20191212,17,PCA,-54.07535062083129
290568,20191212,17,PM2.5,17.0
290574,20191212,18,PCA,-35.13814320567032
290574,20191212,18,PM2.5,24.0
290580,20191212,19,PCA,-54.561200109540835
290580,20191212,19,PM2.5,21.5
290586,20191212,20,PCA,-59.486936798324656
290586,20191212,20,PM2.5,19.0
290592,20191212,21,PCA,-41.20041474815867
290592,20191212,21,PM2.5,30.0
290598,20191212,22,PCA,-48.92391932023363
290598,20191212,22,PM2.5,26.0
290604,20191212,23,PCA,-49.958422419970915
290604,20191212,23,PM2.5,26.0
290610,20191213,0,PCA,-57.28960070208378
290610,20191213,0,PM2.5,22.0
290616,20191213,1,PCA,-45.33901503593108
290616,20191213,1,PM2.5,29.0
290622,20191213,2,PCA,-50.31397295766955
290622,20191213,2,PM2.5,26.0
290628,20191213,3,PCA,-56.72367008465387
290628,20191213,3,PM2.5,21.0
290634,20191213,4,PCA,-41.982843054529276
290634,20191213,4,PM2.5,31.0
290640,20191213,5,PCA,-49.87943443604796
290640,20191213,5,PM2.5,25.0
290646,20191213,6,PCA,-49.9963339834252
290646,20191213,6,PM2.5,26.0
290652,20191213,7,PCA,-44.006146469632334
290652,20191213,7,PM2.5,29.0
290658,20191213,8,PCA,-38.029148563650416
290658,20191213,8,PM2.5,26.0
290664,20191213,9,PCA,-33.3892269540183
290664,20191213,9,PM2.5,33.0
290670,20191213,10,PCA,-39.39438161050317
290670,20191213,10,PM2.5,23.0
290676,20191213,11,PCA,-40.484933513214294
290676,20191213,11,PM2.5,24.0
290682,20191213,12,PCA,-39.709822795864966
290682,20191213,12,PM2.5,21.0
290688,20191213,13,PCA,-42.34937161470224
290688,20191213,13,PM2.5,22.0
290694,20191213,14,PCA,-58.014741890453884
290694,20191213,14,PM2.5,15.0
290700,20191213,15,PCA,-75.58221007749276
290700,20191213,15,PM2.5,5.0
290706,20191213,16,PCA,-80.49953618942145
290706,20191213,16,PM2.5,2.0
290712,20191213,17,PCA,-80.38614592818774
290712,20191213,17,PM2.5,2.0
290718,20191213,18,PCA,-80.84473968602943
290718,20191213,18,PM2.5,4.0
290724,20191213,19,PCA,-80.86341633969573
290724,20191213,19,PM2.5,4.0
290730,20191213,20,PCA,-81.95088730993336
290730,20191213,20,PM2.5,2.0
290736,20191213,21,PCA,-83.97401458199381
290736,20191213,21,PM2.5,2.0
290742,20191213,22,PCA,-69.3884839992682
290742,20191213,22,PM2.5,13.0
290748,20191213,23,PCA,-80.63894420961513
290748,20191213,23,PM2.5,8.0
290754,20191214,0,PCA,-82.91978313623268
290754,20191214,0,PM2.5,7.0
290760,20191214,1,PCA,-80.52217410771712
290760,20191214,1,PM2.5,10.0
290766,20191214,2,PCA,-84.02870610408827
290766,20191214,2,PM2.5,7.0
290772,20191214,3,PCA,-86.32105345371353
290772,20191214,3,PM2.5,3.0
290778,20191214,4,PCA,-85.93113373410566
290778,20191214,4,PM2.5,5.0
290784,20191214,5,PCA,-87.90873493035308
290784,20191214,5,PM2.5,1.0
290790,20191214,6,PCA,-86.69894677531708
290790,20191214,6,PM2.5,2.0
290796,20191214,7,PCA,-87.1492109205832
290796,20191214,7,PM2.5,2.0
290802,20191214,8,PCA,-87.67653677046457
290802,20191214,8,PM2.5,1.0
290808,20191214,9,PCA,-85.32390411828126
290808,20191214,9,PM2.5,2.0
290814,20191214,10,PCA,-63.41290773707916
290814,20191214,10,PM2.5,12.0
290820,20191214,11,PCA,-70.6618540565222
290820,20191214,11,PM2.5,9.0
290826,20191214,12,PCA,-80.93561911998411
290826,20191214,12,PM2.5,2.0
290832,20191214,13,PCA,-82.5943590090803
290832,20191214,13,PM2.5,4.0
290838,20191214,14,PCA,-78.28814775844054
290838,20191214,14,PM2.5,8.0
290844,20191214,15,PCA,-71.5608309561593
290844,20191214,15,PM2.5,13.0
290850,20191214,16,PCA,-64.73996238520007
290850,20191214,16,PM2.5,16.0
290856,20191214,17,PCA,-65.26764580939995
290856,20191214,17,PM2.5,10.0
290862,20191214,18,PCA,-48.856965268467555
290862,20191214,18,PM2.5,19.0
290868,20191214,19,PCA,-24.14164468898394
290868,20191214,19,PM2.5,38.0
290874,20191214,20,PCA,-26.480788010417164
290874,20191214,20,PM2.5,33.0
290880,20191214,21,PCA,-42.708035157787634
290880,20191214,21,PM2.5,27.0
290886,20191214,22,PCA,-50.07429007933053
290886,20191214,22,PM2.5,23.0
290892,20191214,23,PCA,-52.08989200338633
290892,20191214,23,PM2.5,24.0
290898,20191215,0,PCA,-52.37139144656409
290898,20191215,0,PM2.5,24.0
290904,20191215,1,PCA,-50.56014883902319
290904,20191215,1,PM2.5,25.0
290910,20191215,2,PCA,-49.256899450580626
290910,20191215,2,PM2.5,26.0
290916,20191215,3,PCA,-48.9567233537366
290916,20191215,3,PM2.5,26.0
290922,20191215,4,PCA,-43.7363082558644
290922,20191215,4,PM2.5,29.0
290928,20191215,5,PCA,-40.855772655703035
290928,20191215,5,PM2.5,30.0
290934,20191215,6,PCA,-46.284005332801975
290934,20191215,6,PM2.5,26.0
290940,20191215,7,PCA,-44.30399802317275
290940,20191215,7,PM2.5,27.0
290946,20191215,8,PCA,-43.548867357082216
290946,20191215,8,PM2.5,28.0
290952,20191215,9,PCA,-39.83299887366895
290952,20191215,9,PM2.5,30.0
290958,20191215,10,PCA,-35.30699359993555
290958,20191215,10,PM2.5,34.0
290964,20191215,11,PCA,-31.385226679299734
290964,20191215,11,PM2.5,34.0
290970,20191215,12,PCA,-21.850408263359917
290970,20191215,12,PM2.5,37.0
290976,20191215,13,PCA,-17.060268245881648
290976,20191215,13,PM2.5,43.0
290982,20191215,14,PCA,-17.8716560394453
290982,20191215,14,PM2.5,44.0
290988,20191215,15,PCA,-12.859344810374244
290988,20191215,15,PM2.5,47.0
290994,20191215,16,PCA,-13.655625273460155
290994,20191215,16,PM2.5,46.0
291000,20191215,17,PCA,-16.44927865955301
291000,20191215,17,PM2.5,44.0
291006,20191215,18,PCA,-7.068784791619398
291006,20191215,18,PM2.5,49.0
291012,20191215,19,PCA,8.51563766852767
291012,20191215,19,PM2.5,59.0
291018,20191215,20,PCA,15.774445126978087
291018,20191215,20,PM2.5,64.0
291024,20191215,21,PCA,7.48304246309551
291024,20191215,21,PM2.5,59.0
291030,20191215,22,PCA,4.525445158318852
291030,20191215,22,PM2.5,57.0
291036,20191215,23,PCA,29.38346194567453
291036,20191215,23,PM2.5,72.0
291042,20191216,0,PCA,36.677495701926524
291042,20191216,0,PM2.5,76.0
291048,20191216,1,PCA,15.959759473201673
291048,20191216,1,PM2.5,63.0
291054,20191216,2,PCA,5.097590192008324
291054,20191216,2,PM2.5,56.0
291060,20191216,3,PCA,9.077384180722364
291060,20191216,3,PM2.5,59.0
291066,20191216,4,PCA,5.04727494873158
291066,20191216,4,PM2.5,57.0
291072,20191216,5,PCA,6.742850627136221
291072,20191216,5,PM2.5,58.0
291078,20191216,6,PCA,7.493290869246342
291078,20191216,6,PM2.5,58.0
291084,20191216,7,PCA,1.783350424470383
291084,20191216,7,PM2.5,55.0
291090,20191216,8,PCA,-1.6064898920503374
291090,20191216,8,PM2.5,53.0
291096,20191216,9,PCA,-12.346185144350223
291096,20191216,9,PM2.5,47.0
291102,20191216,10,PCA,-8.72201965840998
291102,20191216,10,PM2.5,50.0
291108,20191216,11,PCA,-0.031114831210664093
291108,20191216,11,PM2.5,56.0
291114,20191216,12,PCA,9.319759858866728
291114,20191216,12,PM2.5,62.0
291120,20191216,13,PCA,-0.9310848656210867
291120,20191216,13,PM2.5,56.0
291126,20191216,14,PCA,3.0232150359152303
291126,20191216,14,PM2.5,57.0
291132,20191216,15,PCA,17.020106134766692
291132,20191216,15,PM2.5,65.0
291138,20191216,16,PCA,26.986519228029927
291138,20191216,16,PM2.5,71.0
291144,20191216,17,PCA,38.48325304072545
291144,20191216,17,PM2.5,78.0
291150,20191216,18,PCA,35.35073991121999
291150,20191216,18,PM2.5,76.0
291156,20191216,19,PCA,37.03057112400517
291156,20191216,19,PM2.5,77.0
291162,20191216,20,PCA,26.402358238633894
291162,20191216,20,PM2.5,71.0
291168,20191216,21,PCA,26.10283766193412
291168,20191216,21,PM2.5,71.0
291174,20191216,22,PCA,30.270669860419314
291174,20191216,22,PM2.5,74.0
291180,20191216,23,PCA,30.12058181199729
291180,20191216,23,PM2.5,74.0
291186,20191217,0,PCA,17.191750630552868
291186,20191217,0,PM2.5,66.0
291192,20191217,1,PCA,15.947750137702862
291192,20191217,1,PM2.5,65.0
291198,20191217,2,PCA,8.921588034785966
291198,20191217,2,PM2.5,61.0
291204,20191217,3,PCA,-15.523964653308818
291204,20191217,3,PM2.5,46.0
291210,20191217,4,PCA,-22.389868266728016
291210,20191217,4,PM2.5,41.0
291216,20191217,5,PCA,-58.92324221924313
291216,20191217,5,PM2.5,22.0
291222,20191217,6,PCA,-79.19851631434572
291222,20191217,6,PM2.5,9.0
291228,20191217,7,PCA,-77.9025727017095
291228,20191217,7,PM2.5,11.0
291234,20191217,8,PCA,-81.68906141554771
291234,20191217,8,PM2.5,7.0
291240,20191217,9,PCA,-78.66127177704374
291240,20191217,9,PM2.5,10.0
291246,20191217,10,PCA,-79.70789945275266
291246,20191217,10,PM2.5,7.0
291270,20191217,14,PCA,-57.28073972660974
291270,20191217,14,PM2.5,24.0
291276,20191217,15,PCA,-81.80079926151132
291276,20191217,15,PM2.5,2.0
291282,20191217,16,PCA,-81.80079926151132
291282,20191217,16,PM2.5,2.0
291288,20191217,17,PCA,-81.63669804175996
291288,20191217,17,PM2.5,5.0
291294,20191217,18,PCA,-78.34075851159481
291294,20191217,18,PM2.5,10.0
291300,20191217,19,PCA,-76.6779236816175
291300,20191217,19,PM2.5,12.0
291306,20191217,20,PCA,-80.08411296047026
291306,20191217,20,PM2.5,6.0
291312,20191217,21,PCA,-82.38056690722804
291312,20191217,21,PM2.5,2.0
291318,20191217,22,PCA,-82.51446329438559
291318,20191217,22,PM2.5,3.0
291324,20191217,23,PCA,-81.9332864304129
291324,20191217,23,PM2.5,5.0
291330,20191218,0,PCA,-81.54795895681802
291330,20191218,0,PM2.5,8.0
291336,20191218,1,PCA,-83.57925432306159
291336,20191218,1,PM2.5,5.0
291342,20191218,2,PCA,-86.23542361380582
291342,20191218,2,PM2.5,2.0
291348,20191218,3,PCA,-82.87892054275655
291348,20191218,3,PM2.5,6.0
291354,20191218,4,PCA,-85.31988805642011
291354,20191218,4,PM2.5,4.0
291360,20191218,5,PCA,-85.15177887447608
291360,20191218,5,PM2.5,4.0
291366,20191218,6,PCA,-82.53288446901686
291366,20191218,6,PM2.5,8.0
291372,20191218,7,PCA,-86.25211349414701
291372,20191218,7,PM2.5,4.0
291378,20191218,8,PCA,-72.42516104949712
291378,20191218,8,PM2.5,13.0
291384,20191218,9,PCA,-61.22634596469051
291384,20191218,9,PM2.5,20.0
291390,20191218,10,PCA,-77.07863962120025
291390,20191218,10,PM2.5,11.0
291396,20191218,11,PCA,-83.51963665387163
291396,20191218,11,PM2.5,5.0
291402,20191218,12,PCA,-48.3712943681921
291402,20191218,12,PM2.5,28.0
291408,20191218,13,PCA,-55.6277660356398
291408,20191218,13,PM2.5,24.0
291414,20191218,14,PCA,-71.19534131437811
291414,20191218,14,PM2.5,15.0
291420,20191218,15,PCA,-73.55133405130583
291420,20191218,15,PM2.5,13.0
291426,20191218,16,PCA,-71.23605470645514
291426,20191218,16,PM2.5,14.0
291432,20191218,17,PCA,-63.798493536116666
291432,20191218,17,PM2.5,15.0
291438,20191218,18,PCA,-57.31839305984758
291438,20191218,18,PM2.5,17.0
291444,20191218,19,PCA,-40.09647346977821
291444,20191218,19,PM2.5,28.0
291450,20191218,20,PCA,-48.05738470926206
291450,20191218,20,PM2.5,26.0
291456,20191218,21,PCA,-50.522673680487244
291456,20191218,21,PM2.5,26.0
291462,20191218,22,PCA,-44.71990822350154
291462,20191218,22,PM2.5,29.0
291468,20191218,23,PCA,-48.48530607062318
291468,20191218,23,PM2.5,27.0
291474,20191219,0,PCA,-55.85449318021291
291474,20191219,0,PM2.5,23.0
291480,20191219,1,PCA,-56.188881614871036
291480,20191219,1,PM2.5,23.0
291486,20191219,2,PCA,-55.366200908522565
291486,20191219,2,PM2.5,23.0
291492,20191219,3,PCA,-54.797278522973215
291492,20191219,3,PM2.5,24.0
291498,20191219,4,PCA,-57.06470877497402
291498,20191219,4,PM2.5,22.0
291504,20191219,5,PCA,-62.66068140344715
291504,20191219,5,PM2.5,19.0
291510,20191219,6,PCA,-60.98905035775832
291510,20191219,6,PM2.5,19.0
291516,20191219,7,PCA,-67.76973069736067
291516,20191219,7,PM2.5,16.0
291522,20191219,8,PCA,-49.514451461440956
291522,20191219,8,PM2.5,23.0
291528,20191219,9,PCA,-53.188373020591364
291528,20191219,9,PM2.5,23.0
291534,20191219,10,PCA,-77.44596480324806
291534,20191219,10,PM2.5,9.0
291540,20191219,11,PCA,-83.00260636467685
291540,20191219,11,PM2.5,1.0
291546,20191219,12,PCA,-80.25172346636519
291546,20191219,12,PM2.5,4.0
291552,20191219,13,PCA,-78.93293793680243
291552,20191219,13,PM2.5,6.0
291558,20191219,14,PCA,-78.91426128313614
291558,20191219,14,PM2.5,6.0
291564,20191219,15,PCA,-78.84246755757039
