,date,hour,type,西直门北
191262,20180109,0,PM2.5,9.0
191268,20180109,1,PCA,-109.0905454879585
191268,20180109,1,PM2.5,8.0
191274,20180109,2,PCA,-107.74141148529108
191274,20180109,2,PM2.5,10.0
191280,20180109,3,PCA,-109.93541990068792
191280,20180109,3,PM2.5,7.0
191286,20180109,4,PCA,-108.34200665461525
191286,20180109,4,PM2.5,8.0
191292,20180109,5,PCA,-106.87349806117545
191292,20180109,5,PM2.5,11.0
191298,20180109,6,PCA,-99.83331473907165
191298,20180109,6,PM2.5,12.0
191304,20180109,7,PCA,-93.3353809209031
191304,20180109,7,PM2.5,11.0
191310,20180109,8,PCA,-88.48599449782341
191310,20180109,8,PM2.5,13.0
191316,20180109,9,PCA,-82.85923446859529
191316,20180109,9,PM2.5,10.0
191322,20180109,10,PCA,-79.39016347910236
191322,20180109,10,PM2.5,14.0
191328,20180109,11,PCA,-83.37215579703756
191328,20180109,11,PM2.5,16.0
191334,20180109,12,PCA,-83.57186439824554
191334,20180109,12,PM2.5,8.0
191340,20180109,13,PCA,-81.38946804400987
191340,20180109,13,PM2.5,11.0
191346,20180109,14,PCA,-79.65941123072389
191346,20180109,14,PM2.5,8.0
191352,20180109,15,PCA,-84.5288736751979
191352,20180109,15,PM2.5,9.0
191358,20180109,16,PCA,-88.68963171264637
191358,20180109,16,PM2.5,8.0
191364,20180109,17,PCA,-93.57840233316276
191364,20180109,17,PM2.5,10.0
191370,20180109,18,PCA,-98.59427981791985
191370,20180109,18,PM2.5,7.0
191376,20180109,19,PCA,-95.72355944557555
191376,20180109,19,PM2.5,7.0
191382,20180109,20,PCA,-96.72997601040545
191382,20180109,20,PM2.5,10.0
191388,20180109,21,PCA,-94.97424884265108
191388,20180109,21,PM2.5,14.0
191394,20180109,22,PCA,-90.70365633429685
191394,20180109,22,PM2.5,12.0
191400,20180109,23,PCA,-97.49023916880665
191400,20180109,23,PM2.5,12.0
191406,20180110,0,PCA,-98.33470652646163
191406,20180110,0,PM2.5,10.0
191412,20180110,1,PCA,-107.31407661114488
191412,20180110,1,PM2.5,4.0
191418,20180110,2,PCA,-107.6236227742488
191418,20180110,2,PM2.5,6.0
191424,20180110,3,PCA,-108.53380335625431
191424,20180110,3,PM2.5,8.0
191430,20180110,4,PCA,-112.1121787902157
191430,20180110,4,PM2.5,8.0
191436,20180110,5,PCA,-110.30558793410093
191436,20180110,5,PM2.5,7.0
191442,20180110,6,PCA,-107.90376465655021
191442,20180110,6,PM2.5,9.0
191448,20180110,7,PCA,-104.7678317354507
191448,20180110,7,PM2.5,10.0
191454,20180110,8,PCA,-99.01691121787967
191454,20180110,8,PM2.5,10.0
191460,20180110,9,PCA,-98.43531676608514
191460,20180110,9,PM2.5,10.0
191466,20180110,10,PCA,-100.07854435510983
191466,20180110,10,PM2.5,12.0
191472,20180110,11,PCA,-102.06511838118485
191472,20180110,11,PM2.5,11.0
191478,20180110,12,PCA,-94.28048027705618
191478,20180110,12,PM2.5,10.0
191484,20180110,13,PCA,-99.73209008975773
191484,20180110,13,PM2.5,10.0
191490,20180110,14,PCA,-94.78381607660371
191490,20180110,14,PM2.5,8.0
191496,20180110,15,PCA,-94.74779800000415
191496,20180110,15,PM2.5,11.0
191502,20180110,16,PCA,-95.77500200882533
191502,20180110,16,PM2.5,14.0
191508,20180110,17,PCA,-98.84486848959972
191508,20180110,17,PM2.5,10.0
191514,20180110,18,PCA,-97.26847260259693
191514,20180110,18,PM2.5,10.0
191520,20180110,19,PCA,-97.71322879989722
191520,20180110,19,PM2.5,9.0
191526,20180110,20,PCA,-102.70510732429044
191526,20180110,20,PM2.5,10.0
191532,20180110,21,PCA,-106.06763694939548
191532,20180110,21,PM2.5,10.0
191538,20180110,22,PCA,-104.57937387526147
191538,20180110,22,PM2.5,9.0
191544,20180110,23,PCA,-106.75183265343067
191544,20180110,23,PM2.5,10.0
191550,20180111,0,PCA,-105.03228209096953
191550,20180111,0,PM2.5,13.0
191556,20180111,1,PCA,-108.61358754124709
191556,20180111,1,PM2.5,9.0
191562,20180111,2,PCA,-105.96723649391038
191562,20180111,2,PM2.5,11.0
191568,20180111,3,PCA,-106.96510358413272
191568,20180111,3,PM2.5,9.0
191574,20180111,4,PCA,-106.53502510300764
191574,20180111,4,PM2.5,8.0
191580,20180111,5,PCA,-105.19307047990534
191580,20180111,5,PM2.5,11.0
191586,20180111,6,PCA,-109.07775151115146
191586,20180111,6,PM2.5,7.0
191592,20180111,7,PCA,-101.62199739687192
191592,20180111,7,PM2.5,10.0
191598,20180111,8,PCA,-95.06614915678603
191598,20180111,8,PM2.5,11.0
191604,20180111,9,PCA,-95.64034228487697
191604,20180111,9,PM2.5,9.0
191610,20180111,10,PCA,-76.73034486708686
191610,20180111,10,PM2.5,28.0
191616,20180111,11,PCA,-89.55574347234433
191616,20180111,11,PM2.5,21.0
191622,20180111,12,PCA,-103.75931255557471
191622,20180111,12,PM2.5,12.0
191628,20180111,13,PCA,-103.46641594604374
191628,20180111,13,PM2.5,10.0
191634,20180111,14,PCA,-110.54434257795138
191634,20180111,14,PM2.5,5.0
191640,20180111,15,PCA,-109.54709181960678
191640,20180111,15,PM2.5,5.0
191646,20180111,16,PCA,-109.56935597042158
191646,20180111,16,PM2.5,5.0
191652,20180111,17,PCA,-103.88160933384782
191652,20180111,17,PM2.5,8.0
191658,20180111,18,PCA,-92.2530780658842
191658,20180111,18,PM2.5,11.0
191664,20180111,19,PCA,-70.21364616790454
191664,20180111,19,PM2.5,20.0
191670,20180111,20,PCA,-52.776516988301054
191670,20180111,20,PM2.5,31.0
191676,20180111,21,PCA,-48.19943748650244
191676,20180111,21,PM2.5,35.0
191682,20180111,22,PCA,-46.26091332059765
191682,20180111,22,PM2.5,38.0
191688,20180111,23,PCA,-32.84873690977531
191688,20180111,23,PM2.5,47.0
191694,20180112,0,PCA,-19.952432150052132
191694,20180112,0,PM2.5,55.0
191700,20180112,1,PCA,-0.7535244996751226
191700,20180112,1,PM2.5,68.0
191706,20180112,2,PCA,12.144329981190912
191706,20180112,2,PM2.5,76.0
191712,20180112,3,PCA,8.028139494949492
191712,20180112,3,PM2.5,73.0
191718,20180112,4,PCA,-25.22323201530954
191718,20180112,4,PM2.5,51.0
191724,20180112,5,PCA,-53.60329417492868
191724,20180112,5,PM2.5,32.0
191730,20180112,6,PCA,-63.09299432778853
191730,20180112,6,PM2.5,25.0
191736,20180112,7,PCA,-62.48754675445891
191736,20180112,7,PM2.5,23.0
191742,20180112,8,PCA,-63.903919514222665
191742,20180112,8,PM2.5,24.0
191748,20180112,9,PCA,-55.84587157965708
191748,20180112,9,PM2.5,28.0
191754,20180112,10,PCA,-44.6914600323648
191754,20180112,10,PM2.5,37.0
191760,20180112,11,PCA,-36.24954809174041
191760,20180112,11,PM2.5,43.0
191766,20180112,12,PCA,-37.79050298444394
191766,20180112,12,PM2.5,42.0
191772,20180112,13,PCA,-39.29585643196718
191772,20180112,13,PM2.5,42.0
191778,20180112,14,PCA,-36.113143641843045
191778,20180112,14,PM2.5,43.0
191784,20180112,15,PCA,-5.352540931366797
191784,20180112,15,PM2.5,60.0
191790,20180112,16,PCA,-5.5633117682931035
191790,20180112,16,PM2.5,60.0
191796,20180112,17,PCA,6.664832431277457
191796,20180112,17,PM2.5,70.0
191802,20180112,18,PCA,107.6196614985613
191802,20180112,18,PM2.5,130.0
191808,20180112,19,PCA,112.13636765643159
191808,20180112,19,PM2.5,133.0
191814,20180112,20,PCA,129.01438847919377
191814,20180112,20,PM2.5,143.0
191820,20180112,21,PCA,135.03751773633644
191820,20180112,21,PM2.5,147.0
191826,20180112,22,PCA,136.11988400680002
191826,20180112,22,PM2.5,148.0
191832,20180112,23,PCA,139.35287066325384
191832,20180112,23,PM2.5,150.0
191838,20180113,0,PCA,132.30913009568022
191838,20180113,0,PM2.5,145.0
191844,20180113,1,PCA,99.43424213320071
191844,20180113,1,PM2.5,126.0
191850,20180113,2,PCA,23.557518492689574
191850,20180113,2,PM2.5,80.0
191856,20180113,3,PCA,12.18346526044333
191856,20180113,3,PM2.5,73.0
191862,20180113,4,PCA,-19.74036011836372
191862,20180113,4,PM2.5,54.0
191868,20180113,5,PCA,-47.08036025312386
191868,20180113,5,PM2.5,37.0
191874,20180113,6,PCA,-55.334637570924514
191874,20180113,6,PM2.5,32.0
191880,20180113,7,PCA,-42.44162282672893
191880,20180113,7,PM2.5,40.0
191886,20180113,8,PCA,-1.1611412762378233
191886,20180113,8,PM2.5,65.0
191892,20180113,9,PCA,-14.273831470129181
191892,20180113,9,PM2.5,57.0
191898,20180113,10,PCA,-34.65154872841013
191898,20180113,10,PM2.5,45.0
191904,20180113,11,PCA,-42.908940549676906
191904,20180113,11,PM2.5,41.0
191910,20180113,12,PCA,-46.78478040612806
191910,20180113,12,PM2.5,40.0
191916,20180113,13,PCA,-33.83233528361408
191916,20180113,13,PM2.5,48.0
191922,20180113,14,PCA,-28.384853784986056
191922,20180113,14,PM2.5,51.0
191928,20180113,15,PCA,-15.530667230803827
191928,20180113,15,PM2.5,57.0
191934,20180113,16,PCA,29.04733805152959
191934,20180113,16,PM2.5,82.0
191940,20180113,17,PCA,157.74871961616938
191940,20180113,17,PM2.5,161.0
191946,20180113,18,PCA,216.05217012375059
191946,20180113,18,PM2.5,203.0
191952,20180113,19,PCA,224.55357234054944
191952,20180113,19,PM2.5,210.0
191958,20180113,20,PCA,223.58618112759586
191958,20180113,20,PM2.5,210.0
191964,20180113,21,PCA,221.20911663233
191964,20180113,21,PM2.5,209.0
191970,20180113,22,PCA,218.31165060165256
191970,20180113,22,PM2.5,207.0
191976,20180113,23,PCA,219.4678452366125
191976,20180113,23,PM2.5,208.0
191982,20180114,0,PCA,218.82333809753644
191982,20180114,0,PM2.5,208.0
191988,20180114,1,PCA,233.90559197365235
191988,20180114,1,PM2.5,218.0
191994,20180114,2,PCA,236.56296486085697
191994,20180114,2,PM2.5,221.0
192000,20180114,3,PCA,221.69709641890918
192000,20180114,3,PM2.5,211.0
192006,20180114,4,PCA,188.51495248651202
192006,20180114,4,PM2.5,187.0
192012,20180114,5,PCA,190.7036670543008
192012,20180114,5,PM2.5,188.0
192018,20180114,6,PCA,190.191979558417
192018,20180114,6,PM2.5,187.0
192024,20180114,7,PCA,183.2760382922715
192024,20180114,7,PM2.5,182.0
192030,20180114,8,PCA,179.889470457225
192030,20180114,8,PM2.5,180.0
192036,20180114,9,PCA,191.64458687661283
192036,20180114,9,PM2.5,188.0
192042,20180114,10,PCA,214.38137863224722
192042,20180114,10,PM2.5,204.0
192048,20180114,11,PCA,211.93096023225064
192048,20180114,11,PM2.5,202.0
192054,20180114,12,PCA,178.7096095518174
192054,20180114,12,PM2.5,179.0
192060,20180114,13,PCA,47.18974005477521
192060,20180114,13,PM2.5,100.0
192066,20180114,14,PCA,15.280095339381871
192066,20180114,14,PM2.5,81.0
192072,20180114,15,PCA,-29.858217366086475
192072,20180114,15,PM2.5,55.0
192078,20180114,16,PCA,-47.99313764681616
192078,20180114,16,PM2.5,39.0
192084,20180114,17,PCA,27.27105671517452
192084,20180114,17,PM2.5,86.0
192090,20180114,18,PCA,201.17433781283063
192090,20180114,18,PM2.5,192.0
192096,20180114,19,PCA,167.53519245885457
192096,20180114,19,PM2.5,168.0
192102,20180114,20,PCA,-1.5487721616594718
192102,20180114,20,PM2.5,64.0
192108,20180114,21,PCA,33.926956331339845
192108,20180114,21,PM2.5,86.0
192114,20180114,22,PCA,22.777011230385384
192114,20180114,22,PM2.5,80.0
192120,20180114,23,PCA,-9.761177855582748
192120,20180114,23,PM2.5,60.0
192126,20180115,0,PCA,-84.17366771702424
192126,20180115,0,PM2.5,21.0
192132,20180115,1,PCA,-93.85379756747102
192132,20180115,1,PM2.5,17.0
192138,20180115,2,PCA,-102.24348269773924
192138,20180115,2,PM2.5,13.0
192144,20180115,3,PCA,-98.58779836037765
192144,20180115,3,PM2.5,15.0
192150,20180115,4,PCA,-101.12293833388193
192150,20180115,4,PM2.5,12.0
192156,20180115,5,PCA,-95.51634290888289
192156,20180115,5,PM2.5,17.0
192162,20180115,6,PCA,-95.06318616679407
192162,20180115,6,PM2.5,14.0
192168,20180115,7,PCA,-84.06459850781532
192168,20180115,7,PM2.5,17.0
192174,20180115,8,PCA,-79.12070949660811
192174,20180115,8,PM2.5,22.0
192180,20180115,9,PCA,-84.99560970761873
192180,20180115,9,PM2.5,12.0
192186,20180115,10,PCA,-75.71743106385956
192186,20180115,10,PM2.5,18.0
192192,20180115,11,PCA,-76.8063900327134
192192,20180115,11,PM2.5,21.0
192198,20180115,12,PCA,-62.30275648144884
192198,20180115,12,PM2.5,24.0
192204,20180115,13,PCA,-60.23665946409688
192204,20180115,13,PM2.5,27.0
192210,20180115,14,PCA,-51.69479320535927
192210,20180115,14,PM2.5,35.0
192216,20180115,15,PCA,-38.88853158011546
192216,20180115,15,PM2.5,37.0
192222,20180115,16,PCA,-44.16650711016162
192222,20180115,16,PM2.5,32.0
192228,20180115,17,PCA,-32.69497563246086
192228,20180115,17,PM2.5,41.0
192234,20180115,18,PCA,2.045695238202088
192234,20180115,18,PM2.5,66.0
192240,20180115,19,PCA,14.84989934439385
192240,20180115,19,PM2.5,74.0
192246,20180115,20,PCA,9.454493332457583
192246,20180115,20,PM2.5,71.0
192252,20180115,21,PCA,-15.573117532382733
192252,20180115,21,PM2.5,56.0
192258,20180115,22,PCA,-13.585841660055603
192258,20180115,22,PM2.5,57.0
192264,20180115,23,PCA,-10.975299412515112
192264,20180115,23,PM2.5,59.0
192270,20180116,0,PCA,-13.295009584796155
192270,20180116,0,PM2.5,59.0
192276,20180116,1,PCA,-16.254230575506234
192276,20180116,1,PM2.5,57.0
192282,20180116,2,PCA,-14.939340590311797
192282,20180116,2,PM2.5,58.0
192288,20180116,3,PCA,-20.023210472105575
192288,20180116,3,PM2.5,47.0
192294,20180116,4,PCA,0.1108439405474578
192294,20180116,4,PM2.5,40.0
192300,20180116,5,PCA,11.520004633672908
192300,20180116,5,PM2.5,43.0
192306,20180116,6,PCA,19.454430406806203
192306,20180116,6,PM2.5,45.0
192312,20180116,7,PCA,23.329286125882618
192312,20180116,7,PM2.5,43.0
192318,20180116,8,PCA,19.957590694292254
192318,20180116,8,PM2.5,46.0
192324,20180116,9,PCA,11.336515388144983
192324,20180116,9,PM2.5,43.0
192330,20180116,10,PCA,8.925307428431095
192330,20180116,10,PM2.5,42.0
192336,20180116,11,PCA,-4.685650376314607
192336,20180116,11,PM2.5,37.0
192342,20180116,12,PCA,-20.53292061007906
192342,20180116,12,PM2.5,37.0
192348,20180116,13,PCA,-31.08738299315766
192348,20180116,13,PM2.5,33.0
192354,20180116,14,PCA,-35.696038313615006
192354,20180116,14,PM2.5,30.0
192360,20180116,15,PCA,-28.859892753524257
192360,20180116,15,PM2.5,33.0
192366,20180116,16,PCA,-8.856402919919697
192366,20180116,16,PM2.5,41.0
192372,20180116,17,PCA,7.670114434206817
192372,20180116,17,PM2.5,56.0
192378,20180116,18,PCA,8.553310407843266
192378,20180116,18,PM2.5,54.0
192384,20180116,19,PCA,22.39155119433113
192384,20180116,19,PM2.5,63.0
192390,20180116,20,PCA,32.427380638819
192390,20180116,20,PM2.5,68.0
192396,20180116,21,PCA,28.94139887950751
192396,20180116,21,PM2.5,71.0
192402,20180116,22,PCA,27.373351620380696
192402,20180116,22,PM2.5,73.0
192408,20180116,23,PCA,32.42625907015738
192408,20180116,23,PM2.5,73.0
192414,20180117,0,PCA,11.4559315564405
192414,20180117,0,PM2.5,67.0
192420,20180117,1,PCA,0.4970420612955411
192420,20180117,1,PM2.5,63.0
192426,20180117,2,PCA,3.6825522974984355
192426,20180117,2,PM2.5,67.0
192432,20180117,3,PCA,-0.43149632411942135
192432,20180117,3,PM2.5,67.0
192438,20180117,4,PCA,18.224962121863822
192438,20180117,4,PM2.5,78.0
192444,20180117,5,PCA,24.23408892684102
192444,20180117,5,PM2.5,78.0
192450,20180117,6,PCA,23.686417119099396
192450,20180117,6,PM2.5,76.0
192456,20180117,7,PCA,19.31697387640292
192456,20180117,7,PM2.5,77.0
192462,20180117,8,PCA,10.847085985005497
192462,20180117,8,PM2.5,72.0
192468,20180117,9,PCA,11.374056030410214
192468,20180117,9,PM2.5,70.0
192474,20180117,10,PCA,20.654762496460595
192474,20180117,10,PM2.5,72.0
192480,20180117,11,PCA,30.05325149157275
192480,20180117,11,PM2.5,84.0
192486,20180117,12,PCA,23.308551003558204
192486,20180117,12,PM2.5,81.0
192492,20180117,13,PCA,-22.912703132486644
192492,20180117,13,PM2.5,54.0
192498,20180117,14,PCA,-58.465869791302545
192498,20180117,14,PM2.5,37.0
192504,20180117,15,PCA,-76.68256103237886
192504,20180117,15,PM2.5,8.0
192510,20180117,16,PCA,-79.02553958973728
192510,20180117,16,PM2.5,13.0
192516,20180117,17,PCA,-89.89905755950504
192516,20180117,17,PM2.5,12.0
192522,20180117,18,PCA,-93.89439674815054
192522,20180117,18,PM2.5,10.0
192528,20180117,19,PCA,-87.58940538867975
192528,20180117,19,PM2.5,15.0
192534,20180117,20,PCA,-76.58118452115701
192534,20180117,20,PM2.5,18.0
192540,20180117,21,PCA,-63.49444046497226
192540,20180117,21,PM2.5,22.0
192546,20180117,22,PCA,-69.20500414626406
192546,20180117,22,PM2.5,14.0
192552,20180117,23,PCA,-81.05285572576156
192552,20180117,23,PM2.5,16.0
192558,20180118,0,PCA,-68.1584220380715
192558,20180118,0,PM2.5,17.0
192564,20180118,1,PCA,-58.238460686995815
192564,20180118,1,PM2.5,20.0
192570,20180118,2,PCA,-51.3687528813262
192570,20180118,2,PM2.5,20.0
192576,20180118,3,PCA,-44.583183857423805
192576,20180118,3,PM2.5,22.0
192582,20180118,4,PCA,-26.108644260211268
192582,20180118,4,PM2.5,38.0
192588,20180118,5,PCA,-16.08534093880211
192588,20180118,5,PM2.5,53.0
192594,20180118,6,PCA,-41.81333301876129
192594,20180118,6,PM2.5,33.0
192600,20180118,7,PCA,-57.61681687996465
192600,20180118,7,PM2.5,19.0
192606,20180118,8,PCA,-57.16256938871995
192606,20180118,8,PM2.5,23.0
192612,20180118,9,PCA,-55.812981898901214
192612,20180118,9,PM2.5,22.0
192618,20180118,10,PCA,-32.63232397161521
192618,20180118,10,PM2.5,42.0
192636,20180118,13,PCA,-29.90592339681711
192636,20180118,13,PM2.5,49.0
192642,20180118,14,PCA,-5.276432327765756
192642,20180118,14,PM2.5,64.0
192648,20180118,15,PCA,8.324336283542467
192648,20180118,15,PM2.5,71.0
192654,20180118,16,PCA,34.873982194027136
192654,20180118,16,PM2.5,88.0
192660,20180118,17,PCA,41.4354938572772
192660,20180118,17,PM2.5,90.0
192666,20180118,18,PCA,89.21329721009182
192666,20180118,18,PM2.5,119.0
192672,20180118,19,PCA,105.26881986755622
192672,20180118,19,PM2.5,128.0
192678,20180118,20,PCA,145.84141852819369
192678,20180118,20,PM2.5,153.0
192684,20180118,21,PCA,162.80968026370635
192684,20180118,21,PM2.5,165.0
192690,20180118,22,PCA,166.92587074994776
192690,20180118,22,PM2.5,168.0
192696,20180118,23,PCA,192.0495856511613
192696,20180118,23,PM2.5,186.0
192702,20180119,0,PCA,153.49027246106178
192702,20180119,0,PM2.5,159.0
192708,20180119,1,PCA,54.769778972221395
192708,20180119,1,PM2.5,99.0
192714,20180119,2,PCA,48.387981646210115
192714,20180119,2,PM2.5,95.0
192720,20180119,3,PCA,62.34509037183416
192720,20180119,3,PM2.5,104.0
192726,20180119,4,PCA,53.99046336918782
192726,20180119,4,PM2.5,99.0
192732,20180119,5,PCA,54.42444819771826
192732,20180119,5,PM2.5,100.0
192738,20180119,6,PCA,46.94588661506545
192738,20180119,6,PM2.5,95.0
192744,20180119,7,PCA,42.644671751675666
192744,20180119,7,PM2.5,92.0
192750,20180119,8,PCA,45.21857410590325
192750,20180119,8,PM2.5,93.0
192756,20180119,9,PCA,16.022041686674555
192756,20180119,9,PM2.5,75.0
192762,20180119,10,PCA,-10.970580899678078
192762,20180119,10,PM2.5,59.0
192768,20180119,11,PCA,-15.687859124692437
192768,20180119,11,PM2.5,57.0
192774,20180119,12,PCA,-34.53807104853208
192774,20180119,12,PM2.5,47.0
192780,20180119,13,PCA,-38.64912700692535
192780,20180119,13,PM2.5,45.0
192786,20180119,14,PCA,-67.5593524465529
192786,20180119,14,PM2.5,26.0
192792,20180119,15,PCA,-72.06823324227749
192792,20180119,15,PM2.5,23.0
192798,20180119,16,PCA,-4.890548130044963
192798,20180119,16,PM2.5,66.0
192804,20180119,17,PCA,43.53739202026799
192804,20180119,17,PM2.5,94.0
192810,20180119,18,PCA,112.55558474856996
192810,20180119,18,PM2.5,133.0
192816,20180119,19,PCA,151.24507357144427
192816,20180119,19,PM2.5,156.0
192822,20180119,20,PCA,169.87845375646373
192822,20180119,20,PM2.5,169.0
192828,20180119,21,PCA,187.85060423451515
192828,20180119,21,PM2.5,182.0
192834,20180119,22,PCA,188.07285279230598
192834,20180119,22,PM2.5,183.0
192840,20180119,23,PCA,32.59440142905139
192840,20180119,23,PM2.5,85.0
192846,20180120,0,PCA,-86.26859385506577
192846,20180120,0,PM2.5,17.0
192852,20180120,1,PCA,-80.06563507307727
192852,20180120,1,PM2.5,12.0
192858,20180120,2,PCA,-73.15697019940345
192858,20180120,2,PM2.5,13.0
192864,20180120,3,PCA,-67.37239543652458
192864,20180120,3,PM2.5,18.0
192870,20180120,4,PCA,-70.3226520912671
192870,20180120,4,PM2.5,15.0
192876,20180120,5,PCA,-55.04757326551043
192876,20180120,5,PM2.5,17.0
192882,20180120,6,PCA,-72.36095975699314
192882,20180120,6,PM2.5,18.0
192888,20180120,7,PCA,-70.51754691426086
192888,20180120,7,PM2.5,10.0
192894,20180120,8,PCA,-62.922098167276395
192894,20180120,8,PM2.5,11.0
192900,20180120,9,PCA,-59.73995096092039
192900,20180120,9,PM2.5,15.0
192906,20180120,10,PCA,-64.59851278935999
192906,20180120,10,PM2.5,17.0
192912,20180120,11,PCA,-53.12925946129661
192912,20180120,11,PM2.5,24.0
192918,20180120,12,PCA,-22.88175088544868
192918,20180120,12,PM2.5,49.0
192924,20180120,13,PCA,-4.883295568880549
192924,20180120,13,PM2.5,63.0
192930,20180120,14,PCA,2.9364090929416897
192930,20180120,14,PM2.5,71.0
192936,20180120,15,PCA,2.551243724840807
192936,20180120,15,PM2.5,72.0
192942,20180120,16,PCA,-16.88127407339024
192942,20180120,16,PM2.5,59.0
192948,20180120,17,PCA,-32.08792736535522
192948,20180120,17,PM2.5,44.0
192954,20180120,18,PCA,-51.74754851922796
192954,20180120,18,PM2.5,31.0
192960,20180120,19,PCA,-60.276164942691636
192960,20180120,19,PM2.5,26.0
192966,20180120,20,PCA,-63.190993894256096
192966,20180120,20,PM2.5,21.0
192972,20180120,21,PCA,-61.33194645483135
192972,20180120,21,PM2.5,22.0
192978,20180120,22,PCA,-53.402570863974724
192978,20180120,22,PM2.5,32.0
192984,20180120,23,PCA,-58.668381438956466
192984,20180120,23,PM2.5,32.0
192990,20180121,0,PCA,-71.88029326367736
192990,20180121,0,PM2.5,29.0
192996,20180121,1,PCA,-70.3954268168521
192996,20180121,1,PM2.5,24.0
193002,20180121,2,PCA,-63.56927058246035
193002,20180121,2,PM2.5,27.0
193008,20180121,3,PCA,-60.57765008659784
193008,20180121,3,PM2.5,29.0
