,date,hour,type,平谷
2376,20140420,4,PM2.5,62.0
2382,20140420,5,PCA,1.567382300838604
2382,20140420,5,PM2.5,63.0
2388,20140420,6,PCA,-0.5500525124962476
2388,20140420,6,PM2.5,61.0
2394,20140420,7,PCA,1.9968503287282908
2394,20140420,7,PM2.5,64.0
2400,20140420,8,PCA,28.859591321492704
2400,20140420,8,PM2.5,90.0
2406,20140420,9,PCA,41.28493704927299
2406,20140420,9,PM2.5,99.0
2412,20140420,10,PCA,-3.4893439572577427
2412,20140420,10,PM2.5,46.0
2418,20140420,11,PCA,-29.987404769572194
2418,20140420,11,PM2.5,23.0
2436,20140420,14,PCA,-80.3559571063481
2436,20140420,14,PM2.5,13.0
2442,20140420,15,PCA,-86.24939836022176
2442,20140420,15,PM2.5,3.0
2460,20140420,18,PCA,-68.72961021503369
2460,20140420,18,PM2.5,27.0
2466,20140420,19,PCA,-46.31205074989165
2466,20140420,19,PM2.5,42.0
2472,20140420,20,PCA,-31.25694692243407
2472,20140420,20,PM2.5,52.0
2478,20140420,21,PCA,-8.740309722411327
2478,20140420,21,PM2.5,68.0
2484,20140420,22,PCA,-10.053445736624978
2484,20140420,22,PM2.5,57.0
2616,20140422,4,PCA,-27.095198396331117
2616,20140422,4,PM2.5,46.0
2622,20140422,5,PCA,-30.46385890352707
2622,20140422,5,PM2.5,40.0
2628,20140422,6,PCA,-36.65430954507949
2628,20140422,6,PM2.5,37.0
2634,20140422,7,PCA,-17.883108126619888
2634,20140422,7,PM2.5,58.0
2640,20140422,8,PCA,13.936066966949584
2640,20140422,8,PM2.5,86.0
2646,20140422,9,PCA,42.24089173902693
2646,20140422,9,PM2.5,103.0
2652,20140422,10,PCA,58.0073675113781
2652,20140422,10,PM2.5,111.0
2658,20140422,11,PCA,40.86480791733338
2658,20140422,11,PM2.5,85.0
2664,20140422,12,PCA,37.856417998634925
2664,20140422,12,PM2.5,84.0
2670,20140422,13,PCA,13.369215301057817
2670,20140422,13,PM2.5,62.0
2676,20140422,14,PCA,-8.00912847552083
2676,20140422,14,PM2.5,51.0
2682,20140422,15,PCA,-11.61778632231527
2682,20140422,15,PM2.5,57.0
2688,20140422,16,PCA,-7.060456785804363
2688,20140422,16,PM2.5,63.5
2694,20140422,18,PCA,-2.5031272492934544
2694,20140422,18,PM2.5,70.0
2700,20140422,19,PCA,2.6985058056472653
2700,20140422,19,PM2.5,70.0
2706,20140422,20,PCA,12.152031874969651
2706,20140422,20,PM2.5,77.0
2712,20140422,21,PCA,25.685323801725094
2712,20140422,21,PM2.5,79.0
2718,20140422,22,PCA,71.41748783501383
2718,20140422,22,PM2.5,116.0
2724,20140422,23,PCA,72.2594617752257
2724,20140422,23,PM2.5,115.0
2730,20140423,0,PCA,74.37548876462012
2730,20140423,0,PM2.5,110.0
2736,20140423,1,PCA,68.91666367672462
2736,20140423,1,PM2.5,101.0
2742,20140423,2,PCA,55.51822873676706
2742,20140423,2,PM2.5,92.0
2748,20140423,3,PCA,50.80695322735036
2748,20140423,3,PM2.5,93.0
2754,20140423,4,PCA,41.697047458781114
2754,20140423,4,PM2.5,89.0
2760,20140423,5,PCA,41.86336570211302
2760,20140423,5,PM2.5,90.0
2766,20140423,6,PCA,41.62011644593125
2766,20140423,6,PM2.5,90.0
2772,20140423,7,PCA,48.99995267024763
2772,20140423,7,PM2.5,96.0
2778,20140423,8,PCA,85.64415227246168
2778,20140423,8,PM2.5,130.0
2784,20140423,9,PCA,114.82863786432146
2784,20140423,9,PM2.5,158.0
2790,20140423,10,PCA,145.25275636092178
2790,20140423,10,PM2.5,174.0
2796,20140423,11,PCA,177.78023567123327
2796,20140423,11,PM2.5,191.0
2802,20140423,12,PCA,172.5874705036922
2802,20140423,12,PM2.5,172.0
2808,20140423,13,PCA,163.06860371343097
2808,20140423,13,PM2.5,162.0
2814,20140423,14,PCA,138.80483329472892
2814,20140423,14,PM2.5,137.0
2820,20140423,15,PCA,134.9245814760297
2820,20140423,15,PM2.5,145.0
2826,20140423,16,PCA,139.25103391905844
2826,20140423,16,PM2.5,156.0
2832,20140423,17,PCA,142.95764495512464
2832,20140423,17,PM2.5,162.0
2838,20140423,18,PCA,129.9168751174099
2838,20140423,18,PM2.5,137.0
2844,20140429,2,PCA,17.9983671433523
2844,20140429,2,PM2.5,73.0
2850,20140429,3,PCA,17.841940972984926
2850,20140429,3,PM2.5,71.0
2856,20140429,4,PCA,18.0841872393474
2856,20140429,4,PM2.5,72.1
2862,20140429,5,PCA,14.738436845826392
2862,20140429,5,PM2.5,66.7
2868,20140429,6,PCA,5.4675305740785145
2868,20140429,6,PM2.5,53.5
2874,20140429,7,PCA,20.175093230896845
2874,20140429,7,PM2.5,69.5
2880,20140429,8,PCA,41.52611595447358
2880,20140429,8,PM2.5,95.2
2886,20140429,9,PCA,44.70112954071289
2886,20140429,9,PM2.5,102.6
2892,20140429,10,PCA,30.152201392575467
2892,20140429,10,PM2.5,88.1
2898,20140429,11,PCA,35.3159414849717
2898,20140429,11,PM2.5,102.7
2904,20140429,12,PCA,58.51247024374684
2904,20140429,12,PM2.5,128.7
2910,20140429,13,PCA,47.04577058596755
2910,20140429,13,PM2.5,112.9
2916,20140429,14,PCA,34.998841517025866
2916,20140429,14,PM2.5,97.1
2922,20140429,15,PCA,46.825149501585074
2922,20140429,15,PM2.5,115.6
2928,20140429,16,PCA,34.4867621674138
2928,20140429,16,PM2.5,97.2
2934,20140429,17,PCA,41.83785178210848
2934,20140429,17,PM2.5,107.0
2940,20140429,18,PCA,27.150041694984967
2940,20140429,18,PM2.5,84.8
2946,20140429,19,PCA,29.846012257873102
2946,20140429,19,PM2.5,83.6
2952,20140429,20,PCA,46.05101769822738
2952,20140429,20,PM2.5,96.7
2958,20140429,21,PCA,63.324775345853645
2958,20140429,21,PM2.5,117.1
2964,20140429,22,PCA,54.92536884933927
2964,20140429,22,PM2.5,108.2
2970,20140429,23,PCA,35.9245118618158
2970,20140429,23,PM2.5,84.7
2976,20140430,0,PCA,37.33220786251088
2976,20140430,0,PM2.5,86.1
2982,20140430,1,PCA,38.22613221457227
2982,20140430,1,PM2.5,86.4
2988,20140430,2,PCA,25.585905651746412
2988,20140430,2,PM2.5,68.2
2994,20140430,3,PCA,33.181510739593584
2994,20140430,3,PM2.5,78.9
3000,20140430,4,PCA,35.53411185043363
3000,20140430,4,PM2.5,80.4
3006,20140430,5,PCA,29.245826024172004
3006,20140430,5,PM2.5,69.3
3012,20140430,6,PCA,31.223133836795252
3012,20140430,6,PM2.5,72.7
3018,20140430,7,PCA,46.91956816578858
3018,20140430,7,PM2.5,91.5
3024,20140430,8,PCA,58.73097812129229
3024,20140430,8,PM2.5,105.1
3030,20140430,9,PCA,48.629153462194616
3030,20140430,9,PM2.5,93.3
3036,20140430,10,PCA,53.434609235077176
3036,20140430,10,PM2.5,102.0
3042,20140430,11,PCA,61.1104530887972
3042,20140430,11,PM2.5,114.9
3066,20140430,15,PCA,16.68636269288883
3066,20140430,15,PM2.5,55.6
3072,20140430,16,PCA,24.68935321489992
3072,20140430,16,PM2.5,70.1
3078,20140430,17,PCA,22.2933201716358
3078,20140430,17,PM2.5,68.3
3084,20140430,18,PCA,21.47093424565
3084,20140430,18,PM2.5,67.1
3090,20140430,19,PCA,24.53361499964699
3090,20140430,19,PM2.5,70.4
3096,20140430,20,PCA,30.884671880630638
3096,20140430,20,PM2.5,77.1
3102,20140430,21,PCA,53.91380921101217
3102,20140430,21,PM2.5,106.3
3108,20140430,22,PCA,45.20893920518037
3108,20140430,22,PM2.5,94.2
3114,20140430,23,PCA,32.13062222528358
3114,20140430,23,PM2.5,77.0
3120,20140501,0,PCA,26.557673984198303
3120,20140501,0,PM2.5,70.4
3126,20140501,1,PCA,26.33544355958717
3126,20140501,1,PM2.5,71.3
3132,20140501,2,PCA,29.343082996811354
3132,20140501,2,PM2.5,74.5
3138,20140501,3,PCA,29.726676905166375
3138,20140501,3,PM2.5,73.1
3144,20140501,4,PCA,32.901246591909825
3144,20140501,4,PM2.5,76.2
3150,20140501,5,PCA,37.451263211267765
3150,20140501,5,PM2.5,81.2
3156,20140501,6,PCA,43.11809872722153
3156,20140501,6,PM2.5,87.3
3162,20140501,7,PCA,48.46009751538685
3162,20140501,7,PM2.5,94.0
3168,20140501,8,PCA,54.2120755429216
3168,20140501,8,PM2.5,101.9
3174,20140501,9,PCA,77.08592452546092
3174,20140501,9,PM2.5,132.0
3180,20140501,10,PCA,83.82059820857322
3180,20140501,10,PM2.5,143.1
3186,20140501,11,PCA,84.52387698915174
3186,20140501,11,PM2.5,142.2
3192,20140501,12,PCA,75.72677423177313
3192,20140501,12,PM2.5,132.3
3198,20140501,13,PCA,71.5929946419148
3198,20140501,13,PM2.5,127.5
3204,20140501,14,PCA,58.03156438600032
3204,20140501,14,PM2.5,110.7
3210,20140501,15,PCA,63.09836122139936
3210,20140501,15,PM2.5,114.4
3216,20140501,16,PCA,53.509541512480354
3216,20140501,16,PM2.5,100.9
3222,20140501,17,PCA,53.601865614904604
3222,20140501,17,PM2.5,99.3
3228,20140501,18,PCA,55.971842701493195
3228,20140501,18,PM2.5,101.0
3234,20140501,19,PCA,39.88957310179102
3234,20140501,19,PM2.5,76.1
3240,20140501,20,PCA,35.40924283885127
3240,20140501,20,PM2.5,66.2
3246,20140501,21,PCA,30.83603739271149
3246,20140501,21,PM2.5,60.5
3252,20140501,22,PCA,21.162930620494965
3252,20140501,22,PM2.5,50.2
3258,20140501,23,PCA,14.91710347903081
3258,20140501,23,PM2.5,44.1
3264,20140502,0,PCA,12.217761160796474
3264,20140502,0,PM2.5,42.1
3270,20140502,1,PCA,2.472152443813019
3270,20140502,1,PM2.5,30.5
3276,20140502,2,PCA,-2.5179130365571587
3276,20140502,2,PM2.5,26.1
3282,20140502,3,PCA,-3.7278515049566328
3282,20140502,3,PM2.5,28.2
3288,20140502,4,PCA,-7.074078013324439
3288,20140502,4,PM2.5,25.9
3294,20140502,5,PCA,-12.058427951089461
3294,20140502,5,PM2.5,22.6
3300,20140502,6,PCA,-16.83920918896125
3300,20140502,6,PM2.5,20.3
3306,20140502,7,PCA,-22.72937407416849
3306,20140502,7,PM2.5,16.3
3312,20140502,8,PCA,-23.405300574276843
3312,20140502,8,PM2.5,18.9
3318,20140502,9,PCA,-26.81431974521665
3318,20140502,9,PM2.5,18.4
3324,20140502,10,PCA,-26.325239602234763
3324,20140502,10,PM2.5,24.5
3330,20140502,11,PCA,-30.912220362318802
3330,20140502,11,PM2.5,22.2
3336,20140502,12,PCA,-35.601222523651046
3336,20140502,12,PM2.5,18.9
3342,20140502,13,PCA,-39.98717190938364
3342,20140502,13,PM2.5,15.6
3348,20140502,14,PCA,-37.00536014417439
3348,20140502,14,PM2.5,18.8
3354,20140502,15,PCA,-41.78382279630793
3354,20140502,15,PM2.5,14.9
3360,20140502,16,PCA,-45.128601493828334
3360,20140502,16,PM2.5,14.8
3366,20140502,17,PCA,-42.94135928052487
3366,20140502,17,PM2.5,19.2
3372,20140502,18,PCA,-45.35113111369192
3372,20140502,18,PM2.5,19.4
3378,20140502,19,PCA,-50.80961035025938
3378,20140502,19,PM2.5,13.8
3384,20140502,20,PCA,-42.06897692913601
3384,20140502,20,PM2.5,26.3
3390,20140502,21,PCA,-53.82142515772586
3390,20140502,21,PM2.5,12.9
3396,20140502,22,PCA,-49.2528327221655
3396,20140502,22,PM2.5,16.5
3402,20140502,23,PCA,-44.72830807706339
3402,20140502,23,PM2.5,21.9
3408,20140503,0,PCA,-40.75329855998463
3408,20140503,0,PM2.5,27.2
3414,20140503,1,PCA,-47.31129564772992
3414,20140503,1,PM2.5,21.0
3420,20140503,2,PCA,-47.962078915441154
3420,20140503,2,PM2.5,20.4
3426,20140503,3,PCA,-57.03354477343334
3426,20140503,3,PM2.5,9.6
3432,20140503,4,PCA,-56.12660689209424
3432,20140503,4,PM2.5,9.4
3438,20140503,5,PCA,-57.17703927412488
3438,20140503,5,PM2.5,11.5
3444,20140503,6,PCA,-59.26128191501374
3444,20140503,6,PM2.5,11.8
3450,20140503,7,PCA,-54.29879982905784
3450,20140503,7,PM2.5,17.8
3456,20140503,8,PCA,-52.318823802138084
3456,20140503,8,PM2.5,24.2
3462,20140503,9,PCA,-36.739563780141296
3462,20140503,9,PM2.5,45.9
3468,20140503,10,PCA,-31.262266077177244
3468,20140503,10,PM2.5,52.7
3474,20140503,11,PCA,-26.858507328693236
3474,20140503,11,PM2.5,57.0
3480,20140503,12,PCA,-23.375789584780495
3480,20140503,12,PM2.5,61.6
3486,20140503,13,PCA,-22.233565331859907
3486,20140503,13,PM2.5,63.7
3492,20140503,14,PCA,-30.22599600817319
3492,20140503,14,PM2.5,52.0
3498,20140503,15,PCA,-35.581124016389424
3498,20140503,15,PM2.5,44.7
3504,20140503,16,PCA,-34.869500578003446
3504,20140503,16,PM2.5,42.2
3510,20140503,17,PCA,-42.84432528320891
3510,20140503,17,PM2.5,32.6
3516,20140503,18,PCA,-43.7547146354916
3516,20140503,18,PM2.5,30.3
3522,20140503,19,PCA,-26.797027450503922
3522,20140503,19,PM2.5,48.2
3528,20140503,20,PCA,-24.581110221070997
3528,20140503,20,PM2.5,47.4
3534,20140503,21,PCA,-35.23811535887369
3534,20140503,21,PM2.5,27.8
3540,20140503,22,PCA,-38.262496017501064
3540,20140503,22,PM2.5,22.2
3546,20140503,23,PCA,-32.072421495799944
3546,20140503,23,PM2.5,29.5
3552,20140504,0,PCA,-33.80531035888859
3552,20140504,0,PM2.5,25.1
3558,20140504,1,PCA,-38.090036653197906
3558,20140504,1,PM2.5,18.2
3564,20140504,2,PCA,-37.07095622563465
3564,20140504,2,PM2.5,19.6
3570,20140504,3,PCA,-34.039235962474535
3570,20140504,3,PM2.5,22.8
3576,20140504,4,PCA,-31.478905020560074
3576,20140504,4,PM2.5,22.9
3582,20140504,5,PCA,-28.047257317956124
3582,20140504,5,PM2.5,26.1
3588,20140504,6,PCA,-24.819392594506912
3588,20140504,6,PM2.5,27.6
3594,20140504,7,PCA,-23.270153367571194
3594,20140504,7,PM2.5,30.2
3600,20140504,8,PCA,-21.515058437383434
3600,20140504,8,PM2.5,35.0
3606,20140504,9,PCA,-29.278839178272552
3606,20140504,9,PM2.5,25.9
3612,20140504,10,PCA,-25.781607270431685
3612,20140504,10,PM2.5,31.2
3618,20140504,11,PCA,-21.002178863175146
3618,20140504,11,PM2.5,34.1
3624,20140504,12,PCA,-20.257963230828455
3624,20140504,12,PM2.5,33.8
3630,20140504,13,PCA,-22.32350874859841
3630,20140504,13,PM2.5,31.6
3636,20140504,14,PCA,-9.026221691378625
3636,20140504,14,PM2.5,52.3
3642,20140504,15,PCA,-21.123691874488298
3642,20140504,15,PM2.5,34.1
3648,20140504,16,PCA,-26.34269309179763
3648,20140504,16,PM2.5,25.4
3654,20140504,17,PCA,-22.99037035341663
3654,20140504,17,PM2.5,29.0
3660,20140504,18,PCA,-30.86663231933075
3660,20140504,18,PM2.5,18.1
3666,20140504,19,PCA,-31.90691914714261
3666,20140504,19,PM2.5,22.9
3672,20140504,20,PCA,-34.048659665812934
3672,20140504,20,PM2.5,22.6
3678,20140504,21,PCA,-32.580275300344496
3678,20140504,21,PM2.5,27.1
3684,20140504,22,PCA,-36.69298722479309
3684,20140504,22,PM2.5,21.6
3690,20140504,23,PCA,-17.68919878112495
3690,20140504,23,PM2.5,46.8
3696,20140505,0,PCA,-25.9952586811338
3696,20140505,0,PM2.5,34.8
3702,20140505,1,PCA,-33.4623148731321
3702,20140505,1,PM2.5,23.4
3708,20140505,2,PCA,-34.180372024421686
3708,20140505,2,PM2.5,21.6
3714,20140505,3,PCA,-35.28785351739896
3714,20140505,3,PM2.5,20.9
3720,20140505,4,PCA,-36.170300946074605
3720,20140505,4,PM2.5,20.15
3726,20140505,5,PCA,-37.05274837475026
3726,20140505,5,PM2.5,19.4
3732,20140505,6,PCA,-35.04065361812126
3732,20140505,6,PM2.5,22.4
3738,20140505,7,PCA,-41.77225573726216
3738,20140505,7,PM2.5,15.3
3744,20140505,8,PCA,-40.055967081185564
3744,20140505,8,PM2.5,19.6
3750,20140505,9,PCA,-45.3663997153804
3750,20140505,9,PM2.5,17.4
3756,20140505,10,PCA,-47.86693295783367
3756,20140505,10,PM2.5,15.3
3762,20140505,11,PCA,-50.95976997568016
3762,20140505,11,PM2.5,16.3
3768,20140505,12,PCA,-56.581706475279574
3768,20140505,12,PM2.5,14.0
3774,20140505,13,PCA,-56.04415337375844
3774,20140505,13,PM2.5,16.3
3780,20140505,14,PCA,-60.07599260341252
3780,20140505,14,PM2.5,11.1
3786,20140505,15,PCA,-58.53895476393283
3786,20140505,15,PM2.5,14.6
3792,20140505,16,PCA,-63.053203464649066
3792,20140505,16,PM2.5,11.7
3798,20140505,17,PCA,-60.04927806308864
3798,20140505,17,PM2.5,18.4
3804,20140505,18,PCA,-56.07632380185985
3804,20140505,18,PM2.5,25.6
3810,20140505,19,PCA,-55.493887370151846
3810,20140505,19,PM2.5,24.8
3816,20140505,20,PCA,-50.62822023261136
3816,20140505,20,PM2.5,30.3
3822,20140505,21,PCA,-48.26874592427585
3822,20140505,21,PM2.5,33.1
3828,20140505,22,PCA,-46.56487405883124
3828,20140505,22,PM2.5,34.5
3834,20140505,23,PCA,-57.711909620713904
3834,20140505,23,PM2.5,31.9
3840,20140506,0,PCA,-62.219708672364405
3840,20140506,0,PM2.5,25.7
3858,20140506,3,PCA,-58.63012774695862
3858,20140506,3,PM2.5,27.3
3864,20140506,4,PCA,-58.102485285944454
3864,20140506,4,PM2.5,27.0
3870,20140506,5,PCA,-50.69428022629848
3870,20140506,5,PM2.5,36.0
3876,20140506,6,PCA,-51.256931098066985
3876,20140506,6,PM2.5,36.4
3882,20140506,7,PCA,-45.680297588419656
3882,20140506,7,PM2.5,42.4
3888,20140506,8,PCA,-31.40929551284435
3888,20140506,8,PM2.5,51.2
3894,20140506,9,PCA,-25.84862455112786
3894,20140506,9,PM2.5,53.7
3900,20140506,10,PCA,-20.195076952167227
3900,20140506,10,PM2.5,60.3
3906,20140506,11,PCA,-9.507108820723404
3906,20140506,11,PM2.5,76.6
3912,20140506,12,PCA,-12.702923723572013
3912,20140506,12,PM2.5,71.4
3918,20140506,13,PCA,-8.37732893660325
3918,20140506,13,PM2.5,75.7
3924,20140506,14,PCA,0.4710366417176833
3924,20140506,14,PM2.5,85.3
3930,20140506,15,PCA,3.712973441151524
3930,20140506,15,PM2.5,89.6
3936,20140506,16,PCA,8.120704698448476
3936,20140506,16,PM2.5,92.7
3942,20140506,17,PCA,14.120242801036975
3942,20140506,17,PM2.5,95.8
3948,20140506,18,PCA,19.011663271711683
3948,20140506,18,PM2.5,97.9
3954,20140506,19,PCA,18.482437658623148
3954,20140506,19,PM2.5,92.0
3960,20140506,20,PCA,25.473533284426043
3960,20140506,20,PM2.5,98.3
3966,20140506,21,PCA,33.444967714831634
3966,20140506,21,PM2.5,103.4
3972,20140506,22,PCA,47.239340959419835
3972,20140506,22,PM2.5,118.9
3978,20140506,23,PCA,45.25826905738422
3978,20140506,23,PM2.5,111.9
3984,20140507,0,PCA,64.03670834439353
3984,20140507,0,PM2.5,133.3
3990,20140507,1,PCA,65.25557528785858
3990,20140507,1,PM2.5,128.1
3996,20140507,2,PCA,66.61551996348612
3996,20140507,2,PM2.5,126.6
4002,20140507,3,PCA,73.732669189645
4002,20140507,3,PM2.5,130.8
4008,20140507,4,PCA,79.33321437848929
4008,20140507,4,PM2.5,133.8
4014,20140507,5,PCA,75.22303146313902
4014,20140507,5,PM2.5,122.5
4020,20140507,6,PCA,68.77776261324917
4020,20140507,6,PM2.5,107.8
4026,20140507,7,PCA,80.01984984162577
4026,20140507,7,PM2.5,120.2
4032,20140507,8,PCA,92.9443730279911
4032,20140507,8,PM2.5,134.4
4038,20140507,9,PCA,84.41831958946872
4038,20140507,9,PM2.5,118.3
4044,20140507,10,PCA,39.28448055996502
4044,20140507,10,PM2.5,62.1
4050,20140507,11,PCA,14.874077824005902
4050,20140507,11,PM2.5,32.2
4056,20140507,12,PCA,9.019123518182703
4056,20140507,12,PM2.5,28.3
4062,20140507,13,PCA,2.6699341316963348
4062,20140507,13,PM2.5,23.2
4068,20140507,14,PCA,2.8311131757473085
4068,20140507,14,PM2.5,27.0
4074,20140507,15,PCA,-0.44146451473927306
4074,20140507,15,PM2.5,25.0
4080,20140507,16,PCA,-6.888840331003824
4080,20140507,16,PM2.5,19.6
4086,20140507,17,PCA,-7.061676456070896
4086,20140507,17,PM2.5,23.0
4092,20140507,18,PCA,-14.465203866832958
4092,20140507,18,PM2.5,15.9
4098,20140507,19,PCA,-18.02900434640728
4098,20140507,19,PM2.5,14.8
4104,20140507,20,PCA,-15.17606200277217
4104,20140507,20,PM2.5,21.7
4110,20140507,21,PCA,-12.512028533464282
4110,20140507,21,PM2.5,24.7
4116,20140507,22,PCA,28.1253779045311
4116,20140507,22,PM2.5,84.1
4122,20140507,23,PCA,57.157229450681825
4122,20140507,23,PM2.5,125.0
4128,20140508,0,PCA,53.21548254761282
4128,20140508,0,PM2.5,117.8
4134,20140508,1,PCA,33.368340570428686
4134,20140508,1,PM2.5,89.1
4140,20140508,2,PCA,34.08967515497162
4140,20140508,2,PM2.5,93.3
4146,20140508,3,PCA,34.12503375871766
4146,20140508,3,PM2.5,94.1
4152,20140508,4,PCA,21.48657418867192
4152,20140508,4,PM2.5,78.5
4158,20140508,5,PCA,24.444407678271208
4158,20140508,5,PM2.5,85.1
4164,20140508,6,PCA,36.59114435585343
4164,20140508,6,PM2.5,104.9
4170,20140508,7,PCA,32.63745969360379
4170,20140508,7,PM2.5,99.9
4176,20140508,8,PCA,30.085801754024818
4176,20140508,8,PM2.5,96.6
4182,20140508,9,PCA,40.30988415384348
4182,20140508,9,PM2.5,110.3
4188,20140508,10,PCA,34.95116525549531
4188,20140508,10,PM2.5,102.0
4194,20140508,11,PCA,13.214338406065638
4194,20140508,11,PM2.5,72.7
4200,20140508,12,PCA,1.1041054494418174
4200,20140508,12,PM2.5,58.6
4206,20140508,13,PCA,2.379962600346876
4206,20140508,13,PM2.5,60.3
4212,20140508,14,PCA,3.817116907832698
4212,20140508,14,PM2.5,61.5
4218,20140508,15,PCA,6.776199841148511
4218,20140508,15,PM2.5,65.2
4224,20140508,16,PCA,9.880167054141959
4224,20140508,16,PM2.5,64.5
4230,20140508,17,PCA,6.243595174711301
4230,20140508,17,PM2.5,57.9
4236,20140508,18,PCA,3.8901555898950906
4236,20140508,18,PM2.5,49.7
4242,20140508,19,PCA,14.019903914059281
4242,20140508,19,PM2.5,60.4
4248,20140508,20,PCA,18.188020973701846
4248,20140508,20,PM2.5,61.8
4254,20140508,21,PCA,13.040126492543699
4254,20140508,21,PM2.5,51.9
4260,20140508,22,PCA,16.99854089366573
4260,20140508,22,PM2.5,59.3
4266,20140508,23,PCA,9.433111886792311
4266,20140508,23,PM2.5,51.6
4272,20140509,0,PCA,5.552070265300142
4272,20140509,0,PM2.5,50.0
4278,20140509,1,PCA,4.1494309180001485
4278,20140509,1,PM2.5,50.6
4284,20140509,2,PCA,4.92385231068804
4284,20140509,2,PM2.5,55.0
4290,20140509,3,PCA,5.646880330526828
4290,20140509,3,PM2.5,60.3
4296,20140509,4,PCA,0.8630375925599866
4296,20140509,4,PM2.5,50.5
4302,20140509,5,PCA,1.490793629768902
4302,20140509,5,PM2.5,51.7
4308,20140509,6,PCA,6.6656180073469375
4308,20140509,6,PM2.5,63.7
4314,20140509,7,PCA,-2.0238795363556923
4314,20140509,7,PM2.5,54.3
4320,20140509,8,PCA,1.8178568627417808
4320,20140509,8,PM2.5,60.0
4326,20140509,9,PCA,-4.061955302951141
4326,20140509,9,PM2.5,54.6
4332,20140509,10,PCA,-6.987765233714382
4332,20140509,10,PM2.5,53.4
4338,20140509,11,PCA,-10.973247836041155
4338,20140509,11,PM2.5,50.2
4344,20140509,12,PCA,-9.828658780956694
4344,20140509,12,PM2.5,51.4
4350,20140509,13,PCA,-9.420427827541788
4350,20140509,13,PM2.5,52.0
4356,20140509,14,PCA,-9.622825553566788
4356,20140509,14,PM2.5,53.3
4362,20140509,15,PCA,-9.87361361602597
4362,20140509,15,PM2.5,53.4
4368,20140509,16,PCA,-11.688804056812938
4368,20140509,16,PM2.5,53.7
4374,20140509,17,PCA,-10.075145507256401
4374,20140509,17,PM2.5,58.4
4380,20140509,18,PCA,-16.66773187884586
4380,20140509,18,PM2.5,48.9
4386,20140509,19,PCA,-19.5783382286527
4386,20140509,19,PM2.5,43.7
4392,20140509,20,PCA,-22.948933829661552
4392,20140509,20,PM2.5,39.6
4398,20140509,21,PCA,-24.70278555524587
4398,20140509,21,PM2.5,40.1
4404,20140509,22,PCA,-23.742820026437773
4404,20140509,22,PM2.5,41.8
4410,20140509,23,PCA,-26.664335102860587
4410,20140509,23,PM2.5,39.8
4416,20140510,0,PCA,-26.950430752967822
4416,20140510,0,PM2.5,38.7
4422,20140510,1,PCA,-31.189190455406482
4422,20140510,1,PM2.5,30.8
4428,20140510,2,PCA,-29.819395765414928
4428,20140510,2,PM2.5,34.5
4434,20140510,3,PCA,-30.729037264264218
4434,20140510,3,PM2.5,34.6
4440,20140510,4,PCA,-31.983381742472492
4440,20140510,4,PM2.5,33.2
4446,20140510,5,PCA,-32.76985997013265
4446,20140510,5,PM2.5,32.3
4452,20140510,6,PCA,-32.32546215399953
4452,20140510,6,PM2.5,34.4
4458,20140510,7,PCA,-32.80242541018318
4458,20140510,7,PM2.5,34.2
4464,20140510,8,PCA,-29.48301414244073
4464,20140510,8,PM2.5,38.1
4470,20140510,9,PCA,-33.094843334247166
4470,20140510,9,PM2.5,34.1
